geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-2.9097466 43.2578297),Jesus Galíndez / Txomin Garat,,platform,,bus_stop,,,,,,,,,,,,-2.9097466,43.2578297
POINT (-2.9091091 43.258991),Jesús Galíndez 3 / Colegio Alemán,,platform,,bus_stop,,,,Bilbobus,,,,,,,,-2.9091091,43.258991
POINT (-2.9069429 43.2568614),Txomin Garat 12 / Anbulatorioa,,platform,,bus_stop,,,,,,,,,,,,-2.9069429,43.2568614
POINT (-2.904816 43.2564848),Txomin Garat 40 / Residencia,,platform,,bus_stop,,,,,,,,,,,,-2.904816,43.2564848
POINT (-2.9027084 43.2584977),Doctor Ornilla / Pau Casals,,platform,,bus_stop,,,,,,,,,,,,-2.9027084,43.2584977
POINT (-2.9038288 43.2563431),Artalandio 3 / Dr. Ornilla,,platform,,bus_stop,,,,,,,,,,,,-2.9038288,43.2563431
POINT (-2.9069338 43.2570714),Txomin Garat 9 / Anbulatorioa,,platform,,bus_stop,,,,,,,,,,,,-2.9069338,43.2570714
POINT (-2.9028331 43.2586925),Pau Casals / Jesús Galíndez,,platform,,bus_stop,,,,,,,,,,,,-2.9028331,43.2586925
POINT (-2.9047211 43.2604969),Jesús Galíndez / Adoratrices,,platform,,bus_stop,,,,Bilbobus,,,,,,,,-2.9047211,43.2604969
POINT (-2.9102588 43.2546835),Enrique Ibarreta 2,,platform,,bus_stop,,,,Bilbobus,,,,,,,,-2.9102588,43.2546835
POINT (-2.9135079 43.2575061),Masustegi 21,,stop_position,,,,,,,,,,,,,,-2.9135079,43.2575061
POINT (-2.9168531 43.2578028),Amadeo Deprit / Dolaretxe,,stop_position,,,,,,,,,,,,,,-2.9168531,43.2578028
POINT (-2.9147416 43.2510041),Santutxu 45,,stop_position,,,,,,,,,,,,,,-2.9147416,43.2510041
POINT (-2.9192883 43.2570864),Fika 18,,stop_position,,,,,,,,,,,,,,-2.9192883,43.2570864
POINT (-2.921633 43.2586228),Unamuno,,,subway_entrance,,,,,,,,,yes,,,,-2.921633,43.2586228
POINT (-2.9134248 43.2538346),Karmelo,,,subway_entrance,elevator,,,,,,,,yes,,,,-2.9134248,43.2538346
POINT (-2.9131365 43.2554699),Zabalbide,,,subway_entrance,,,,,,,,,no,,,,-2.9131365,43.2554699
POINT (-2.9147211 43.2540666),Karmelo,,,subway_entrance,,,,,,,,,no,,,,-2.9147211,43.2540666
POINT (-2.9031743 43.2650864),Orueta,,stop_position,,,,,,,,,,,,,,-2.9031743,43.2650864
POINT (-2.9106772 43.2504486),Iturriaga / Basarrate,,stop_position,,,,,,,,,,,,,,-2.9106772,43.2504486
POINT (-2.9126953 43.2607286),San Isidro,,stop_position,,,,,,,,,,,,,,-2.9126953,43.2607286
POINT (-2.9004139 43.259382),"Kepa Enbeita ""Urretxindorra""",,stop_position,,,,,,,,,,,,,,-2.9004139,43.259382
POINT (-2.8990635 43.2576983),Pau Casals 21 / Centro Cívico,,stop_position,,,,,,,,,,,,,,-2.8990635,43.2576983
POINT (-2.8991218 43.2574436),Julián Gaiarre 61,,stop_position,,,,,,,,,,,,,,-2.8991218,43.2574436
POINT (-2.8995903 43.2614156),Zizeruena 22,,stop_position,,,,,,,,,,,,,,-2.8995903,43.2614156
POINT (-2.8988758 43.2608367),Larratundu 21,,stop_position,,,,,,,,,,,,,,-2.8988758,43.2608367
POINT (-2.9012478 43.2607662),Ugarte 7,,stop_position,,,,,,,,,,,,,,-2.9012478,43.2607662
POINT (-2.9114125 43.2611925),Arabella,,stop_position,,,,,,,,,,,,,,-2.9114125,43.2611925
POINT (-2.9033938 43.260385),Garaizar 16,,stop_position,,,,,,,,,,,,,,-2.9033938,43.260385
POINT (-2.9114436 43.2506056),Basarrate,,,subway_entrance,,,,,,,,,no,,,,-2.9114436,43.2506056
POINT (-2.9105707 43.2507365),Ascensor Iturriaga,,,subway_entrance,elevator,,,,,,,,yes,,,,-2.9105707,43.2507365
POINT (-2.9214273 43.2414575),Abusu / Ibaieder,,stop_position,,,,,,,,,,,,,,-2.9214273,43.2414575
POINT (-2.9238636 43.242068),Abusu / Ibaialde,,stop_position,,,,,,,,,,,,,,-2.9238636,43.242068
POINT (-2.9250806 43.2432135),Abusu / Ibaizabal,,stop_position,,,,,,,,,,,,,,-2.9250806,43.2432135
POINT (-2.9243358 43.2449582),Zamacola 84,,stop_position,,,,,,,,,,,,,,-2.9243358,43.2449582
POINT (-2.9338769 43.2499823),San Adrián 2,,stop_position,,,,,,,,,,,,,,-2.9338769,43.2499823
POINT (-2.9315901 43.2493338),Martín Barua 17 / Institutua,,stop_position,,,,,,,,,,,,,,-2.9315901,43.2493338
POINT (-2.9230856 43.252395),Urazurrutia 40,,stop_position,,,,,,,,,,,,,,-2.9230856,43.252395
POINT (-2.9325314 43.2469379),San Adrián 33,,stop_position,,,,,,,,,,,,,,-2.9325314,43.2469379
POINT (-2.9335114 43.2449408),Errekalde-Larraskitu / Iberdrola,,stop_position,,,,,,,,,,,,,,-2.9335114,43.2449408
POINT (-2.9368248 43.2428666),Larraskitubidea 88,,stop_position,,,,,,,,,,,,,,-2.9368248,43.2428666
POINT (-2.9186332 43.269363),Vía Vieja de Lezama / Nueva Aurora,,stop_position,,,,,,,,,,,,,,-2.9186332,43.269363
POINT (-2.9259784 43.2726826),Vía Vieja de Lezama 93,,stop_position,,,,,,,,,,,,,,-2.9259784,43.2726826
POINT (-2.9246315 43.2693),Ricardo Arregui 33,,stop_position,,,,,,,,,,,,,,-2.9246315,43.2693
POINT (-2.94272 43.2606628),Areilza,,,subway_entrance,,,,,,,,,no,,,,-2.94272,43.2606628
POINT (-2.9370732 43.2601463),Azkuna Zentroa,parking,,,,,,,,,,,,,,,-2.9370732,43.2601463
POINT (-2.9357034 43.2577836),Ibis Bilbao Centro,,,,,,wlan,Ibis,Ibis,,,,yes,Calle General Concha / Concha jeneralaren kalea,28,48010,-2.9357034,43.2577836
POINT (-2.9375471 43.2591697),Alameda San Mamés 33,,platform,,bus_stop,,,,,,,,,,,,-2.9375471,43.2591697
POINT (-2.9168681 43.2655403),Músico Guridi,,stop_position,,,,,,,,,,,,,,-2.9168681,43.2655403
POINT (-2.917554 43.2735715),Artxanda / Kiroldegia,,platform,,bus_stop,,,,,,,,,,,,-2.917554,43.2735715
POINT (-2.9344023 43.2570211),Zabalburu,parking,,,,,,,,,,,,,,,-2.9344023,43.2570211
POINT (-2.939583 43.2586259),Silken Indautxu,,,,,4,wlan,,Hoteles Silken,,,,,,,,-2.939583,43.2586259
POINT (-2.9242417 43.2598152),Puente del Arenal,,stop_position,,,,,,,,,,,,,,-2.9242417,43.2598152
POINT (-2.9433599 43.2543642),Ametzola,,stop_position,,,,,,,,,,,,,,-2.9433599,43.2543642
