geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-4.5568456 36.7358555),Severo Ochoa,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5568456,36.7358555
POINT (-4.5604961 36.7330287),Escuela Agrícola,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5604961,36.7330287
POINT (-4.5350835 36.7206899),Pilar del Prado,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5350835,36.7206899
POINT (-4.5350134 36.7207429),Pilar del Prado,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5350134,36.7207429
POINT (-4.5376568 36.7230136),José Calderón - Centro de Salud,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5376568,36.7230136
POINT (-4.5394785 36.7243092),José Calderón - Instituto,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5394785,36.7243092
POINT (-4.5394278 36.7243481),José Calderón - Instituto,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5394278,36.7243481
POINT (-4.5424656 36.7263988),José Calderón,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5424656,36.7263988
POINT (-4.5424254 36.7264353),José Calderón,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5424254,36.7264353
POINT (-4.5444434 36.7276647),José Calderón - Junta de Distrito,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5444434,36.7276647
POINT (-4.5443961 36.7277251),José Calderón - Junta de Distrito,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5443961,36.7277251
POINT (-4.5155709 36.7196252),Parque Cementerio,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5155709,36.7196252
POINT (-4.5155608 36.7196728),Parque Cementerio,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5155608,36.7196728
POINT (-4.5247214 36.7188624),Los Asperones 2,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5247214,36.7188624
POINT (-4.5247226 36.7189073),Los Asperones 2,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5247226,36.7189073
POINT (-4.5312651 36.7188496),Vallejo,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5312651,36.7188496
POINT (-4.5313052 36.7188802),Vallejo,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5313052,36.7188802
POINT (-4.4738683 36.7133888),Andrés Llordén,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4738683,36.7133888
POINT (-4.4738523 36.7134667),Andrés Llordén,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4738523,36.7134667
POINT (-4.4820679 36.7138771),Duque de Ahumada,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4820679,36.7138771
POINT (-4.4820736 36.7139204),Duque de Ahumada,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4820736,36.7139204
POINT (-4.513004 36.7124297),Centro de Transporte de Mercancías,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.513004,36.7124297
POINT (-4.5130058 36.7124683),Centro de Transporte de Mercancías,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5130058,36.7124683
