geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-0.3631898 39.4842691),Primat Reig - Emili Baró,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3631898,39.4842691
POINT (-0.3579151 39.4803423),Primat Reig - Camí Vera,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3579151,39.4803423
POINT (-0.3620823 39.4851243),Benimaclet,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3620823,39.4851243
POINT (-0.3630323 39.4831899),Jaume Roig - Primat Reig,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3630323,39.4831899
POINT (-0.3605739 39.4882234),Emili Baró - Francesc Martínez,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3605739,39.4882234
POINT (-0.3613887 39.4865886),Emili Baró - Manuel Castellanos,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3613887,39.4865886
POINT (-0.3698681 39.4966147),Sant Joan Bosco - Daroca,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3698681,39.4966147
POINT (-0.3689936 39.4882499),Primat Reig - Almassora,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3689936,39.4882499
POINT (-0.371511 39.4901303),Primat Reig - Bilbao,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.371511,39.4901303
POINT (-0.3717248 39.4920789),Pare Viñas - Reig Genovés,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3717248,39.4920789
POINT (-0.3710276 39.490069),Primat Reig - Sant Vicent de Paül,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3710276,39.490069
POINT (-0.3689941 39.4957828),Pare Viñas - Daroca,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3689941,39.4957828
POINT (-0.3703963 39.4942394),Pare Viñas - Duc de Mandas,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3703963,39.4942394
POINT (-0.3660655 39.4860509),Primat Reig - Calderón de la Barca,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia;AVSA,,,,,,,,-0.3660655,39.4860509
POINT (-0.3601279 39.4694715),Aragó - Passeig de l'Albereda,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3601279,39.4694715
POINT (-0.3678907 39.4869938),Primat Reig,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3678907,39.4869938
POINT (-0.3706003 39.4818137),Centre d'Especialitats Ricard Trénor,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3706003,39.4818137
POINT (-0.3694291 39.4840793),Alboraia - Jaca,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3694291,39.4840793
POINT (-0.3578487 39.4646234),Eduard Boscà - Passeig de l'Albereda,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3578487,39.4646234
POINT (-0.3576047 39.464559),Eduard Boscà - Balears,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3576047,39.464559
POINT (-0.3552345 39.4717981),Ernest Ferrer - Polo y Peyrolón,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3552345,39.4717981
POINT (-0.3564726 39.467454),Cardenal Benlloch (imparell) - Port,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3564726,39.467454
POINT (-0.353169 39.4741881),Cardenal Benlloch - Ciutat de Mula,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.353169,39.4741881
POINT (-0.3542243 39.4720087),Cardenal Benlloch - Ernest Ferrer,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3542243,39.4720087
POINT (-0.3669341 39.4779274),Vivers,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3669341,39.4779274
POINT (-0.3674738 39.4773215),Vivers,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3674738,39.4773215
POINT (-0.3685295 39.5023432),Constitució (parell) - Campaneta,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3685295,39.5023432
POINT (-0.3702458 39.4988322),Sant Miquel dels Reis,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3702458,39.4988322
POINT (-0.3708155 39.496535),Constitució - Sant Joan de la Penya,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3708155,39.496535
POINT (-0.3719193 39.4945909),Constitució - Duc de Mandas,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3719193,39.4945909
POINT (-0.3748058 39.4917498),Dr. Peset Aleixandre - Constitució,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3748058,39.4917498
POINT (-0.3788877 39.4908496),Dr. Peset Aleixandre - Camí de Montcada,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3788877,39.4908496
POINT (-0.3827816 39.4899889),Dr. Peset Aleixandre - Guardacostes,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3827816,39.4899889
POINT (-0.3829862 39.4901869),Dr. Peset Aleixandre - Joan XXIII,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3829862,39.4901869
POINT (-0.3822792 39.491127),Joan XXIII (parell) - Félix del Río,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3822792,39.491127
POINT (-0.3733843 39.493276),Constitució - Coronel Montesinos,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3733843,39.493276
POINT (-0.3702912 39.4993078),Sant Miquel dels Reis,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3702912,39.4993078
