geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,madrid_hdbscan_5_5
POINT (-3.7031645 40.4162162),dekorazon,gift,,,,,,,,,,,,-3.7031645,40.4162162,-412236,4499133,dekorazon,1242
POINT (-3.7080064 40.4111657),McDonald's,,fast_food,,,,,,,,McDonald's,,burger,-3.7080064,40.4111657,-412775,4498571,mcdonald's,1188
POINT (-3.6208744 40.4025109),Mr. Floyd,pet,,,,,,,,28032,,,,-3.6208744,40.4025109,-403076,4497608,mr. floyd,283
POINT (-3.620905 40.4024089),Subir Joyeros,jewelry,,,,,,Calle de los Juglares,14 C,28032,,,,-3.620905,40.4024089,-403079,4497596,subir joyeros,283
POINT (-3.6209227 40.4023668),Mercería - Lencería Entredós,convenience,,,,,,,,28032,,,,-3.6209227,40.4023668,-403081,4497591,mercería - lencería entredós,283
POINT (-3.7080115 40.4111491),,,atm,,,,,,,,,,,-3.7080115,40.4111491,-412776,4498569,,1188
POINT (-3.6393753 40.4244413),,,pub,,,,,,,,,,,-3.6393753,40.4244413,-405135,4500049,,237
POINT (-3.6380006 40.424476),,convenience,,,,,,,,,,,,-3.6380006,40.424476,-404982,4500053,,237
POINT (-3.6293573 40.4482971),La Razón,,,,,newspaper,,Calle de Juan Ignacio Luca de Tena,17,,,,,-3.6293573,40.4482971,-404020,4502704,la razón,111
POINT (-3.704736 40.4785663),Cucutoys,toys,,,,,,Plaza de Mondariz,6,28029,,"Resume Next, SL",,-3.704736,40.4785663,-412411,4506074,cucutoys,473
POINT (-3.6177902 40.3972776),CMB Bricolage,doityourself,,,,,,Bulevar de José Prat,41,28032,,,,-3.6177902,40.3972776,-402732,4497025,cmb bricolage,283
POINT (-3.6875926 40.4203482),Embajada del Principado de Andorra,,,,,diplomatic,,Calle de Alcalá,73,28009,,,,-3.6875926,40.4203482,-410503,4499593,embajada del principado de andorra,905
POINT (-3.6995051 40.4106773),Bresca,,restaurant,,,,,,,,,,italian,-3.6995051,40.4106773,-411829,4498517,bresca,1169
POINT (-3.7027675 40.4776035),RSM Artes Gráficas,copyshop,,,,,,,,,,,,-3.7027675,40.4776035,-412192,4505967,rsm artes gráficas,465
POINT (-3.6804408 40.43031),Abercrombie & Fitch,clothes,,,,,,,,,Abercrombie & Fitch,,,-3.6804408,40.43031,-409707,4500702,abercrombie & fitch,693
POINT (-3.6693652 40.4256909),Nos Caeli,,restaurant,,,,,,,,,,,-3.6693652,40.4256909,-408474,4500188,nos caeli,872
POINT (-3.7102002 40.4494732),Marco Aldany,hairdresser,,,,,,,,,Marco Aldany,,,-3.7102002,40.4494732,-413019,4502835,marco aldany,767
POINT (-3.7105236 40.4497538),El Paréntesis,,cafe,,,,,,,,,,,-3.7105236,40.4497538,-413055,4502867,el paréntesis,767
POINT (-3.7092664 40.450019),Los Juanes,,cafe,,,,,,,,,,,-3.7092664,40.450019,-412916,4502896,los juanes,767
POINT (-3.687352 40.4269256),Padova,clothes,,,,,,,,,,,,-3.687352,40.4269256,-410476,4500325,padova,960
POINT (-3.5644176 40.4038398),The English Express,,language_school,,,,,Calle de Francisco Grande Covián,,28052,,,,-3.5644176,40.4038398,-396791,4497755,the english express,9
POINT (-3.7057991 40.4222178),Juicy & Smoothie,,fast_food,,,,,Calle de la Luna,14,28004,,,,-3.7057991,40.4222178,-412530,4499801,juicy & smoothie,1328
POINT (-3.7063734 40.4224691),FAQ,tattoo,,,,,,Calle de la Luna,13,28004,,Miguel Ángel Izquierdo López,,-3.7063734,40.4224691,-412593,4499829,faq,1328
POINT (-3.705676 40.4220126),Exp. nº 845,tobacco,,,,,,Calle de la Luna,1,28004,,,,-3.705676,40.4220126,-412516,4499778,exp. nº 845,1328
POINT (-3.7055915 40.4220387),,vacant,bar,,,,,Calle de la Luna,10,28004,,,,-3.7055915,40.4220387,-412506,4499781,,1328
POINT (-3.7055693 40.4220207),,vacant,,,,,,Calle de la Luna,10,28004,,,,-3.7055693,40.4220207,-412504,4499779,,1328
POINT (-3.7055356 40.4219949),,vacant,,,,,,Calle de la Luna,10,28004,,,,-3.7055356,40.4219949,-412500,4499776,,1328
POINT (-3.6379589 40.4248526),,,post_box,,,,,,,,,,,-3.6379589,40.4248526,-404978,4500095,,237
POINT (-3.6599736 40.3725213),Frutería Teba,greengrocer,,,,,,,,,,,,-3.6599736,40.3725213,-407428,4494269,frutería teba,133
POINT (-3.7052721 40.4784729),Droguería - Mercería Amparito,fabric,,,,,,Plaza de Mondariz,4,,,,,-3.7052721,40.4784729,-412471,4506064,droguería - mercería amparito,473
POINT (-3.7028871 40.4182774),+ k copas,,pub,,,,,,,,,,,-3.7028871,40.4182774,-412205,4499363,+ k copas,1276
POINT (-3.7043943 40.4787545),KA Internacional,interior_decoration,,,,,,,,,,,,-3.7043943,40.4787545,-412373,4506095,ka internacional,473
POINT (-3.6559848 40.4875569),Cachapeishon,,restaurant,,,,,,,,,,,-3.6559848,40.4875569,-406984,4507075,cachapeishon,108
POINT (-3.6558061 40.4875763),Farmacia Alcalde Moreno Torresç,,pharmacy,,pharmacy,,,,,,,,,-3.6558061,40.4875763,-406964,4507077,farmacia alcalde moreno torresç,108
POINT (-3.6598212 40.3737147),Auditorio Angelillo,,theatre,,,,,,,,,Ayuntamiento de Madrid,,-3.6598212,40.3737147,-407411,4494402,auditorio angelillo,133
POINT (-3.6278536 40.4320898),El Sabroso,butcher,,,,,,,,,,,,-3.6278536,40.4320898,-403853,4500900,el sabroso,350
POINT (-3.6917718 40.4353281),Embajada de Jordania,,,,,diplomatic,,Paseo del General Martínez Campos,41,28010,,,,-3.6917718,40.4353281,-410968,4501261,embajada de jordania,760
POINT (-3.7098653 40.4498142),La Bici con alas,bicycle,,,,,,,,,,,,-3.7098653,40.4498142,-412982,4502873,la bici con alas,767
POINT (-3.6872588 40.4274355),Montblanc,watches,,,,,,,,,,,,-3.6872588,40.4274355,-410466,4500382,montblanc,960
POINT (-3.6872388 40.427524),Sunglass Hut,optician,,,,,,,,,Sunglass Hut,,,-3.6872388,40.427524,-410463,4500392,sunglass hut,960
POINT (-3.6993678 40.4106981),Nomade Cafe,,cafe,,,,,Calle de los Tres Peces,22,28012,,,,-3.6993678,40.4106981,-411814,4498519,nomade cafe,1169
POINT (-3.6916097 40.4350371),laboratoire lifelenght,,,,,government,,,,,,,,-3.6916097,40.4350371,-410950,4501228,laboratoire lifelenght,760
POINT (-3.7060967 40.4223138),Vega,,restaurant,,,,,Calle de la Luna,9,28004,,,,-3.7060967,40.4223138,-412563,4499812,vega,1328
POINT (-3.691443 40.4363837),Banco Sabadell,,atm,,,,,,,,Banco Sabadell,Banco Sabadell,,-3.691443,40.4363837,-410931,4501378,banco sabadell,760
POINT (-3.6914523 40.4360093),Banco Santander,,atm,,,,,,,,Banco Santander,Banco Santander,,-3.6914523,40.4360093,-410932,4501337,banco santander,760
POINT (-3.6917484 40.434996),,,atm,,,,,,,,Caixabank,Caixabank,,-3.6917484,40.434996,-410965,4501224,,760
POINT (-3.6732152 40.4034194),La Antikaria,,cafe,,,,,,,,,,,-3.6732152,40.4034194,-408902,4497709,la antikaria,650
POINT (-3.6910522 40.4362225),Samba,,restaurant,,,,,Calle de Miguel Ángel,26,,,,,-3.6910522,40.4362225,-410888,4501360,samba,760
POINT (-3.708626 40.3704482),Cafetería Relaxing Churrería,,cafe,,,,,,,,,,churro,-3.708626,40.3704482,-412844,4494038,cafetería relaxing churrería,113
POINT (-3.709863 40.3697709),,,pharmacy,,pharmacy,,,,,,,,,-3.709863,40.3697709,-412982,4493963,,113
POINT (-3.7097374 40.3697628),Jordan,,restaurant,,,,,,,,,,,-3.7097374,40.3697628,-412968,4493962,jordan,113
POINT (-3.7089641 40.3700716),Oficina Banco Santander,,bank,,,,,,,,,,,-3.7089641,40.3700716,-412882,4493996,oficina banco santander,113
POINT (-3.7097391 40.3693366),,tobacco,,,,,,,,,,,,-3.7097391,40.3693366,-412968,4493915,,113
POINT (-3.7103855 40.3693196),La Galería,butcher,,,,,,,,,,,,-3.7103855,40.3693196,-413040,4493913,la galería,113
POINT (-3.7100883 40.3697568),,convenience,,,,,,,,,,,,-3.7100883,40.3697568,-413007,4493961,,113
POINT (-3.7056597 40.3698027),Kebabish,,restaurant,,,,,,,,,,,-3.7056597,40.3698027,-412514,4493966,kebabish,113
POINT (-3.6828416 40.4048162),Pirámide,,,,nutrition_counselling,,,,,,,,,-3.6828416,40.4048162,-409974,4497864,pirámide,644
POINT (-3.7020421 40.4561194),Calzados Rosyma,shoes,,,,,,Calle de Bravo Murillo,,,,,,-3.7020421,40.4561194,-412111,4503575,calzados rosyma,918
POINT (-3.7021004 40.4559772),Aldi,supermarket,,,,,,Calle de Bravo Murillo,200,28020,Aldi,,,-3.7021004,40.4559772,-412118,4503559,aldi,918
POINT (-3.7021837 40.45575),Cajamar Caja Rural,,bank,,,,,,,,,,,-3.7021837,40.45575,-412127,4503534,cajamar caja rural,918
POINT (-3.7023047 40.4555054),Basic-Fit,,,,,,fitness_centre,,,,Basic-Fit,,,-3.7023047,40.4555054,-412141,4503507,basic-fit,918
POINT (-3.7021459 40.4558822),Frutas y Verduras,greengrocer,,,,,,,,,,,,-3.7021459,40.4558822,-412123,4503549,frutas y verduras,918
POINT (-3.7021898 40.4557849),Cajamar,,atm,,,,,,,,Cajamar,Cajamar,,-3.7021898,40.4557849,-412128,4503538,cajamar,918
POINT (-3.7027676 40.4543786),ONCE,lottery,,,,,,,,,ONCE,,,-3.7027676,40.4543786,-412192,4503381,once,928
POINT (-3.685871 40.4845434),Te lo tengo,convenience,,,,,,,,,,,,-3.685871,40.4845434,-410311,4506739,te lo tengo,377
POINT (-3.6851718 40.4853783),Frutería Aliyan,greengrocer,,,,,,,,,,,,-3.6851718,40.4853783,-410233,4506832,frutería aliyan,377
POINT (-3.6854754 40.4855166),Maruja,stationery,,,,,,,,,,,,-3.6854754,40.4855166,-410267,4506848,maruja,377
POINT (-3.6856089 40.4855789),Las delicias de Juana,convenience,,,,,,,,,,,,-3.6856089,40.4855789,-410282,4506855,las delicias de juana,377
POINT (-3.7608379 40.3892539),Magazin Extra,convenience,,,,,,,,,,,,-3.7608379,40.3892539,-418656,4496132,magazin extra,250
POINT (-3.7606609 40.3888525),Clínica Dental,,dentist,,dentist,,,,,,,,,-3.7606609,40.3888525,-418637,4496087,clínica dental,250
POINT (-3.760858 40.3888586),Mutu,greengrocer,,,,,,,,,,,,-3.760858,40.3888586,-418659,4496088,mutu,250
POINT (-3.7612845 40.3882866),La Bolivianita,convenience,,,,,,,,,,,,-3.7612845,40.3882866,-418706,4496024,la bolivianita,250
POINT (-3.7605147 40.3888443),El Parque,,restaurant,,,,,,,,,,,-3.7605147,40.3888443,-418620,4496086,el parque,250
POINT (-3.7022605 40.4148858),Pez tortilla,,fast_food,,,,,Calle de Espoz y Mina,13,,,,,-3.7022605,40.4148858,-412136,4498985,pez tortilla,1249
POINT (-3.7112358 40.4057166),,,post_box,,,,,,,,,,,-3.7112358,40.4057166,-413135,4497964,,973
POINT (-3.7533565 40.3924955),IRB Abogado-Mediador,,,,,lawyer,,,,,,,,-3.7533565,40.3924955,-417824,4496493,irb abogado-mediador,245
POINT (-3.7542383 40.3929728),Dia,supermarket,,,,,,,,,Dia,,,-3.7542383,40.3929728,-417922,4496546,dia,245
POINT (-3.7538501 40.3926729),Reformas Redesa,,,,,company,,,,,,,,-3.7538501,40.3926729,-417879,4496512,reformas redesa,245
POINT (-3.7541607 40.3926708),Centro Alba de Nutrición,,,,nutrition,,,,,,,,,-3.7541607,40.3926708,-417913,4496512,centro alba de nutrición,245
POINT (-3.7539555 40.392675),San Valentin,,cafe,,,,,,,,,,,-3.7539555,40.392675,-417890,4496513,san valentin,245
POINT (-3.7537337 40.3926708),Fisio Axis Fisioterapía,,,,rehabilitation,,,,,,,,,-3.7537337,40.3926708,-417866,4496512,fisio axis fisioterapía,245
POINT (-3.7536394 40.3926708),Moredent,,dentist,,,,,,,,,,,-3.7536394,40.3926708,-417855,4496512,moredent,245
POINT (-3.7535562 40.3926729),Ele's Pilates,,,,,,sports_centre,,,,,,,-3.7535562,40.3926729,-417846,4496512,ele's pilates,245
POINT (-3.7536346 40.3938543),Administración Fincas JCFincas,,,,,fixme,,,,,,,,-3.7536346,40.3938543,-417855,4496644,administración fincas jcfincas,246
POINT (-3.7535748 40.3938564),El Gallo,,bar,,,,,,,,,,,-3.7535748,40.3938564,-417848,4496644,el gallo,246
POINT (-3.7538192 40.3938501),Ian's,,language_school,,,,,,,,,,,-3.7538192,40.3938501,-417875,4496643,ian's,246
POINT (-3.7539211 40.3938512),Peluquería Carmen Hompanera,hairdresser,,,,,,,,,,,,-3.7539211,40.3938512,-417886,4496644,peluquería carmen hompanera,246
POINT (-3.7539157 40.3942835),La Botique del Pan,bakery,,,,,,,,,,,,-3.7539157,40.3942835,-417886,4496692,la botique del pan,246
POINT (-3.7539238 40.3941656),,,cafe,,,,,,,,,,,-3.7539238,40.3941656,-417887,4496679,,246
POINT (-3.7538152 40.3941429),Gimnasio Sho-Chan,,,,,,sports_centre,,,,,,,-3.7538152,40.3941429,-417875,4496676,gimnasio sho-chan,246
POINT (-3.7538749 40.3940932),Centro Asia,convenience,,,,,,,,,,,,-3.7538749,40.3940932,-417881,4496670,centro asia,246
POINT (-3.6970762 40.4245748),Lucia Be,clothes,,,,,,Calle de Pelayo,68,28004,,,,-3.6970762,40.4245748,-411559,4500064,lucia be,1083
POINT (-3.761377 40.3892365),,kiosk,,,,,,,,,,,,-3.761377,40.3892365,-418716,4496130,,250
POINT (-3.7611289 40.389235),,,post_box,,,,,,,,,,,-3.7611289,40.389235,-418689,4496130,,250
POINT (-3.7610509 40.3899442),,jewelry,,,,,,,,,,,,-3.7610509,40.3899442,-418680,4496209,,250
POINT (-3.7610558 40.3897755),Rafael,hairdresser,,,,,,,,,,,,-3.7610558,40.3897755,-418681,4496190,rafael,250
POINT (-3.7607823 40.3888539),Sara Robles Peluquería,hairdresser,,,,,,,,,,,,-3.7607823,40.3888539,-418650,4496087,sara robles peluquería,250
POINT (-3.7609044 40.3892583),Loghatti,hairdresser,,,,,,,,,,,,-3.7609044,40.3892583,-418664,4496132,loghatti,250
POINT (-3.7604956 40.3892521),Oscena Tattoo,tattoo,,,,,,,,,,,,-3.7604956,40.3892521,-418618,4496132,oscena tattoo,250
POINT (-3.7603882 40.3897395),La Poción del Tapón,,pub,,,,,,,,,,,-3.7603882,40.3897395,-418606,4496186,la poción del tapón,250
POINT (-3.7613946 40.3890772),Ferretería,hardware,,,,,,,,,,,,-3.7613946,40.3890772,-418718,4496112,ferretería,250
POINT (-3.7607643 40.3896601),Persianas Olmeda,,,,,company,,,,,,,,-3.7607643,40.3896601,-418648,4496177,persianas olmeda,250
POINT (-3.7605657 40.3892558),Peluquería Canina Kalulo,hairdresser,,,,,,,,,,,,-3.7605657,40.3892558,-418626,4496132,peluquería canina kalulo,250
POINT (-3.7604289 40.3890896),Cervecería de Tapas,,pub,,,,,,,,,,,-3.7604289,40.3890896,-418611,4496113,cervecería de tapas,250
POINT (-3.7604207 40.3891801),El Enigma,,restaurant,,,,,,,,,,,-3.7604207,40.3891801,-418610,4496124,el enigma,250
POINT (-3.7604077 40.3893215),Tres'catorce,bicycle,,,,,,,,,,,,-3.7604077,40.3893215,-418609,4496139,tres'catorce,250
POINT (-3.7606406 40.389257),Cevigas,,,,,company,,,,,,,,-3.7606406,40.389257,-418635,4496132,cevigas,250
POINT (-3.7611047 40.389107),Tintorería Verde,laundry,,,,,,,,,,,,-3.7611047,40.389107,-418686,4496115,tintorería verde,250
POINT (-3.7610786 40.3895349),Yalex Peluquer@s,hairdresser,,,,,,,,,,,,-3.7610786,40.3895349,-418683,4496163,yalex peluquer@s,250
POINT (-3.7610037 40.3892583),Optica Sanfer Imagen,optician,,,,,,,,,,,,-3.7610037,40.3892583,-418675,4496132,optica sanfer imagen,250
POINT (-3.7613913 40.3891876),Cafe D'oc,,cafe,,,,,,,,,,,-3.7613913,40.3891876,-418718,4496124,cafe d'oc,250
POINT (-3.7610819 40.3893513),La Xana,,pub,,,,,,,,,,,-3.7610819,40.3893513,-418684,4496143,la xana,250
POINT (-3.7606634 40.3896515),Electronica Aluche,electronics,,,,,,,,,,,,-3.7606634,40.3896515,-418637,4496176,electronica aluche,250
POINT (-3.7603996 40.389427),Fratelli,,restaurant,,,,,,,,,,pizza;italian,-3.7603996,40.389427,-418608,4496151,fratelli,250
POINT (-3.6833149 40.4049397),Centauro Atocha,,car_rental,,,,,Avenida de la Ciudad de Barcelona,5,28007,,Centauro Rent a Car,,-3.6833149,40.4049397,-410027,4497878,centauro atocha,644
POINT (-3.7025265 40.4150417),,,atm,,,,,,,,,Euronet Worldwide,,-3.7025265,40.4150417,-412165,4499002,,1249
POINT (-3.7024908 40.4150652),Bag and Laundry Laundromat Lavandería Autoservicio,laundry,,,,,,Calle de la Cruz,22,28012,,,,-3.7024908,40.4150652,-412161,4499005,bag and laundry laundromat lavandería autoservicio,1249
POINT (-3.6203758 40.3966307),Láserum,beauty,,,,,,Bulevar de José Prat,38,28032,,,,-3.6203758,40.3966307,-403020,4496953,láserum,283
POINT (-3.773868 40.3788312),Baghdad,,fast_food,,,,,,,,,,kebab,-3.773868,40.3788312,-420107,4494971,baghdad,236
POINT (-3.7736132 40.378797),Aroca,,pub,,,,,,,,,,,-3.7736132,40.378797,-420079,4494968,aroca,236
POINT (-3.7736017 40.3786622),,variety_store,,,,,,,,,,,,-3.7736017,40.3786622,-420077,4494953,,236
POINT (-3.7734433 40.3785867),Ibercaja,,bank,,,,,,,,Ibercaja,,,-3.7734433,40.3785867,-420060,4494944,ibercaja,236
POINT (-3.7734371 40.378578),Ibercaja,,atm,,,,,,,,Ibercaja,Ibercaja,,-3.7734371,40.378578,-420059,4494943,ibercaja,236
POINT (-3.7737199 40.3788046),6d2,hairdresser,,,,,,,,,,,,-3.7737199,40.3788046,-420090,4494969,6d2,236
POINT (-3.77317 40.3784122),,variety_store,,,,,,,,,,,,-3.77317,40.3784122,-420029,4494925,,236
POINT (-3.7730591 40.3783562),Diego,,pub,,,,,,,,,,,-3.7730591,40.3783562,-420017,4494919,diego,236
POINT (-3.7731401 40.3784503),Radif Raif,greengrocer,,,,,,,,,,,,-3.7731401,40.3784503,-420026,4494929,radif raif,236
POINT (-3.7731136 40.3785687),JC,hairdresser,,,,,,,,,,,,-3.7731136,40.3785687,-420023,4494942,jc,236
POINT (-3.6868773 40.4277606),ese O ese,clothes,,,,,,Calle de Ayala,20,28001,ese O ese,,,-3.6868773,40.4277606,-410423,4500418,ese o ese,960
POINT (-3.7022157 40.4557645),,,atm,,,,,,,,,Cajamar Caja Rural,,-3.7022157,40.4557645,-412131,4503536,,918
POINT (-3.7020693 40.4560956),GIT Gestión Inmobiliaria Tetuán,,,,,estate_agent,,,,,,,,-3.7020693,40.4560956,-412114,4503573,git gestión inmobiliaria tetuán,918
POINT (-3.6850569 40.4850821),Dia,supermarket,,,,,,,,,Dia,,,-3.6850569,40.4850821,-410221,4506799,dia,377
POINT (-3.7116595 40.4059605),Valora Prevención,,doctors,,doctor,,,Calle de Toledo,129,28005,,,,-3.7116595,40.4059605,-413182,4497992,valora prevención,973
POINT (-3.7091356 40.410261),Don Fruta,greengrocer,,,,,,,,,,,,-3.7091356,40.410261,-412901,4498470,don fruta,1185
POINT (-3.6179949 40.3701161),iria intervención,,,,psychotherapist,,,,,,,,,-3.6179949,40.3701161,-402755,4494001,iria intervención,97
POINT (-3.618561 40.3714296),Bar Zoilo,,cafe,,,,,,,,,,,-3.618561,40.3714296,-402818,4494148,bar zoilo,97
POINT (-3.6184542 40.3706252),Clínica Dental Gil Nieto,,dentist,,dentist,,,Calle de la Peña Cervera,3,,,,,-3.6184542,40.3706252,-402806,4494058,clínica dental gil nieto,97
POINT (-3.5645457 40.4039072),Casa Vicus,,pub,,,,,Calle de Francisco Grande Covián,,28052,,,,-3.5645457,40.4039072,-396805,4497763,casa vicus,9
POINT (-3.564798 40.4040368),Xing Hong,convenience,,,,,,Calle de Francisco Grande Covián,,28052,,,,-3.564798,40.4040368,-396833,4497777,xing hong,9
POINT (-3.5649471 40.4041163),Koskids,clothes,,,,,,Calle de Francisco Grande Covián,,28052,,,,-3.5649471,40.4041163,-396850,4497786,koskids,9
POINT (-3.5650023 40.4041457),Di Classe Barbershop,hairdresser,,,,,,Calle de Francisco Grande Covián,,28052,,,,-3.5650023,40.4041457,-396856,4497789,di classe barbershop,9
POINT (-3.5650804 40.4041874),Brasa Tía Mariama,,restaurant,,,,,Calle de Francisco Grande Covián,,28052,,,chicken,-3.5650804,40.4041874,-396865,4497794,brasa tía mariama,9
POINT (-3.5651538 40.4042265),Rizai,hairdresser,,,,,,Calle de Francisco Grande Covián,,,,,,-3.5651538,40.4042265,-396873,4497798,rizai,9
POINT (-3.7031733 40.4164244),Fun & Tickets Souvenirs,gift,,,,,,,,,,,,-3.7031733,40.4164244,-412237,4499156,fun & tickets souvenirs,1242
POINT (-3.70837 40.3935959),Alfetronic,car_repair,,,,,,,,,,,,-3.70837,40.3935959,-412816,4496615,alfetronic,564
POINT (-3.7083208 40.3936658),PrimaLoca,variety_store,,,,,,,,,,,,-3.7083208,40.3936658,-412810,4496623,primaloca,564
POINT (-3.7075412 40.3937388),Hiper,variety_store,,,,,,,,,,,,-3.7075412,40.3937388,-412723,4496631,hiper,564
POINT (-3.7078043 40.3938403),Open 25,,cafe,,,,,Calle de Antonio López,88,28019,,,,-3.7078043,40.3938403,-412753,4496642,open 25,564
POINT (-3.6750229 40.499303),Lobo Bike,bicycle,,,,,,Avenida Camino de Santiago,21,28050,,,,-3.6750229,40.499303,-409104,4508382,lobo bike,144
POINT (-3.6190595 40.3978878),,,atm,,,,,,,,,CaixaBank,,-3.6190595,40.3978878,-402874,4497093,,283
POINT (-3.7044927 40.4788982),Malvón,,fast_food,,,,,,,,Malvón,,empanada,-3.7044927,40.4788982,-412384,4506111,malvón,473
POINT (-3.6935854 40.428827),Zubi,bag,,,,,,,,,,,,-3.6935854,40.428827,-411170,4500537,zubi,999
POINT (-3.6800311 40.4295546),de Pablos,shoes,,,,,,,,,,,,-3.6800311,40.4295546,-409661,4500618,de pablos,693
POINT (-3.6805074 40.429991),Santander,,atm,,,,,,,,Banco Santander,Banco Santander,,-3.6805074,40.429991,-409714,4500667,santander,693
POINT (-3.680942 40.4303394),Bankinter,,bank,,,,,,,,Bankinter,,,-3.680942,40.4303394,-409762,4500705,bankinter,693
POINT (-3.6602185 40.3736616),Partido Comunista de España - Núcleo de Puente de Vallecas,,,,,political_party,,Avenida de las Glorietas,19,28053,,,,-3.6602185,40.3736616,-407456,4494396,partido comunista de españa - núcleo de puente de vallecas,133
POINT (-3.7117084 40.4058057),Valora Prevención Madrid,,doctors,,doctor,,,,,,,,,-3.7117084,40.4058057,-413187,4497974,valora prevención madrid,973
POINT (-3.6234699 40.3960845),El rincón de los cuates,,restaurant,,,,,Bulevar de Indalecio Prieto,46,28032,,,mexican,-3.6234699,40.3960845,-403365,4496892,el rincón de los cuates,283
POINT (-3.623156 40.3968669),Colada Exprés,laundry,,,,,,Bulevar de Indalecio Prieto,44,28032,,,,-3.623156,40.3968669,-403330,4496979,colada exprés,283
POINT (-3.6231802 40.3968138),Max Studio,hairdresser,,,,,,Bulevar de Indalecio Prieto,44,28032,,,,-3.6231802,40.3968138,-403332,4496973,max studio,283
POINT (-3.6228395 40.3980945),MRW,,,,,logistics,,Bulevar de José Prat,13,28032,,,,-3.6228395,40.3980945,-403294,4497116,mrw,283
POINT (-3.6232069 40.3973017),Lida Superestrella,variety_store,,,,,,Bulevar de José Prat,16,28032,,,,-3.6232069,40.3973017,-403335,4497028,lida superestrella,283
POINT (-3.6233946 40.3973405),Iberdrola,,,,,energy_supplier,,Bulevar de José Prat,16,28032,,Iberdrola,,-3.6233946,40.3973405,-403356,4497032,iberdrola,283
POINT (-3.6237031 40.397412),Patricia Torrens,beauty,,,,,,Bulevar de José Prat,14,28032,,,,-3.6237031,40.397412,-403391,4497040,patricia torrens,283
POINT (-3.6238774 40.3974467),Alimetación,convenience,,,,,,Bulevar de José Prat,14,28032,,,,-3.6238774,40.3974467,-403410,4497044,alimetación,283
POINT (-3.6244031 40.3975795),Boulevar 10,,restaurant,,,,,Bulevar de José Prat,10 B,28032,,,peruvian,-3.6244031,40.3975795,-403469,4497059,boulevar 10,283
POINT (-3.6247174 40.3976481),Clínica Asistencia Médica,,doctors,,doctor,,,Bulevar de José Prat,8 B,28032,,,,-3.6247174,40.3976481,-403504,4497066,clínica asistencia médica,283
POINT (-3.6246903 40.3985251),Consejo General de Colegios de Protésicos Dentales de España,,,,,yes,,Bulevar de José Prat,5 B,28032,,,,-3.6246903,40.3985251,-403501,4497164,consejo general de colegios de protésicos dentales de españa,283
POINT (-3.6202016 40.3965926),PYME+,,,,,tax_advisor,,Bulevar de José Prat,38,28032,,,,-3.6202016,40.3965926,-403001,4496949,pyme+,283
POINT (-3.6232754 40.3981961),Camabed,bed,,,,,,Bulevar de José Prat,13,28032,,,,-3.6232754,40.3981961,-403343,4497127,camabed,283
POINT (-3.619995 40.397425),Clínica Physio,,,,physiotherapist,,,Bulevar de José Prat,29,28032,,,,-3.619995,40.397425,-402978,4497041,clínica physio,283
POINT (-3.6210747 40.3976814),Sandra Montoya,beauty,,,,,,Bulevar de José Prat,25,28032,,,,-3.6210747,40.3976814,-403098,4497070,sandra montoya,283
POINT (-3.6211632 40.3976998),Santa Lucía,,,,,insurance,,Bulevar de José Prat,25,28032,Santa Lucía,,,-3.6211632,40.3976998,-403108,4497072,santa lucía,283
POINT (-3.6214998 40.3977784),Mundo Bucal,,dentist,,dentist,,,Bulevar de José Prat,23,28032,,,,-3.6214998,40.3977784,-403145,4497081,mundo bucal,283
POINT (-3.6212705 40.3976477),Flores y plantas Loli,florist,,,,,,,,,,,,-3.6212705,40.3976477,-403120,4497066,flores y plantas loli,283
POINT (-3.6245338 40.3944281),De Hogao,,restaurant,,,,,Calle del Pergamino,26,28032,,,colombiana,-3.6245338,40.3944281,-403483,4496708,de hogao,283
POINT (-3.6235202 40.3959513),Hot Spicy Grill,,fast_food,,,,,Bulevar de Indalecio Prieto,46,28032,,,kebab;pizza,-3.6235202,40.3959513,-403370,4496877,hot spicy grill,283
POINT (-3.7076603 40.4109175),La Capricciosa,,restaurant,,,,,Calle de las Maldonadas,4,,,,pizza,-3.7076603,40.4109175,-412737,4498543,la capricciosa,1188
POINT (-3.6828055 40.4051448),Restaurante-Cervecería Casa Ricardo,,restaurant,,,,,,,,,,,-3.6828055,40.4051448,-409970,4497901,restaurante-cervecería casa ricardo,644
POINT (-3.7047841 40.4782604),Nicrischa,hairdresser,,,,,,,,,,,,-3.7047841,40.4782604,-412417,4506040,nicrischa,473
POINT (-3.7054389 40.4783755),Desinsectaciones La Estrella,,,,,company,,,,,,,,-3.7054389,40.4783755,-412489,4506053,desinsectaciones la estrella,473
POINT (-3.705383 40.478256),Viajes y Turismo Lomerva,travel_agency,,,,,,,,,,,,-3.705383,40.478256,-412483,4506039,viajes y turismo lomerva,473
POINT (-3.7053846 40.4782825),Yassma,bakery,,,,,,,,,,,,-3.7053846,40.4782825,-412483,4506042,yassma,473
POINT (-3.7053613 40.4781967),Taller de costura Ugarte,tailor,,,,,,,,,,,,-3.7053613,40.4781967,-412481,4506033,taller de costura ugarte,473
POINT (-3.7054379 40.4784159),Cuarto y Mitad,butcher,,,,,,,,,,,,-3.7054379,40.4784159,-412489,4506057,cuarto y mitad,473
