Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_wholesale,shop_rel_convenience,amenity_rel_restaurant,amenity_rel_cafe,amenity_rel_clinic,amenity_rel_community_centre,amenity_rel_school,shop_rel_greengrocer,shop_rel_car_repair,shop_rel_butcher,shop_rel_printing,shop_rel_optician,shop_rel_supermarket,amenity_rel_charging_station,amenity_rel_bank,amenity_rel_pharmacy,amenity_rel_fast_food,amenity_rel_bar,shop_rel_gift,shop_rel_ticket,amenity_rel_taxi,amenity_rel_cinema,shop_rel_bakery,amenity_rel_library,amenity_rel_post_box,amenity_rel_pub,amenity_rel_college,shop_rel_hairdresser,shop_rel_kiosk,amenity_rel_atm,amenity_rel_post_office,amenity_rel_university,shop_rel_clothes,shop_rel_shoes,shop_rel_beauty,shop_rel_jewelry,shop_rel_mall,shop_rel_tobacco,shop_rel_hardware,shop_rel_vacant,shop_rel_copyshop,amenity_rel_conference_centre,shop_rel_cosmetics,shop_rel_copyshop;books,shop_rel_newsagent,shop_rel_stationery,shop_rel_variety_store,amenity_rel_research_institute,amenity_rel_theatre,shop_rel_electronics,shop_rel_sports,shop_rel_doityourself,shop_rel_interior_decoration,shop_rel_car_parts,shop_rel_erotic,shop_rel_car,shop_rel_mobile_phone,shop_rel_books,shop_rel_bicycle,shop_rel_toys,shop_rel_computer,shop_rel_coffee,shop_rel_department_store,shop_rel_food,shop_rel_seafood,shop_rel_furniture,shop_rel_merchandise,amenity_rel_arts_centre,shop_rel_antiques,shop_rel_deli,amenity_rel_events_venue,shop_rel_confectionery,shop_rel_rental,shop_rel_tattoo,shop_rel_laundry,shop_rel_kitchen,shop_rel_massage,shop_rel_pet,shop_rel_lighting,shop_rel_lottery,shop_rel_haberdashery,shop_rel_houseware,amenity_rel_dentist,shop_rel_bag,shop_rel_herbalist,shop_rel_fashion_accessories,shop_rel_perfumery,shop_rel_mobile_phone_accessories,shop_rel_bed,shop_rel_yes,shop_rel_tea,shop_rel_shoe_repair,shop_rel_nutrition_supplements,shop_rel_tailor,shop_rel_video_games,shop_rel_party,amenity_rel_car_rental,amenity_rel_shelter,shop_rel_florist,shop_rel_tyres,shop_rel_baby_goods,shop_rel_chemist,shop_rel_pet_grooming,shop_rel_grocery,amenity_rel_doctors,amenity_rel_language_school,shop_rel_travel_agency,shop_rel_farm,shop_rel_alcohol,amenity_rel_coworking_space,shop_rel_general,shop_rel_frozen_food,shop_rel_nuts,shop_rel_photo,shop_rel_medical,shop_rel_motorcycle_repair,shop_rel_appliance,amenity_rel_hospital,amenity_rel_veterinary,shop_rel_money_lender,shop_rel_sewing,shop_rel_hearing_aids,amenity_rel_parcel_locker,shop_rel_music,shop_rel_skate,shop_rel_model,shop_rel_pastry,shop_rel_motorcycle,shop_rel_funeral_directors,amenity_rel_funeral_home,shop_rel_medical_supply,shop_rel_galician,shop_rel_car;car_repair,shop_rel_charity,shop_rel_wine,shop_rel_storage_rental,shop_rel_outpost,shop_rel_beverages,shop_rel_games,shop_rel_telecommunication,amenity_rel_money_transfer,shop_rel_fabric,shop_rel_curtain,shop_rel_estate_agent,shop_rel_craft,shop_rel_cannabis,shop_rel_locksmith,shop_rel_dairy,shop_rel_art,shop_rel_health_food,shop_rel_outdoor,shop_rel_fishing,amenity_rel_surf_school,shop_rel_pasta,shop_rel_leather,shop_rel_chocolate,shop_rel_bathroom_furnishing,amenity_rel_social_centre,shop_rel_printer_ink,shop_rel_dry_cleaning,shop_rel_orthopedics,shop_rel_watches,shop_rel_printshop,amenity_rel_bicycle_rental,shop_rel_paint,shop_rel_video,amenity_rel_aparthotel,shop_rel_pawnbroker,shop_rel_confectionery;ice_cream,shop_rel_repair,shop_rel_hvac,shop_rel_e-cigarette,shop_rel_boutique,shop_rel_pyrotechnics,shop_rel_hairdresser_supply,amenity_rel_bureau_de_change,amenity_rel_freeshop,shop_rel_musical_instrument,shop_rel_cheese,shop_rel_vacuum_cleaner,shop_rel_trade,shop_rel_mobility_scooter,amenity_rel_parking_entrance,shop_rel_tableware,shop_rel_second_hand,shop_rel_psychic,shop_rel_frame,shop_rel_religion,shop_rel_carpet,amenity_rel_clock,shop_rel_delivery,shop_rel_hookah,shop_rel_household_linen,shop_rel_camera,shop_rel_charcutier;cheese;wine;butcher,shop_rel_electric_scooter,shop_rel_tool_hire,shop_rel_garden_centre,shop_rel_collector,shop_rel_anime,shop_rel_knives,shop_rel_dog_wash,shop_rel_training_centre,shop_rel_household_supply_store,shop_rel_lawyer,shop_rel_bookmaker,shop_rel_doors,shop_rel_military_surplus,shop_rel_bus_tickets,shop_rel_agrarian,shop_rel_yoga,shop_rel_electrical,shop_rel_pottery,shop_rel_greengrocer;health_food,shop_rel_surf;skate;snowboard,shop_rel_catalogue,shop_rel_gold_buyer,amenity_rel_marketplace,shop_rel_accessories,shop_rel_candles,amenity_rel_office,shop_rel_wool,shop_rel_bicycle_repair,shop_rel_weapons,shop_rel_hifi,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Condis,has_Caprabo,has_Mercadona,has_Dia,has_Consum,has_Bonpreu,has_Clarel,has_La Sirena,has_Lidl,has_Starbucks,has_BonÀrea,has_Burger King,has_McDonald's,has_Sorli Discau,has_ALDI,has_Buenas Migas,has_Suma,has_KFC,has_La Tagliatella,has_Pans & Company,has_Carrefour Express,has_Bon Area,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,Predicted_Segment
692,Barcelona_hdbscan_5_5,692,8,2.1660402375,41.388987575,2.1660776,41.3890119,1.3796952999731506e-07,57983817.15264004,0.0001536204930175,0.0002846501177409,0.0001385040156231,0.0001055701514377,Yes,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.16622 41.3888, 2.1657879 41.3891193, 2.16613 41.3891, 2.16622 41.3888))",8.0,44.5,21.06,18404.0,91.14,2433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,Urban
693,Barcelona_hdbscan_5_5,693,7,2.166268283395852,41.38952586987215,2.1663219837709597,41.38953,2.134880000000897e-07,32788728.17206147,0.0001880697974439,0.0003073265389396,0.0001559116165994,0.0001401836236831,Yes,,,0.143,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.16644 41.3893, 2.166091 41.3894476, 2.166 41.38953, 2.1664332 41.3897852, 2.16644 41.3893))",17.0,44.5,21.06,18404.0,91.14,2537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,Traffic
694,Barcelona_hdbscan_5_5,694,31,2.146150714868865,41.393728202291655,2.1461787,41.3936572,2.5978540799951245e-06,11932925.809311884,0.0004846036543646,0.0012164710782028,0.0004408452357473,0.0003454552645189,Yes,,,0.065,0.065,,,,,,,,0.032,0.097,0.032,0.032,0.032,0.097,,,,0.032,,,,0.032,,,,,,,,0.161,,0.032,,,,,0.032,,,,,0.032,,,,,,,,,,,,0.032,,,,,,,,,0.032,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1452447 41.3932148, 2.1453455 41.3934495, 2.1454514 41.393564, 2.1459011 41.3939655, 2.1468139 41.394748, 2.1469391 41.3936572, 2.1459602 41.3932639, 2.1452447 41.3932148))",183.0,44.5,21.06,18404.0,91.14,3676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,Local
695,Barcelona_hdbscan_5_5,695,7,2.181379514285714,41.38849374285714,2.1813493,41.3885281,2.058430499992962e-07,34006491.839408405,0.0002000426747057,0.000304104142005,0.0001110675653899,0.0001894015904071,Yes,,,0.571,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1814189 41.3881922, 2.1812605 41.3886411, 2.1812776 41.3887745, 2.181614 41.3886058, 2.1814189 41.3881922))",15.0,44.5,21.06,18404.0,91.14,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Urban
696,Barcelona_hdbscan_5_5,696,9,2.158233393233892,41.38891501669311,2.158195,41.3889311,2.51640445295598e-07,35765315.82364609,0.0002725513984339,0.0003912461546409,0.000121698621622,0.0002584216673136,Yes,,,0.556,,,,,,,,,,,,,,,0.111,,,0.111,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.158145 41.388556, 2.158090739105028 41.388984850237954, 2.1581178 41.3891915, 2.158327 41.3892949, 2.15838 41.38919, 2.1584313 41.3888202, 2.1583055 41.3886715, 2.158145 41.388556))",26.0,44.5,21.06,18404.0,91.14,2664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Traffic
697,Barcelona_hdbscan_5_5,697,9,2.173883688888889,41.386701988888895,2.1738348,41.3866909,2.125123199988321e-07,42350485.84500637,0.0001674020965053,0.0004627712936685,0.0001783583810723,9.798744187585978e-05,Yes,,,0.333,0.111,,,,,,,,,,,,0.111,,,0.111,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1736934 41.3865775, 2.1737169 41.3866782, 2.1738734 41.3867573, 2.1742811 41.3869391, 2.1740599 41.386702, 2.1738348 41.3866066, 2.1736934 41.3865775))",9.0,44.5,21.06,18404.0,91.14,2496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Urban
698,Barcelona_hdbscan_5_5,698,16,2.17482871875,41.38693823125,2.1748661,41.38682655,6.915575800034644e-07,23136179.058177408,0.000317235171308,0.0004830307418593,0.0002133305569379,0.0002689135449338,Yes,,,0.188,0.125,,,,,,,,,0.125,,0.062,0.062,0.062,,0.062,,,,,,,0.062,,,,0.062,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1750351 41.3866107, 2.1744184 41.3867346, 2.1743737 41.3868001, 2.1748803 41.3874185, 2.1749703 41.3873845, 2.1752298 41.386773, 2.1750351 41.3866107))",59.0,44.5,21.06,18404.0,91.14,2870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Local
699,Barcelona_hdbscan_5_5,699,6,2.159979733333333,41.38845011666667,2.15998295,41.3884858,1.798319599981013e-07,33364480.930215903,0.0002034736757988,0.0002819206532379,0.0001491702569399,0.000145097500743,No,,,0.667,,,,,,,,,,,,,0.167,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1599648 41.3882509, 2.1597786 41.3885308, 2.1598684 41.3886233, 2.160004 41.388584, 2.1602615 41.3884408, 2.1600011 41.3882709, 2.1599648 41.3882509))",14.0,44.5,21.06,18404.0,91.14,2451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Local
700,Barcelona_hdbscan_5_5,700,21,2.160243657142858,41.40587208095239,2.160265,41.4059162,1.3790251199978207e-06,15228148.998499162,0.0004533950800604,0.0007700193171998,0.0002883047107809,0.0003941631214402,Yes,,,0.286,,,,,0.048,,,,,,,,0.048,,0.143,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,0.048,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1599362 41.4053041, 2.1595822 41.406179, 2.1598237 41.4065175, 2.1599488 41.4065449, 2.1601701 41.406363, 2.1605672 41.4060222, 2.1606083 41.4059162, 2.1606936 41.4056139, 2.1604329 41.4053343, 2.1599362 41.4053041))",134.0,44.5,21.06,18404.0,91.14,3241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,Mixed
701,Barcelona_hdbscan_5_5,701,7,2.1613182285714285,41.40423941428571,2.1612896,41.4042353,9.136944000025932e-08,76612048.84237152,0.000133702405056,0.0002690648586567,0.0001211268368786,8.605928900839081e-05,Yes,,,0.143,,,,,,,,,,,,,,0.143,0.143,,,,,0.143,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1612081 41.4041127, 2.1611866 41.4042353, 2.1612896 41.4043091, 2.1613719 41.4043499, 2.1615718 41.4043294, 2.1613476 41.404191, 2.1612081 41.4041127))",6.0,44.5,21.06,18404.0,91.14,2354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Tourism
702,Barcelona_hdbscan_5_5,702,8,2.16251905,41.38889639999999,2.1625394,41.3888771,2.187659999984349e-07,36568753.82855304,0.0002037935330495,0.0003329113432979,0.0001342256868113,0.000182322790676,Yes,,,0.5,,,,,,,,,,0.125,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,"POLYGON ((2.162293 41.388652, 2.1625452 41.389222, 2.1626768 41.3890979, 2.1626764 41.3889645, 2.1626195 41.3889081, 2.162293 41.388652))",12.0,44.5,21.06,18404.0,91.14,2541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Local
703,Barcelona_hdbscan_5_5,703,8,2.1599128,41.3900985875,2.15993435,41.39010185,2.142246600010461e-07,37343973.3780459,0.0001949508860988,0.0004503363022853,0.0001969729613424,9.637026820509628e-05,Yes,,0.125,0.375,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1599331 41.3899349, 2.1594648 41.3901444, 2.15992 41.3902658, 2.160105 41.3901081, 2.1601122 41.3900956, 2.1599331 41.3899349))",16.0,44.5,21.06,18404.0,91.14,2501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Local
704,Barcelona_hdbscan_5_5,704,12,2.15918405,41.390150600000005,2.1591946,41.390209850000005,5.229407999986867e-07,22947148.128488228,0.0002899849064619,0.0005781931878731,0.000147216770444,0.000279899785637,Yes,,,0.333,,,,,,,,,,,,,0.083,,,,,,,,,,,,0.083,,,,,,,,0.083,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1595037 41.3896688, 2.1591953 41.389758, 2.1589181 41.3902377, 2.1590619 41.3905618, 2.1592623 41.3903624, 2.1595037 41.3896688))",37.0,44.5,21.06,18404.0,91.14,2820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Local
705,Barcelona_hdbscan_5_5,705,35,2.171634808571428,41.38891323428573,2.1717477,41.3887472,2.8602539200097643e-06,12236675.82627787,0.0005780519851748,0.0013461287105114,0.0004247674620114,0.0004819854579568,Yes,,0.057,0.2,0.029,,,,,,,,0.086,0.029,,,0.029,0.114,,,,,,0.057,,0.029,0.029,,0.029,,,,,0.057,,0.029,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1704439 41.3882857, 2.1714936 41.3897934, 2.1715988 41.3898804, 2.1722375 41.3890844, 2.1722154 41.388701, 2.1720906 41.388513, 2.1716723 41.3883666, 2.1704439 41.3882857))",237.0,44.5,21.06,18404.0,91.14,3747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,34.0,Primary
706,Barcelona_hdbscan_5_5,706,23,2.172428186956522,41.38801575217392,2.1724547,41.3880535,9.940629600063257e-07,23137367.476053677,0.000309304233124,0.0006999944032884,0.0002560832223836,0.0002359282276077,Yes,,0.043,0.087,0.043,,,,,,,,,,,,,0.087,,0.043,,,,,,,,,,,,,,0.13,,,,,0.043,0.043,0.043,,,,,,0.087,,,,0.043,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,,,,0.043,,,,,,,,,,,,,,,,,,,,,0.043,,,,,,,0.043,,,,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1721661 41.3875256, 2.171846 41.3876271, 2.172522 41.388488, 2.1728789 41.3882346, 2.1724628 41.3876345, 2.1721661 41.3875256))",70.0,44.5,21.06,18404.0,91.14,2993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,24.0,Primary
707,Barcelona_hdbscan_5_5,707,7,2.16157086810469,41.39291367139702,2.1615252,41.3929005,4.220233000018599e-07,16586761.915678946,0.000257141670917,0.0005859441773193,0.000175854677413,0.0002517385484342,Yes,,,0.143,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1619081 41.3924345, 2.1613539 41.3930652, 2.1614227 41.393196, 2.1615252 41.3931876, 2.1619081 41.3924345))",15.0,44.5,21.06,18404.0,91.14,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Local
708,Barcelona_hdbscan_5_5,708,6,2.1558993666666666,41.39064465,2.15591345,41.3906568,1.3158679999932358e-07,45597278.75463833,0.0001746083342255,0.00028071314589,9.258680011510432e-05,0.0001649988560558,No,,,0.333,,,,,,,,,,,,,,,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1560354 41.3903991, 2.1558 41.3905, 2.1557739 41.3906136, 2.1558732 41.3909023, 2.1559537 41.3907529, 2.1560354 41.3903991))",10.0,44.5,21.06,18404.0,91.14,2475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Traffic
709,Barcelona_hdbscan_5_5,709,7,2.1588688,41.39250662857143,2.1588701,41.3925031,1.060914600007471e-07,65980805.617631294,0.0001720521774029,0.0003543916730991,5.768617066264143e-05,0.0001861931693881,Yes,,,0.286,,,,,,,,,,,,,,0.143,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1588701 41.3923023, 2.158814 41.3925031, 2.1587758 41.3928486, 2.15897 41.3926469, 2.1589051 41.3923245, 2.1588701 41.3923023))",8.0,44.5,21.06,18404.0,91.14,2484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,Tourism
710,Barcelona_hdbscan_5_5,710,9,2.1574752,41.39126847777777,2.1574944,41.3913016,2.588301600011699e-07,34771836.48134097,0.0002073148190502,0.0005035805986932,0.0002238528584186,0.0001059984148497,Yes,,,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1579108 41.3910158, 2.1571784 41.3913016, 2.1572357 41.3913692, 2.1574676 41.3913649, 2.1579108 41.3910158))",11.0,44.5,21.06,18404.0,91.14,2556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Urban
