,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_school,amenity_rel_restaurant,shop_rel_convenience,shop_rel_hairdresser,shop_rel_bakery,amenity_rel_community_centre,amenity_rel_bank,amenity_rel_library,amenity_rel_bar,amenity_rel_pharmacy,amenity_rel_atm,amenity_rel_pub,amenity_rel_cafe,amenity_rel_clinic,shop_rel_butcher,shop_rel_funeral_directors,amenity_rel_post_office,amenity_rel_taxi,amenity_rel_veterinary,amenity_rel_arts_centre,amenity_rel_post_box,shop_rel_confectionery,amenity_rel_car_rental,shop_rel_car_repair,shop_rel_outdoor,shop_rel_wholesale,amenity_rel_vehicle_inspection,shop_rel_seafood,shop_rel_supermarket,amenity_rel_doctors,shop_rel_department_store,shop_rel_car,shop_rel_shoes,shop_rel_firearm_shop,shop_rel_mall,shop_rel_tyres,amenity_rel_fast_food,amenity_rel_cinema,amenity_rel_charging_station,amenity_rel_hospital,shop_rel_hardware,shop_rel_furniture,shop_rel_clothes,shop_rel_motorcycle,shop_rel_doityourself,shop_rel_sports,shop_rel_car_parts,shop_rel_variety_store,shop_rel_lighting,shop_rel_copyshop,shop_rel_beverages,shop_rel_yes,shop_rel_toys,shop_rel_signs,shop_rel_watches,shop_rel_garden_centre,shop_rel_florist,shop_rel_pet,shop_rel_laundry,shop_rel_interior_decoration,shop_rel_stationery,amenity_rel_dentist,shop_rel_electronics,shop_rel_optician,shop_rel_kitchen,shop_rel_gift,shop_rel_computer,shop_rel_beauty,shop_rel_greengrocer,shop_rel_mobile_phone,shop_rel_jewelry,shop_rel_cosmetics,shop_rel_hairdresser_supply,shop_rel_fashion_accessories,shop_rel_video_games,shop_rel_dry_cleaning,shop_rel_lottery,shop_rel_mobile_phone_accessories,shop_rel_tobacco,amenity_rel_language_school,shop_rel_window_blind,shop_rel_ticket,amenity_rel_biergarten,shop_rel_games,shop_rel_bicycle,shop_rel_deli,amenity_rel_theatre,shop_rel_travel_agency,shop_rel_herbalist,shop_rel_vacant,amenity_rel_college,amenity_rel_university,shop_rel_car_repair;car,shop_rel_chemist,amenity_rel_police,amenity_rel_studio,amenity_rel_car_sharing,shop_rel_trade,shop_rel_paint,shop_rel_fabric,shop_rel_books,shop_rel_massage,shop_rel_storage_rental,shop_rel_general,shop_rel_photo,shop_rel_tattoo,shop_rel_gas,shop_rel_builder,shop_rel_shoe_repair,shop_rel_cannabis,shop_rel_coffee,shop_rel_repair,shop_rel_musical_instrument,shop_rel_sewing,shop_rel_antiques,amenity_rel_parcel_locker,shop_rel_doors,shop_rel_perfumery,amenity_rel_gym,shop_rel_medical_supply,shop_rel_pastry,shop_rel_tailor,amenity_rel_events_venue,shop_rel_curtain,shop_rel_bag,shop_rel_hearing_aids,shop_rel_beer,shop_rel_frame,shop_rel_art,shop_rel_wine,shop_rel_brewing_supplies,shop_rel_tea,shop_rel_pawnbroker,shop_rel_second_hand,shop_rel_weapons,shop_rel_craft,shop_rel_bed,shop_rel_appliance,shop_rel_nutrition_supplements,shop_rel_pottery,amenity_rel_payment_centre,shop_rel_newsagent,amenity_rel_place_of_worship,shop_rel_kiosk,shop_rel_pet_grooming,shop_rel_locksmith,amenity_rel_marketplace,shop_rel_estate_agent,shop_rel_boutique,shop_rel_party,shop_rel_electrical,amenity_rel_bureau_de_change,shop_rel_houseware,shop_rel_carpet,amenity_rel_money_transfer,shop_rel_nuts,shop_rel_electronic_parts,shop_rel_video,shop_rel_health_food,shop_rel_hifi,shop_rel_erotic,shop_rel_music,shop_rel_collector,shop_rel_beauty;travel_agency,shop_rel_clock,shop_rel_rental,shop_rel_charity,shop_rel_baby_goods,shop_rel_grocery,shop_rel_bathroom_furnishing,shop_rel_chocolate,shop_rel_dairy,amenity_rel_payment_terminal,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_El Rincón,has_Alcampo,has_Martín Martín,has_Dia,has_Mercadona,has_Panishop,has_BonÀrea,has_Eroski,has_Clarel,has_McDonald's,has_La Plaza de DIA,has_Telepizza,has_Burger King,has_Movistar,has_Multiópticas,has_Simply Market,has_Primaprix,has_Domino's,has_Lidl,has_100 Montaditos,has_Folder,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
241,Zaragoza_hdbscan_5_5,241,31,-0.8944542290322582,41.64676689354838,-0.8944824,41.6467603,2.479466489999037e-06,12502689.6411139,0.0005640128293361,0.0010678182380821,0.0004184570723684,0.000433982236098,Yes,0.065,0.097,,0.065,0.032,,0.032,,,0.032,,,0.129,,0.065,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,,0.032,0.032,0.032,,,,0.032,,0.032,,,,,,,,,,,,,,,0.065,,0.032,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,,,"POLYGON ((-0.8937499 41.6459643, -0.8952307 41.6468132, -0.8952676 41.6468509, -0.8944179 41.6474571, -0.8940997 41.647598, -0.8938437 41.6464735, -0.8937499 41.6459643))",7.0,45.29,22.41,15368.0,91.88,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
242,Zaragoza_hdbscan_5_5,242,10,-0.8836707199999999,41.655738340000006,-0.8837148,41.65573305,5.101600100029705e-07,19601693.20198534,0.0002955135154429,0.000502274333407,0.0002587023571597,0.0001955833131941,Yes,,,,,,,,,0.2,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,0.2,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.1,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8840535 41.6554285, -0.8835434 41.6559954, -0.8834104 41.6560058, -0.8831698 41.6557752, -0.8840535 41.6554285))",1.0,45.29,22.41,15368.0,91.88,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
243,Zaragoza_hdbscan_5_5,243,5,-0.89070484,41.64025378,-0.8907171,41.6402332,7.783631999978274e-08,64237363.73988333,0.0001112066993536,0.0002206672426988,0.0001012023438463,8.809933938524819e-05,Yes,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8908476 41.640148, -0.890542 41.6404027, -0.8907542 41.6401937, -0.8908476 41.640148))",0.0,45.29,22.41,15368.0,91.88,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
244,Zaragoza_hdbscan_5_5,244,11,-0.8852755454545455,41.64030436363637,-0.8852409,41.6402757,3.306369600016989e-07,33269117.88671018,0.000254186004564,0.0004215824094198,0.0002342741454079,0.000143297302346,Yes,,0.182,,,,,,,,,,0.091,0.091,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8853095 41.6400769, -0.8856613 41.6403469, -0.8856598 41.6404778, -0.8849593 41.6405392, -0.8849461 41.6402757, -0.8853095 41.6400769))",1.0,45.29,22.41,15368.0,91.88,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
245,Zaragoza_hdbscan_5_5,245,9,-0.8909575666666666,41.64085808888889,-0.8909949,41.6408347,1.9235502000002946e-07,46788485.16663939,0.0001702337067205,0.0003221288650198,0.0001581529217772,0.000120369832364,Yes,,,,0.222,,,,,,0.111,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,0.111,,,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8911412 41.6406998, -0.8910969 41.6408361, -0.8909949 41.6410859, -0.8907511 41.641049, -0.890643 41.6407887, -0.8911412 41.6406998))",1.0,45.29,22.41,15368.0,91.88,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
246,Zaragoza_hdbscan_5_5,246,11,-0.8782134363636364,41.64515474545455,-0.8782084,41.6451902,2.475020600002886e-07,44444074.52603496,0.0001787788264307,0.0003724312648363,0.0001146947987465,0.0001783925924045,Yes,0.091,,,0.091,0.091,,0.091,,,,0.091,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8780056 41.6448457, -0.8781076 41.6448745, -0.8784222 41.6454398, -0.8782245 41.6452202, -0.8781624 41.6451464, -0.8780056 41.6448457))",0.0,45.29,22.41,15368.0,91.88,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
247,Zaragoza_hdbscan_5_5,247,7,-0.88196922229489,41.65158774276473,-0.881975,41.6516202,5.260050074134143e-07,13307858.102762016,0.0003126775598106,0.0004727857218849,0.0002240366706802,0.0002750992701116,Yes,,,,,,,,,,0.143,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,0.143,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.88207641243031 41.65116078183352, -0.8822178 41.6512831, -0.8822722 41.6516202, -0.88172144363392 41.651971017519614, -0.881623 41.6519097, -0.88207641243031 41.65116078183352))",2.0,45.29,22.41,15368.0,91.88,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
248,Zaragoza_hdbscan_5_5,248,16,-0.8835135999999999,41.65201618125,-0.8835187,41.65199215,2.964251999974172e-07,53976517.51652496,0.0001703879557354,0.000353601617785,0.000152257581913,0.0001230347573791,Yes,,0.125,,0.062,,,,,,,,,0.188,,,,,,,,,0.062,,,,,,,,,,,,,,,0.062,,,,,,0.125,,,,,,,,,,,,,,0.062,,,,,,,,,,,0.062,,0.062,,,,0.062,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8832087 41.6518371, -0.8837951 41.6519007, -0.8837229 41.6521458, -0.8833966 41.6523426, -0.8832087 41.6518371))",1.0,45.29,22.41,15368.0,91.88,112.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
249,Zaragoza_hdbscan_5_5,249,94,-0.8841198978723404,41.650731018085104,-0.8841826500000001,41.6507109,5.2105052000053835e-06,18040477.14987462,0.0007129492127002,0.0014266733113629,0.0006741439212743,0.0003874953877451,Yes,,0.16,,0.021,0.011,,0.021,,0.021,0.021,0.011,0.085,0.053,,,,0.011,,,,,0.011,,,,,,0.011,,,,,,,0.011,,0.032,0.021,,,,,0.117,,,,,,,,,,,,,,,,,,,0.011,0.011,0.032,,0.011,,0.021,0.011,0.011,0.021,0.011,,0.011,0.021,,,,0.011,0.011,,,,,,,,,,0.085,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,"POLYGON ((-0.8836336 41.6499093, -0.8844464 41.6500737, -0.8853346 41.6503607, -0.8854799 41.6506314, -0.8853818 41.6509705, -0.8841742 41.6517913, -0.8827113 41.6509574, -0.8827663 41.650736, -0.8828843 41.6506108, -0.8835304 41.6500027, -0.8836336 41.6499093))",21.0,45.29,22.41,15368.0,91.88,179.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
250,Zaragoza_hdbscan_5_5,250,11,-0.8845308090909092,41.65424881818181,-0.8844901,41.6542908,2.738017099989308e-07,40175059.53502976,0.0002014614537347,0.0003224500023976,0.0001318843326179,0.0001761412801646,Yes,,,,,,,,,,,,0.091,0.091,,,,,,,,,,,,,,,,0.182,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,0.091,,,,,,,0.091,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8843787 41.6539645, -0.8844901 41.6539781, -0.8846028 41.654017, -0.8847952 41.6543523, -0.8844754 41.6545322, -0.8843129 41.6542563, -0.8843787 41.6539645))",1.0,45.29,22.41,15368.0,91.88,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
251,Zaragoza_hdbscan_5_5,251,5,-0.8831610400000001,41.655396460000006,-0.8831,41.6554167,7.405964999874326e-08,67513146.49859738,0.000137820288517,0.0002757901760377,0.0001462837051759,6.11535967858891e-05,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8830661 41.6553011, -0.883424 41.6554796, -0.8830091 41.6554167, -0.8830661 41.6553011))",0.0,45.29,22.41,15368.0,91.88,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
252,Zaragoza_hdbscan_5_5,252,15,-0.8837681333333335,41.65507463333333,-0.8838164,41.6550386,2.188144800000065e-07,68551222.02150221,0.0001901878732191,0.0003585420554951,0.0001242143505754,0.0001705340930399,Yes,,,,,0.067,,,,0.067,,,,0.067,,,,,,,,,0.067,,,,,,,,,,,0.2,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8839466 41.6548102, -0.8839056 41.6548966, -0.8838612 41.6549738, -0.8838234 41.6550386, -0.8837566 41.6551184, -0.8836706 41.6552168, -0.8835454 41.6553556, -0.8838164 41.6549503, -0.8839079 41.6548385, -0.8839466 41.6548102))",0.0,45.29,22.41,15368.0,91.88,107.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
253,Zaragoza_hdbscan_5_5,253,5,-0.8842015999999999,41.653214160000005,-0.8842052,41.6532028,2.1039599999875172e-08,237647103.55851185,7.631163169887746e-05,0.0001403464057224,3.13041211344468e-05,8.309104885576295e-05,Yes,,,,,,,,,,,,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8842414 41.6531092, -0.8841524 41.6533456, -0.8842052 41.6532028, -0.8842414 41.6531092))",0.0,45.29,22.41,15368.0,91.88,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
254,Zaragoza_hdbscan_5_5,254,6,-0.8837020666666667,41.65368853333333,-0.8837448999999999,41.6536788,1.7187049999789764e-07,34910004.91691939,0.0002370325754134,0.0003480122491441,0.0002366451328231,9.92580083518891e-05,Yes,,0.167,,0.167,,,0.167,,,,,0.167,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8833753 41.6535688, -0.8840288 41.6536356, -0.8838791 41.6538318, -0.8836488 41.653722, -0.8833753 41.6535688))",0.0,45.29,22.41,15368.0,91.88,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
255,Zaragoza_hdbscan_5_5,255,19,-0.8897285766277487,41.647516152655086,-0.8897746999999999,41.647575450000005,9.90061847794005e-07,19190720.299276892,0.0003293677823067,0.0008940786075979,0.0003500343330099,0.0001850853269503,Yes,,,,0.053,,,,0.053,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8889646 41.6470517, -0.890166963016816 41.647512864844174, -0.890253147025071 41.64757997749684, -0.88994902093709 41.64781366876484, -0.889688601462312 41.64770133340492, -0.8889538 41.6472772, -0.8889646 41.6470517))",2.0,45.29,22.41,15368.0,91.88,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
256,Zaragoza_hdbscan_5_5,256,10,-0.8895294899999999,41.64528511,-0.8895313499999999,41.6452994,2.790865800024116e-07,35831174.683904864,0.0001991279535984,0.0004543385347974,0.0002145020906658,0.0001137194569985,Yes,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.1,0.1,0.1,,,,,,,,,,,,,,0.1,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8898148 41.6450816, -0.8897982 41.6451343, -0.8897374 41.6452031, -0.8896254 41.6452721, -0.8891209 41.6454838, -0.8892762 41.6453918, -0.8898148 41.6450816))",0.0,45.29,22.41,15368.0,91.88,109.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
257,Zaragoza_hdbscan_5_5,257,21,-0.8907866095238096,41.64670735238095,-0.8907669,41.6467037,4.382575200009696e-07,47917032.889597744,0.0002563999653026,0.0005283214452425,0.0002539684286804,0.000140115094252,Yes,,,,,,,,,0.238,,,,0.048,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,0.048,,0.048,,,0.048,,,,,,,,,,,,0.048,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8904369 41.646449, -0.8906708 41.6465694, -0.8911096 41.6468114, -0.8911867 41.6468566, -0.8912751 41.6469086, -0.8910922 41.6469422, -0.8909497 41.6468728, -0.890629 41.6467003, -0.8903865 41.6465665, -0.8904369 41.646449))",1.0,45.29,22.41,15368.0,91.88,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
258,Zaragoza_hdbscan_5_5,258,16,-0.874029,41.651400575,-0.8738751,41.6513927,7.1042420000274e-07,22521755.311739508,0.000384501399,0.0007096276915573,0.0003686113078162,0.0001816524308261,Yes,,0.062,0.062,0.062,,,0.062,,0.062,0.125,,0.062,0.062,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,0.062,,0.062,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8738972 41.6510812, -0.8745019 41.6511702, -0.8747384 41.6513826, -0.8744165 41.6514917, -0.8739722 41.6516102, -0.8738337 41.6516432, -0.8737707 41.6516319, -0.8734743 41.6515397, -0.8736697 41.6512668, -0.8738972 41.6510812))",3.0,45.29,22.41,15368.0,91.88,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
259,Zaragoza_hdbscan_5_5,259,29,-0.892565379310345,41.64543033793104,-0.8925242,41.645451,1.3459064399946471e-06,21546817.177065693,0.0003818830956204,0.0008734400489444,0.0003713749721195,0.0002250456956114,Yes,,0.069,0.034,,,,,,0.034,0.069,,0.034,0.103,,0.138,,,,,,,,,,,,,0.069,0.034,,,,,,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,0.034,,,,,0.034,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,,,,,,,,,,,,0.034,,,,,,,,,,,,0.069,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8925407 41.6449481, -0.8928288 41.6451564, -0.8928806 41.6452142, -0.8931973 41.6455785, -0.8931532 41.6456796, -0.8918761 41.6459668, -0.8920361 41.645451, -0.8925407 41.6449481))",5.0,45.29,22.41,15368.0,91.88,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
260,Zaragoza_hdbscan_5_5,260,17,-0.8846726411764705,41.641234335294115,-0.8845502,41.641175,1.339383760002705e-06,12692404.154553631,0.0003731606421695,0.0011181514400767,0.0003775921999736,0.0002532440277239,Yes,,,,,,,,,0.059,,,0.059,,,,,,,,,,,,0.059,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,0.059,,,,,0.059,,,0.059,,0.059,,,,,,0.118,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8845274 41.640811, -0.8856467 41.6417834, -0.8844029 41.641496, -0.8842693 41.6410533, -0.8842949 41.640974, -0.8843525 41.6408942, -0.8845274 41.640811))",3.0,45.29,22.41,15368.0,91.88,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
261,Zaragoza_hdbscan_5_5,261,10,-0.8857361599999999,41.64225306,-0.88577095,41.64221625,2.702877299985863e-07,36997609.91759524,0.0002175595524684,0.0003867913716726,0.0001747085928052,0.0001666896949422,Yes,,,,,0.1,,,,,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,0.1,,0.1,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8854253 41.6420229, -0.885925 41.6422869, -0.8859213 41.6423642, -0.8858948 41.6425638, -0.8854253 41.6420229))",0.0,45.29,22.41,15368.0,91.88,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
262,Zaragoza_hdbscan_5_5,262,16,-0.8916635375,41.644923025,-0.8916297,41.6449785,5.681044799995554e-07,28163833.52585518,0.0002776414991073,0.0005073148031857,0.0002182656720461,0.0002139136639505,Yes,,,0.062,,,,0.125,,,,,0.062,0.062,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,0.312,,,,,,,,,,,,,,0.062,,,,0.062,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8918768 41.6445697, -0.8921116 41.6446851, -0.8917583 41.6451296, -0.8916138 41.6452245, -0.891244 41.6451189, -0.8918768 41.6445697))",2.0,45.29,22.41,15368.0,91.88,117.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
