Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,amenity_rel_restaurant,amenity_rel_pub,amenity_rel_school,amenity_rel_pharmacy,amenity_rel_bank,amenity_rel_atm,amenity_rel_post_office,amenity_rel_community_centre,amenity_rel_bar,amenity_rel_clinic,shop_rel_gift,shop_rel_books,amenity_rel_cafe,shop_rel_electronics,shop_rel_shoes,amenity_rel_bureau_de_change,amenity_rel_fast_food,shop_rel_laundry,shop_rel_convenience,shop_rel_greengrocer,shop_rel_tobacco,amenity_rel_dentist,amenity_rel_language_school,shop_rel_hardware,shop_rel_supermarket,amenity_rel_veterinary,shop_rel_beauty,shop_rel_clothes,shop_rel_telecommunication,shop_rel_vacant,amenity_rel_events_venue,amenity_rel_hospital,amenity_rel_university,amenity_rel_library,amenity_rel_charging_station,amenity_rel_doctors,amenity_rel_theatre,amenity_rel_post_box,shop_rel_newsagent,shop_rel_deli,shop_rel_jewelry,shop_rel_butcher,shop_rel_lottery,shop_rel_computer,shop_rel_bag,shop_rel_optician,shop_rel_fashion_accessories,shop_rel_chocolate,shop_rel_sports,shop_rel_watches,shop_rel_mobile_phone_accessories,amenity_rel_car_rental,amenity_rel_college,shop_rel_kiosk,shop_rel_ticket,amenity_rel_taxi,shop_rel_bicycle,shop_rel_haberdashery,shop_rel_confectionery,shop_rel_mall,shop_rel_travel_agency,shop_rel_outdoor,shop_rel_car,shop_rel_garden_centre,shop_rel_variety_store,shop_rel_furniture,shop_rel_car_repair,shop_rel_seafood,shop_rel_florist,shop_rel_interior_decoration,shop_rel_pastry,shop_rel_herbalist,shop_rel_department_store,shop_rel_cosmetics,shop_rel_appliance,shop_rel_stationery,amenity_rel_cinema,shop_rel_medical_supply,shop_rel_dry_cleaning,shop_rel_printer_ink,shop_rel_mobile_phone,shop_rel_frozen_food,amenity_rel_fountain,shop_rel_doityourself,shop_rel_storage_rental,shop_rel_toys,shop_rel_curtain,shop_rel_bed,shop_rel_tea,shop_rel_pet,shop_rel_perfumery,shop_rel_yes,shop_rel_wholesale,shop_rel_pet_grooming,amenity_rel_biergarten,shop_rel_collector,shop_rel_trade,amenity_rel_parcel_locker,shop_rel_nuts,shop_rel_houseware,shop_rel_fabric,shop_rel_glaziery,shop_rel_kitchen,shop_rel_fishing,shop_rel_coffee,shop_rel_video_games,shop_rel_doors,shop_rel_locksmith,shop_rel_paint,shop_rel_household_linen,shop_rel_copyshop,amenity_rel_workshop,shop_rel_craft,shop_rel_carpet,shop_rel_party,amenity_rel_exhibition_centre,amenity_rel_conference_centre,shop_rel_second_hand,shop_rel_window_blind,shop_rel_motorcycle_repair,shop_rel_motorcycle,shop_rel_cannabis,shop_rel_cheese,shop_rel_hearing_aids,shop_rel_food,shop_rel_baby_goods,shop_rel_hairdresser_supply,shop_rel_sewing,shop_rel_photo,shop_rel_general,shop_rel_shoe_repair,shop_rel_fuel,shop_rel_money_lender,shop_rel_bookmaker,shop_rel_nutrition_supplements,amenity_rel_money_transfer,shop_rel_frame,shop_rel_car_parts,shop_rel_tyres,shop_rel_tattoo,amenity_rel_arts_centre,shop_rel_massage,shop_rel_chemist,shop_rel_alcohol,shop_rel_ice_cream,shop_rel_hairdresser;pet,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_windows,shop_rel_wine,amenity_rel_parking,shop_rel_tailor,shop_rel_estate_agent,shop_rel_beverages,shop_rel_shutters,shop_rel_optician;hearing_aids,shop_rel_doityourself;sewing,shop_rel_art,shop_rel_dairy,shop_rel_games,shop_rel_esoteric,shop_rel_video,shop_rel_religion,shop_rel_farm,amenity_rel_car_sharing,shop_rel_electrical,shop_rel_indian_food,shop_rel_leather,shop_rel_gas,shop_rel_hifi,amenity_rel_sop,shop_rel_grocery,amenity_rel_post_depot,amenity_rel_social_facility,shop_rel_e-cigarette,shop_rel_model,shop_rel_eggs,amenity_rel_marketplace,shop_rel_repair,shop_rel_radiotechnics,amenity_rel_car_wash,shop_rel_nails,shop_rel_charity,shop_rel_spices,amenity_rel_bicycle_repair_station,shop_rel_flooring,shop_rel_musical_instrument,shop_rel_lighting,shop_rel_music,shop_rel_gold_buyer,amenity_rel_ice_cream,shop_rel_outpost,shop_rel_pawnbroker,shop_rel_pottery,shop_rel_clothes;secondhand,shop_rel_wigs,shop_rel_agrarian,shop_rel_tiles,shop_rel_kitchen;bathroom_furnishing,amenity_rel_place_of_worship,amenity_rel_music_venue,amenity_rel_studio,shop_rel_accessories,shop_rel_weapons,shop_rel_hairdesser,shop_rel_boutique,shop_rel_energy,amenity_rel_coworking_space,shop_rel_erotic,shop_rel_antiques,shop_rel_orthopaedics,amenity_rel_gambling,amenity_rel_casino,shop_rel_CCG,shop_rel_wedding,shop_rel_spy,shop_rel_signs,amenity_rel_driving_school,shop_rel_printing,shop_rel_variety,amenity_rel_prep_school,shop_rel_plant_shop,amenity_rel_bicycle_rental,shop_rel_fireplace,shop_rel_rental,shop_rel_camera,shop_rel_hair extensions,amenity_rel_retail,amenity_rel_student_accommodation,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Dia,has_Burger King,has_Mercadona,has_Ahorramás,has_Carrefour,has_Rodilla,has_McDonald's,has_Vips,has_100 Montaditos,has_Supercor,has_Alcampo,has_Telepizza,has_Lidl,has_Starbucks,has_Malvón,has_Domino's,has_Marco Aldany,has_Orange,has_Ginos,has_Granier,has_La Sirena,has_KFC,has_ALDI,has_Vitaldent,has_Foster's Hollywood,has_Mango,has_Vodafone,has_Movistar,has_Opticalia,has_Multiópticas,has_Lizarrán,has_Papa John's,has_Zara,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,Predicted_Segment
11,madrid_hdbscan_5_5,11,7,-3.5643119571428565,40.40209851428572,-3.5643052,40.4021139,8.703344100063879e-07,8042885.492656348,0.000371776077518,0.0008244933876791,0.0004186923447971,0.0002106883441674,Yes,,,0.286,0.143,,,,,,,,,,,,,,,,,,,,,0.143,,,,0.143,,,0.143,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.5637321 40.4017973, -3.5638537 40.4018556, -3.5650554 40.402455, -3.5643883 40.4021594, -3.5643052 40.4021139, -3.5637321 40.4017973))",0.0,32.7,2.5,17913.0,88.1,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Urban
12,madrid_hdbscan_5_5,12,6,-3.756418828756084,40.49079987895816,-3.757070601397961,40.49087628904776,3.8578759692857445e-05,155525.99533444442,0.0030131991162971,0.00553937836323,0.001380184544384,0.0031505284296213,No,,,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.753878654904244 40.48587725471357, -3.757158 40.4897321, -3.757868314836338 40.49554694093984, -3.753878654904244 40.48587725471357))",0.0,48.3,26.5,16526.0,88.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Mixed
13,madrid_hdbscan_5_5,13,9,-3.830968614845629,40.47475217995989,-3.829564249009678,40.47431663176687,4.813138927062096e-05,186988.1617045601,0.0030995657067581,0.0057967315473842,0.002977631619867,0.0017581638095204,No,,,,,0.333,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.8288936 40.4719411, -3.8366041 40.4761099, -3.835778761424525 40.47746718993641, -3.8312981 40.4773223, -3.827894254553314 40.474177417368765, -3.8288936 40.4719411))",210.0,43.1,21.2,34765.0,88.1,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,Mixed
14,madrid_hdbscan_5_5,14,13,-3.546369928974302,40.44725966521707,-3.54819794285909,40.44762295096484,4.751942736733696e-05,273572.3202114112,0.0032556102837667,0.0065312462033078,0.0033058130913983,0.001083878571472,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.54023297981119 40.44502470840818, -3.543513748220637 40.44567770020473, -3.550721367607698 40.44779591041188, -3.54819794285909 40.44955537873514, -3.542012634178092 40.44720657439463, -3.54023297981119 40.44502470840818))",154.0,36.77,7.62,18743.64,88.1,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Mixed
15,madrid_hdbscan_5_5,15,21,-3.686963450331144,40.52659635141823,-3.6871399073691618,40.5258095,9.74979572614868e-05,215389.128037612,0.0042119214040799,0.0069548195480604,0.003499718441311,0.0027124599851897,No,,,0.048,,0.429,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6894414 40.5229397, -3.6935078 40.5289203, -3.69145141333794 40.53190932638483, -3.6833539 40.5300555, -3.682638009768109 40.52501534457657, -3.6827466 40.5242806, -3.6841936 40.5239733, -3.689324884858773 40.522961042199924, -3.6894414 40.5229397))",11.0,46.9,25.3,15926.0,88.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Local
16,madrid_hdbscan_5_5,16,69,-3.693883765461534,40.54483083056516,-3.693500329313003,40.54461050047874,0.0002404435270943,286969.671564239,0.0040852161648249,0.014077265697164,0.004420264199939,0.0022542049580301,Yes,,,0.116,,0.029,0.029,0.014,0.014,0.014,,,,,0.029,0.072,,,,0.043,,,,,,,,,,,,,,0.014,0.014,0.145,0.058,0.058,0.029,0.029,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6948205 40.5391661, -3.699157 40.542862, -3.7002568 40.5439397, -3.701658162719668 40.5472708991263, -3.699254155828104 40.550325181284094, -3.681187754559841 40.55091200781078, -3.6834581 40.544293, -3.693337336570667 40.53932145878405, -3.6948205 40.5391661))",43.0,46.89,25.28,15937.12,88.11,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,Mixed
17,madrid_hdbscan_5_5,17,70,-3.5916533428571427,40.49144586428571,-3.5914232,40.49116785,5.486271800000871e-05,1275911.99546455,0.001300577506428,0.0080687269789172,0.0010004260691712,0.0013469600252881,Yes,0.029,,0.029,0.014,,0.014,0.057,0.114,,,,0.014,,,0.029,0.014,0.014,0.071,0.071,,0.043,,,,,,,,0.014,0.143,,,,,,,,,,0.014,0.029,0.029,0.029,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.5908641 40.4888699, -3.5930308 40.4902434, -3.5975881 40.4969124, -3.5909323 40.4960041, -3.5907665 40.4921707, -3.5907757 40.4914559, -3.5908641 40.4888699))",17.0,41.3,14.7,11509.0,88.1,39.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,36.0,1.0,Primary
18,madrid_hdbscan_5_5,18,7,-3.637470718980679,40.50424937658291,-3.6379959411962224,40.50346134748549,2.6868365626658948e-05,260529.43067942173,0.002420638856099,0.0042232171538975,0.0014276038156886,0.0021230802536225,No,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.636332951487293 40.501598940283486, -3.6385856 40.5029579, -3.639365605010813 40.503438341655816, -3.638641989660558 40.506171466603426, -3.637995941196222 40.50843980672232, -3.635437978902791 40.503461347485484, -3.636332951487293 40.501598940283486))",619.0,35.14,5.57,34763.42,88.1,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Mixed
19,madrid_hdbscan_5_5,19,7,-3.7503920712427528,40.4653394598734,-3.75043172700884,40.46459960235155,1.5675742442916738e-05,446549.8221529552,0.0017943914967754,0.0059345358732651,0.000524954818492,0.0025420315846929,No,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.749965531968471 40.462437054473995, -3.751400909344016 40.46453323036191, -3.749616752240798 40.47122313189657, -3.749965531968471 40.462437054473995))",20.0,42.4,21.1,34765.0,88.1,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Urban
20,madrid_hdbscan_5_5,20,9,-3.768486144942001,40.47094931669778,-3.768822832092201,40.47107006721118,2.6627604020044025e-05,337995.1118855913,0.0015495271530117,0.0036686878558269,0.0013826447613402,0.0013819309033765,No,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.769164016406161 40.467343798585, -3.770890586711545 40.471827017936405, -3.768009354430526 40.4724684792651, -3.765694632918088 40.471972197041275, -3.769164016406161 40.467343798585))",196.0,38.59,13.96,34765.0,88.1,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,Mixed
21,madrid_hdbscan_5_5,21,5,-3.7473633,40.41958222,-3.7484609,40.4197249,3.4909887600333007e-06,1432258.979817599,0.0016892479894592,0.0038071212886375,0.0020135315651858,0.0002380462761744,Yes,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7470763 40.4191423, -3.7484609 40.4195202, -3.748992 40.4197249, -3.7487279 40.4197849, -3.7435594 40.4197388, -3.7470763 40.4191423))",1.0,47.3,23.9,19778.0,88.1,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urban
22,madrid_hdbscan_5_5,22,6,-3.803450431372873,40.46336112905768,-3.8032774,40.4630618,3.348888063229092e-06,1791639.4596404135,0.0007439177228354,0.002199148772799,0.0004352671367147,0.0009099139550504,No,,,0.167,,,0.167,,,,,,,,,,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.8031714 40.4626977, -3.8033564 40.4629522, -3.804389344390726 40.46534977122504, -3.8031984 40.4631714, -3.8031266 40.462768, -3.8031714 40.4626977))",3.0,40.1,18.2,34765.0,88.1,268.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Shopping
23,madrid_hdbscan_5_5,23,12,-3.7628912007741215,40.40895412773978,-3.7628156088921054,40.40896948577826,1.6707926449910177e-05,718221.9790095205,0.0019554246830111,0.0027930015999203,0.0017866916609875,0.0009671966790472,Yes,,,0.167,,,,,,,,,0.083,,,0.083,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.083,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.763769217784213 40.40702525638371, -3.765339230586072 40.407609505868415, -3.7652106 40.4102106, -3.7607983 40.4106862, -3.7607754 40.40893605, -3.7610636 40.4086306, -3.763769217784213 40.40702525638371))",9.0,47.3,23.9,19778.0,88.1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Urban
24,madrid_hdbscan_5_5,24,39,-3.772022871347759,40.45097394434523,-3.772636,40.4502429,3.9401385568842016e-05,989812.9072608192,0.0018621626860725,0.0060525017997238,0.001537195931624,0.0016332599635355,Yes,0.026,0.051,,,0.154,0.026,,,,,0.051,,,,0.026,,,,,,0.051,,,,,,,0.051,0.026,,,,,,,,,0.051,,0.026,,,,0.026,,,,,,,,,,,,,,,0.026,0.026,0.026,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.769434391646993 40.44944411425313, -3.773942664280105 40.449679114440016, -3.774413897381448 40.45033671388826, -3.7705836 40.4554618, -3.768286516657946 40.45573550203863, -3.768151147903553 40.45451451239241, -3.769434391646993 40.44944411425313))",469.0,44.63,27.38,29987.29,88.1,1171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,Shopping
25,madrid_hdbscan_5_5,25,13,-3.8149663941317726,40.46785692174795,-3.8152598,40.4678743,4.855581350822985e-06,2677331.3143639527,0.0007118185981365,0.0022751290250616,0.0007723632335879,0.0004189325293108,Yes,,,0.385,,,0.077,0.077,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.077,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.8130025 40.4667083, -3.8149343 40.4674143, -3.8158478 40.4682081, -3.815725963460005 40.46841482702732, -3.8142815 40.4677937, -3.8130025 40.4667083))",9.0,40.1,18.2,34765.0,88.1,195.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Shopping
26,madrid_hdbscan_5_5,26,5,-3.81139212,40.46713862,-3.8115195,40.4675695,1.7560036799919875e-06,2847374.4428729294,0.000727692722358,0.0010578949289958,0.0004694756581548,0.0005933788819961,Yes,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.8107011 40.4663376, -3.8117235 40.466495, -3.8119938 40.467696, -3.8110227 40.467595, -3.8107011 40.4663376))",9.0,40.1,18.2,34765.0,88.1,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Urban
27,madrid_hdbscan_5_5,27,17,-3.7779366922123474,40.36681800815671,-3.7776253,40.3672205,5.914166705649647e-05,287445.39756987826,0.0034938205830373,0.0058295572740674,0.0033901682773222,0.0019073907213982,Yes,,,0.059,,0.059,,,,,,,,,,0.176,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7749985 40.3630969, -3.7833482 40.3689858, -3.7827613 40.36910945, -3.7748975 40.3675401, -3.773630715537492 40.36611220098353, -3.773511829898049 40.36341470020988, -3.7749985 40.3630969))",62.0,39.3,7.5,19065.0,88.1,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Urban
