param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,amenity_rel_restaurant,amenity_rel_pub,amenity_rel_school,amenity_rel_pharmacy,amenity_rel_bank,amenity_rel_atm,amenity_rel_post_office,amenity_rel_community_centre,amenity_rel_bar,amenity_rel_clinic,shop_rel_gift,shop_rel_books,amenity_rel_cafe,shop_rel_electronics,shop_rel_shoes,amenity_rel_bureau_de_change,amenity_rel_fast_food,shop_rel_laundry,shop_rel_convenience,shop_rel_greengrocer,shop_rel_tobacco,amenity_rel_dentist,amenity_rel_language_school,shop_rel_hardware,shop_rel_supermarket,amenity_rel_veterinary,shop_rel_beauty,shop_rel_clothes,shop_rel_telecommunication,shop_rel_vacant,amenity_rel_events_venue,amenity_rel_hospital,amenity_rel_university,amenity_rel_library,amenity_rel_charging_station,amenity_rel_doctors,amenity_rel_theatre,amenity_rel_post_box,shop_rel_newsagent,shop_rel_deli,shop_rel_jewelry,shop_rel_butcher,shop_rel_lottery,shop_rel_computer,shop_rel_bag,shop_rel_optician,shop_rel_fashion_accessories,shop_rel_chocolate,shop_rel_sports,shop_rel_watches,shop_rel_mobile_phone_accessories,amenity_rel_car_rental,amenity_rel_college,shop_rel_kiosk,shop_rel_ticket,amenity_rel_taxi,shop_rel_bicycle,shop_rel_haberdashery,shop_rel_confectionery,shop_rel_mall,shop_rel_travel_agency,shop_rel_outdoor,shop_rel_car,shop_rel_garden_centre,shop_rel_variety_store,shop_rel_furniture,shop_rel_car_repair,shop_rel_seafood,shop_rel_florist,shop_rel_interior_decoration,shop_rel_pastry,shop_rel_herbalist,shop_rel_department_store,shop_rel_cosmetics,shop_rel_appliance,shop_rel_stationery,amenity_rel_cinema,shop_rel_medical_supply,shop_rel_dry_cleaning,shop_rel_printer_ink,shop_rel_mobile_phone,shop_rel_frozen_food,amenity_rel_fountain,shop_rel_doityourself,shop_rel_storage_rental,shop_rel_toys,shop_rel_curtain,shop_rel_bed,shop_rel_tea,shop_rel_pet,shop_rel_perfumery,shop_rel_yes,shop_rel_wholesale,shop_rel_pet_grooming,amenity_rel_biergarten,shop_rel_collector,shop_rel_trade,amenity_rel_parcel_locker,shop_rel_nuts,shop_rel_houseware,shop_rel_fabric,shop_rel_glaziery,shop_rel_kitchen,shop_rel_fishing,shop_rel_coffee,shop_rel_video_games,shop_rel_doors,shop_rel_locksmith,shop_rel_paint,shop_rel_household_linen,shop_rel_copyshop,amenity_rel_workshop,shop_rel_craft,shop_rel_carpet,shop_rel_party,amenity_rel_exhibition_centre,amenity_rel_conference_centre,shop_rel_second_hand,shop_rel_window_blind,shop_rel_motorcycle_repair,shop_rel_motorcycle,shop_rel_cannabis,shop_rel_cheese,shop_rel_hearing_aids,shop_rel_food,shop_rel_baby_goods,shop_rel_hairdresser_supply,shop_rel_sewing,shop_rel_photo,shop_rel_general,shop_rel_shoe_repair,shop_rel_fuel,shop_rel_money_lender,shop_rel_bookmaker,shop_rel_nutrition_supplements,amenity_rel_money_transfer,shop_rel_frame,shop_rel_car_parts,shop_rel_tyres,shop_rel_tattoo,amenity_rel_arts_centre,shop_rel_massage,shop_rel_chemist,shop_rel_alcohol,shop_rel_ice_cream,shop_rel_hairdresser;pet,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_windows,shop_rel_wine,amenity_rel_parking,shop_rel_tailor,shop_rel_estate_agent,shop_rel_beverages,shop_rel_shutters,shop_rel_optician;hearing_aids,shop_rel_doityourself;sewing,shop_rel_art,shop_rel_dairy,shop_rel_games,shop_rel_esoteric,shop_rel_video,shop_rel_religion,shop_rel_farm,amenity_rel_car_sharing,shop_rel_electrical,shop_rel_indian_food,shop_rel_leather,shop_rel_gas,shop_rel_hifi,amenity_rel_sop,shop_rel_grocery,amenity_rel_post_depot,amenity_rel_social_facility,shop_rel_e-cigarette,shop_rel_model,shop_rel_eggs,amenity_rel_marketplace,shop_rel_repair,shop_rel_radiotechnics,amenity_rel_car_wash,shop_rel_nails,shop_rel_charity,shop_rel_spices,amenity_rel_bicycle_repair_station,shop_rel_flooring,shop_rel_musical_instrument,shop_rel_lighting,shop_rel_music,shop_rel_gold_buyer,amenity_rel_ice_cream,shop_rel_outpost,shop_rel_pawnbroker,shop_rel_pottery,shop_rel_clothes;secondhand,shop_rel_wigs,shop_rel_agrarian,shop_rel_tiles,shop_rel_kitchen;bathroom_furnishing,amenity_rel_place_of_worship,amenity_rel_music_venue,amenity_rel_studio,shop_rel_accessories,shop_rel_weapons,shop_rel_hairdesser,shop_rel_boutique,shop_rel_energy,amenity_rel_coworking_space,shop_rel_erotic,shop_rel_antiques,shop_rel_orthopaedics,amenity_rel_gambling,amenity_rel_casino,shop_rel_CCG,shop_rel_wedding,shop_rel_spy,shop_rel_signs,amenity_rel_driving_school,shop_rel_printing,shop_rel_variety,amenity_rel_prep_school,shop_rel_plant_shop,amenity_rel_bicycle_rental,shop_rel_fireplace,shop_rel_rental,shop_rel_camera,shop_rel_hair extensions,amenity_rel_retail,amenity_rel_student_accommodation
madrid_hdbscan_5_5,439,25,-3.6570747920000004,40.434692016,-3.6570058,40.4346056,1.71531029000141e-06,14574622.53081887,0.00046023839979158495,0.0007917024738618023,0.0004293474983460251,0.0002540127991736576,Yes,0.08,0.08,,,,0.08,0.04,,,,0.2,,,,0.04,,,,,0.04,0.08,0.04,,,,,,,,0.04,,,,,,,,,,,,,0.08,0.04,,0.04,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,440,28,-3.658703216071429,40.43463046250001,-3.65874235,40.4346029,2.238686440005648e-06,12507334.434888238,0.0005100367204622695,0.0011321853356195874,0.0003513164093432979,0.00045678668408221,Yes,,0.143,0.071,0.036,,0.071,,,,,0.25,,,,,,,,,,0.036,0.036,,,,0.036,0.036,,,,,,,,,,,,,,,,,0.071,,,,0.071,,,0.036,,,,,,,,,,,,,,,,,,0.036,,,,,,,0.036,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,441,68,-3.7262301811429532,40.41319187914071,-3.7260966,40.413518100000005,2.4733634065227527e-05,2749292.7169808703,0.0016003434451453441,0.003385776591669039,0.0014940017753042726,0.0010025829338077348,Yes,,,0.235,0.029,0.088,0.088,0.059,,,,0.029,,,,0.059,,,,0.059,,0.029,0.015,,,,,0.044,,,,,,,,,,,,,0.015,,,,,,0.015,,,,,,,,,,0.015,,0.015,0.029,,,,,,,,,0.015,,,,,,,,,,0.015,,,,,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,442,7,-3.739203537530907,40.40744271063595,-3.7393483,40.4074527,9.992115623198724e-07,7005523.418632266,0.00038132599771095087,0.0008078639930548132,0.0003452504995632127,0.0002862462584200702,Yes,,0.143,,,,0.143,,,,,0.143,,,,0.143,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,443,25,-3.7424017429850363,40.407115615130344,-3.741989476182602,40.4071853,1.0922837410142041e-05,2288782.581052344,0.0012390473526556975,0.0022004608719693314,0.001032678131510908,0.0008568733405926277,Yes,,,0.08,,0.12,0.08,,,,,0.08,,,,0.04,,,,0.04,,0.16,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,444,6,-3.72482855,40.40725968333333,-3.72477475,40.40737465,7.655001600011053e-07,7838012.731429522,0.00044972451991366147,0.0006089743914489208,0.00028609470314339,0.0003651122905654171,Yes,,,0.333,,,,,,,,,,,,,,,,0.167,,,,,,,,0.167,,,,,,,,,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,445,19,-3.7230470489951086,40.40574620591202,-3.7233246,40.405792,7.203297192161075e-06,2637680.980409441,0.0009048739907227748,0.0022699517457102506,0.0006441197051349882,0.0008175491689852876,Yes,,0.053,0.105,0.053,,0.105,0.053,,,,0.053,0.053,,,0.053,,,,,,0.053,,,0.053,,0.053,0.053,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,446,6,-3.7362640155535622,40.411058878895254,-3.7363506500000003,40.41100718668575,9.94204469993194e-07,6034975.883825059,0.000511269190960542,0.0009890903424330472,0.0005614914364460523,0.0002030485360830742,Yes,0.167,,,,,0.167,,,,,,0.167,,,,,,,0.167,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,447,18,-3.73866564165506,40.41025242382921,-3.7387023322340864,40.4101709,2.9457100588955407e-06,6110581.028042145,0.0006953529779851461,0.0012924347540299063,0.0005289293328003531,0.0005480315030755471,Yes,,,,0.056,0.056,0.111,,,,,0.111,,,,0.111,,,,0.056,,,0.056,,,,,0.111,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,0.056,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,448,5,-3.71342135309004,40.47176374742694,-3.7134948,40.4715431,3.7712327229214266e-07,13258264.252985945,0.0003505329303236428,0.0005055736784084728,0.00022498212605469385,0.0002814885575498245,Yes,,,0.2,,,,,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,449,35,-3.711138200392452,40.472773663382064,-3.711602613735812,40.4727481,5.389028760002324e-06,6494676.788472902,0.0011305072757489413,0.002547526196643676,0.0012419200604364396,0.00031937723633030534,Yes,0.057,,0.029,0.086,,0.057,0.029,0.029,,,,,,0.029,0.229,,,,,,0.057,0.029,,0.029,,0.057,0.029,,,0.029,,,,,,,,,,,,,,,0.029,0.029,,,,,,,,,,,,0.029,,,,,,,,,,,0.029,,,,,,,,,0.029,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,450,17,-3.7508342961176897,40.40401536196572,-3.7508278626274647,40.403984813544724,2.160739916895711e-06,7867675.265805955,0.0005354077596510772,0.0008125471813977875,0.0004192975819728524,0.0003972285559349142,No,,,,0.059,,0.059,,,0.059,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,451,7,-3.7309895714285717,40.410785600000004,-3.7309987,40.4107912,2.6802707000108114e-07,26116764.996803362,0.00022306864420909223,0.00038538761669887713,0.00019821696420325565,0.00014898762172912736,Yes,,,0.143,,,,,,,,0.143,,,,,,,,0.143,,,,0.143,,,,0.143,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,452,17,-3.7320186,40.41230814705882,-3.732023,40.4123403,1.1466840000045367e-06,14825357.291052062,0.00038961529396100956,0.0008020226565564126,0.0003349935100336778,0.00025984549961126407,Yes,,0.118,,0.059,,0.059,0.176,,,,0.059,,,,,,0.059,,,,0.059,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,0.059,,,,,,0.059,,,,,,,0.059,,0.059,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,453,5,-3.7142243400000003,40.473317699999996,-3.7142547,40.4734006,1.8868823999794457e-07,26498736.752510205,0.00022959604239815306,0.00039471330050804633,0.00020811385922140223,0.00013984208236265982,Yes,,,,0.2,,0.2,,,,,,,,,,,,,,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,454,22,-3.75844133830287,40.3728805803301,-3.7584163,40.37258751435748,1.1752235755741586e-05,1871984.229830638,0.0010986281506381724,0.0022271070229243203,0.0008354811519300462,0.0008902100221512073,Yes,,,,,0.136,0.091,,,,,0.182,,,,,,,,,,0.091,,0.045,,,0.045,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,455,13,-3.749504869230769,40.40687602307692,-3.7494664,40.4068394,1.3907136599999906e-06,9347718.638213482,0.0005485601743235192,0.0009418500166144456,0.00025233098039799737,0.0005567895212792239,Yes,0.077,0.077,0.077,0.077,0.077,,,,,,0.077,,,,,,,,,,0.077,0.077,,,,0.077,,,,,,,,,,,,,,0.077,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,456,9,-3.7510311593846706,40.407899054470924,-3.7510274094087634,40.40795073739266,3.0342903838664324e-07,29660971.302726097,0.00019933460722206035,0.0004987759889515323,0.00015457276446379322,0.00017755096314905132,Yes,,0.111,,,0.111,,,,,,,,,,,,,,0.111,,,,,,0.111,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,457,46,-3.7534827239130437,40.40587686956521,-3.7535908,40.4059005,8.13248310000111e-06,5656328.99993284,0.0008856497778274147,0.0021986178827974453,0.0006363430142772595,0.0008406693218139356,Yes,0.043,0.065,0.022,0.065,,0.065,,,,0.022,,0.022,,,,,,,0.022,,0.065,0.043,0.022,0.087,,,0.022,,0.043,,,,0.022,,,,,,,,,,,0.043,0.022,,,,,,,,,,,0.022,,0.043,,,,,,,,,0.022,,0.043,0.022,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.022,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,458,72,-3.635777777378754,40.43842259783595,-3.63579545,40.4384244,1.0366983450002504e-05,6945125.392283964,0.0014210177833460127,0.0029536583508880305,0.0015158954447199275,0.00046722485860956205,Yes,0.014,0.069,0.097,,,0.028,0.167,0.014,,,0.069,0.014,,,0.028,,0.028,,0.014,,0.028,0.028,0.028,0.014,,0.014,0.014,,,0.056,,,,,,,,,,0.028,,,0.014,0.014,0.014,,,0.014,,,,,,,,0.042,,0.014,,,0.014,,0.014,,0.042,,,,0.028,,,,,,,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,459,13,-3.644421584615385,40.437629276923076,-3.6444047,40.4375331,8.456671999995938e-07,15372477.494700331,0.00034148504943843527,0.0006847637846497582,0.00024408154641794753,0.0003016473569066007,Yes,,,0.154,,,0.077,,,,,0.154,,,0.077,,,,,,0.077,0.077,,,,,0.077,0.077,,,0.077,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,460,20,-3.7031416100000003,40.479195440000005,-3.70299385,40.47920145,9.622539999990641e-07,20784532.981956378,0.00042160825834792635,0.0008325560868178132,0.00041723878522967225,0.00018418012759219404,Yes,0.1,,0.05,0.1,,0.05,0.05,,,,,,,,,,,,,,0.05,0.05,0.05,,,,,,0.05,,,,,,,,,,,,,,,,0.05,0.05,,,,,,,,,,,,0.05,,,,,,,,,,,0.15,,,,,,,,,,,,,,0.05,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,461,14,-3.747133883206429,40.40732571789414,-3.747071174362,40.40737505,3.112737939220014e-06,4497648.139151767,0.0005303544458380326,0.001613800544650009,0.0004226903864432736,0.0005208316178189918,Yes,,0.071,0.071,0.071,0.071,0.143,0.071,,,0.071,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,0.071,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,462,50,-3.7458832706755443,40.404301776555485,-3.74569845,40.40480905,1.3479300755417288e-05,3709391.229356253,0.0012251377577846146,0.00231350327769799,0.0009235453223168365,0.0009048206669142495,Yes,,0.04,0.06,0.06,,0.06,0.04,,,,0.04,,,,0.1,,,,0.1,,0.02,0.06,0.02,,,,0.04,,,,,,,,,,,0.02,,,,,0.02,,,,,,,,,0.02,,,,0.02,,0.02,,,,0.06,,,,,,,,,,,0.02,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,463,6,-3.7168073195724776,40.47526962145172,-3.7168934587174336,40.4752685,4.2956937553248886e-07,13967476.132493092,0.0005971758236521866,0.0008830652591118726,0.0006381240634589735,8.228405595246244e-05,Yes,,,,,,0.167,0.167,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,464,28,-3.6473718569459295,40.433618845923256,-3.6474104,40.433590249999995,2.1783659648380493e-06,12853671.261835778,0.0005663656866023481,0.0011199706024099985,0.0005198899003320469,0.000327705776417812,Yes,0.036,0.036,0.036,,0.036,0.036,0.107,,,,0.107,,,,0.036,,0.107,,0.036,,,,,,,,0.071,,,0.107,,,,,,,,,,,0.036,,0.036,,0.036,,,0.036,,,0.036,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,465,20,-3.702572541970839,40.4773815934276,-3.7025149697083948,40.4774292,1.0193250778160548e-06,19620826.010531213,0.00042120484918773933,0.000641226728101879,0.0003439326339718264,0.0002618979860575007,Yes,0.1,0.1,,,,0.05,0.05,0.05,,,0.05,,,,0.05,,,,0.05,,,0.05,,,,,,,0.05,,,,,,,,,,,,,,0.05,,,,,0.05,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,466,8,-3.712650825,40.47809175,-3.712657,40.4780337,1.1920750000042593e-07,67109871.44241273,0.00019818488800707598,0.00033866370210942367,7.453270674674393e-05,0.00019884248791493991,Yes,,0.125,,0.375,,0.125,0.125,,,,,,,,,,,,,0.125,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,467,7,-3.643510671428571,40.43662627142857,-3.6435252,40.4366606,1.387158499989928e-07,50462870.68169086,0.00016968608783835798,0.00026695889234798297,0.0001329577238318629,0.00012764303701243005,Yes,,0.143,0.143,,,,,,,,0.143,,,,0.143,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,468,6,-3.7088718333333333,40.478040283333335,-3.7089183,40.4781336,3.456646600040281e-07,17357863.543036424,0.00027856857318303975,0.0006061915467815436,0.00027482277723818725,0.00016577386622278496,Yes,,,0.167,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
