param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_school,amenity_rel_restaurant,shop_rel_convenience,shop_rel_hairdresser,shop_rel_bakery,amenity_rel_community_centre,amenity_rel_bank,amenity_rel_library,amenity_rel_bar,amenity_rel_pharmacy,amenity_rel_atm,amenity_rel_pub,amenity_rel_cafe,amenity_rel_clinic,shop_rel_butcher,shop_rel_funeral_directors,amenity_rel_post_office,amenity_rel_taxi,amenity_rel_veterinary,amenity_rel_arts_centre,amenity_rel_post_box,shop_rel_confectionery,amenity_rel_car_rental,shop_rel_car_repair,shop_rel_outdoor,shop_rel_wholesale,amenity_rel_vehicle_inspection,shop_rel_seafood,shop_rel_supermarket,amenity_rel_doctors,shop_rel_department_store,shop_rel_car,shop_rel_shoes,shop_rel_firearm_shop,shop_rel_mall,shop_rel_tyres,amenity_rel_fast_food,amenity_rel_cinema,amenity_rel_charging_station,amenity_rel_hospital,shop_rel_hardware,shop_rel_furniture,shop_rel_clothes,shop_rel_motorcycle,shop_rel_doityourself,shop_rel_sports,shop_rel_car_parts,shop_rel_variety_store,shop_rel_lighting,shop_rel_copyshop,shop_rel_beverages,shop_rel_yes,shop_rel_toys,shop_rel_signs,shop_rel_watches,shop_rel_garden_centre,shop_rel_florist,shop_rel_pet,shop_rel_laundry,shop_rel_interior_decoration,shop_rel_stationery,amenity_rel_dentist,shop_rel_electronics,shop_rel_optician,shop_rel_kitchen,shop_rel_gift,shop_rel_computer,shop_rel_beauty,shop_rel_greengrocer,shop_rel_mobile_phone,shop_rel_jewelry,shop_rel_cosmetics,shop_rel_hairdresser_supply,shop_rel_fashion_accessories,shop_rel_video_games,shop_rel_dry_cleaning,shop_rel_lottery,shop_rel_mobile_phone_accessories,shop_rel_tobacco,amenity_rel_language_school,shop_rel_window_blind,shop_rel_ticket,amenity_rel_biergarten,shop_rel_games,shop_rel_bicycle,shop_rel_deli,amenity_rel_theatre,shop_rel_travel_agency,shop_rel_herbalist,shop_rel_vacant,amenity_rel_college,amenity_rel_university,shop_rel_car_repair;car,shop_rel_chemist,amenity_rel_police,amenity_rel_studio,amenity_rel_car_sharing,shop_rel_trade,shop_rel_paint,shop_rel_fabric,shop_rel_books,shop_rel_massage,shop_rel_storage_rental,shop_rel_general,shop_rel_photo,shop_rel_tattoo,shop_rel_gas,shop_rel_builder,shop_rel_shoe_repair,shop_rel_cannabis,shop_rel_coffee,shop_rel_repair,shop_rel_musical_instrument,shop_rel_sewing,shop_rel_antiques,amenity_rel_parcel_locker,shop_rel_doors,shop_rel_perfumery,amenity_rel_gym,shop_rel_medical_supply,shop_rel_pastry,shop_rel_tailor,amenity_rel_events_venue,shop_rel_curtain,shop_rel_bag,shop_rel_hearing_aids,shop_rel_beer,shop_rel_frame,shop_rel_art,shop_rel_wine,shop_rel_brewing_supplies,shop_rel_tea,shop_rel_pawnbroker,shop_rel_second_hand,shop_rel_weapons,shop_rel_craft,shop_rel_bed,shop_rel_appliance,shop_rel_nutrition_supplements,shop_rel_pottery,amenity_rel_payment_centre,shop_rel_newsagent,amenity_rel_place_of_worship,shop_rel_kiosk,shop_rel_pet_grooming,shop_rel_locksmith,amenity_rel_marketplace,shop_rel_estate_agent,shop_rel_boutique,shop_rel_party,shop_rel_electrical,amenity_rel_bureau_de_change,shop_rel_houseware,shop_rel_carpet,amenity_rel_money_transfer,shop_rel_nuts,shop_rel_electronic_parts,shop_rel_video,shop_rel_health_food,shop_rel_hifi,shop_rel_erotic,shop_rel_music,shop_rel_collector,shop_rel_beauty;travel_agency,shop_rel_clock,shop_rel_rental,shop_rel_charity,shop_rel_baby_goods,shop_rel_grocery,shop_rel_bathroom_furnishing,shop_rel_chocolate,shop_rel_dairy,amenity_rel_payment_terminal
Zaragoza_hdbscan_5_5,170,20,-0.911507175,41.65149294500001,-0.91143545,41.651600650000006,9.280601200029803e-07,21550328.011008352,0.00039423966034876233,0.0006328094781598858,0.0003478492631514354,0.000234891069380951,Yes,,0.1,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,,,,0.05,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,0.05,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,171,10,-0.8863192316907625,41.655958954878386,-0.88632175,41.65592805,8.84986440001684e-07,11299608.16120637,0.00043541853633896377,0.0008176656830578484,0.0004514721390734594,0.00017714609166517625,Yes,,0.1,,0.1,,,,,,0.1,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,172,8,-0.884458975,41.635471124999995,-0.8844906,41.63545165,1.0420322000015629e-07,76773059.41206041,0.00015000275889111465,0.00030378671178060105,7.135847444418267e-05,0.00015567231409311882,Yes,,,,,,,,,,,,,0.125,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,0.125,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,173,13,-0.8843301230769232,41.63681921538462,-0.8843447,41.6368014,1.8912377999930722e-07,68738050.8154375,0.00027131866385445,0.0006803837853581432,5.502381517748402e-05,0.00031869705133876804,Yes,,,,,0.077,,,,,,,,0.154,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,0.154,,,,0.077,0.077,,,,,,0.077,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,174,10,-0.8841592200000001,41.63812781,-0.8841782,41.63809245,3.462065999995512e-07,28884486.893123824,0.0002478628886206396,0.0003971359093567252,0.00014289423921207391,0.0002250481968371838,Yes,,,,,,,,,,,,,0.1,,,,,,0.1,,,,,,,,,,0.1,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,175,9,-0.8864514222222222,41.652721166666666,-0.8864841,41.6524662,1.7028897299997781e-06,5285133.759072687,0.0006838896571895172,0.0012364859941882997,0.00025476381121772453,0.000696367037638977,Yes,,0.333,,,,,,,,0.111,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,176,10,-0.8984385900000001,41.65175379,-0.89847605,41.6517939,6.0279505999854e-07,16589386.117438024,0.00040479695170692954,0.0007007131625711728,0.00017493479613846057,0.00041549338249850603,Yes,,0.1,,0.3,,,0.1,,,0.1,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,177,8,-0.87333615,41.644184262500005,-0.8735563,41.64419055,6.6444510000368e-07,12040121.900147496,0.0005368140667881163,0.000815731031899727,0.0005489240885587119,0.00014067733415145664,Yes,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,0.125,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,178,112,-0.8695931092996135,41.64268163350222,-0.86961575,41.6426140261143,1.8871878810010897e-05,5934756.212009361,0.0014694810599160518,0.0028472592572378647,0.0012177597301758286,0.0010561862428977017,Yes,,0.071,0.009,0.107,0.054,,0.045,0.018,0.018,0.036,,0.009,0.134,0.018,0.027,,,0.009,,,0.009,,,0.027,,,,,0.036,,,0.009,0.009,,,,0.018,,,,0.027,0.009,0.036,,,,0.009,,,,,0.018,,,,,,0.009,0.009,0.018,0.009,0.009,,0.009,,,0.009,0.009,0.045,0.009,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,179,17,-0.8758459000000001,41.646058311764705,-0.8758634,41.646099,1.1880498900040895e-06,14309163.397120876,0.0003782645419394662,0.0007310089068599452,0.000260845656415029,0.00032724291729573253,Yes,,0.118,,0.118,,,,,0.118,0.059,,,0.118,0.059,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,180,7,-0.878804042857143,41.64736297142857,-0.8788397,41.6473541,4.241654999865852e-08,165029923.46669835,0.00015043996521463856,0.0002779242621833739,0.00016789430226990358,2.5866344060783894e-05,No,,0.714,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,181,5,-0.87169406,41.64208666,-0.8716764,41.6421059,7.197405000356907e-08,69469482.40028258,0.00019149858418790873,0.0003379785395553819,0.00022097130673460997,4.2700754091855014e-05,Yes,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,182,7,-0.8773539714285714,41.64853487142857,-0.8773392,41.6485159,1.668465600010976e-07,41954715.75772344,0.00016539867556702388,0.0003380677956995858,0.00014594428207159594,0.00012019537326876506,Yes,0.143,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,183,5,-0.87442312,41.64639791999999,-0.8744193,41.6464205,2.3350404000107587e-07,21412905.746628463,0.00021169551915102956,0.0003322646397141066,0.0001696559153109385,0.00015800685301643936,Yes,,0.2,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,184,17,-0.8735891176470588,41.64724868823529,-0.8735781,41.6472979,7.143090300020041e-07,23799223.145691305,0.00033970194304177665,0.0005855668323627158,0.000172431190829672,0.0003320031128169837,Yes,,,,0.176,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,0.059,,,,,,0.059,,,,,,,0.118,,0.059,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,185,51,-0.8728110588235293,41.646222392156865,-0.8727389,41.6460749,3.930669539994521e-06,12974888.75141386,0.0006286773485476497,0.001374996718277848,0.0004550498930526663,0.0005223457272360058,Yes,,,,0.02,0.059,,0.059,,0.078,0.039,0.02,0.02,0.059,,0.039,,,,,,0.02,,,0.02,,,,,0.02,,,,,,,,0.02,,,,,0.02,0.039,,0.02,,,0.02,,,,,,,,,0.02,,,,,,,,0.02,0.039,0.02,,0.039,,0.039,,,,,,0.039,,,,,,,,,0.02,,,0.02,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,0.02,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,186,25,-0.8763094319999999,41.644504136,-0.8763616,41.6444258,1.174768710003976e-06,21280784.7086048,0.0004656931414966311,0.0007739406863054477,0.0004408026158906083,0.0002393032551057873,Yes,,0.16,,0.04,0.04,,0.08,,,,,0.08,0.08,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,0.04,,,,,,,,,,,0.04,,,,,,,0.04,,0.04,,,,,,0.04,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,0.04,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,187,9,-0.8993901222222223,41.64753145555555,-0.8993764,41.647499,5.26180200000613e-07,17104406.43716642,0.00021020294633721098,0.000606606370838012,0.0001712802886614439,0.0002271030755264654,Yes,0.111,,,0.111,,,,,,0.111,,,,,,,,,,,,,,,,,,,0.222,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,188,11,-0.9001846636363637,41.64838487272727,-0.9002386,41.6483734,3.6079810000172593e-07,30487965.429827318,0.00024940810060819767,0.0004085502920756933,0.00017615685816251348,0.0001977641712700706,Yes,,,,0.273,,,0.091,,0.091,0.091,,,0.091,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,189,11,-0.8750055727272728,41.643275054545455,-0.8749312,41.6432835,4.4508039999896507e-07,24714635.827651765,0.0002688678995283566,0.00046308824516578064,0.00018657848015298512,0.0002279817750430043,Yes,,0.182,,0.091,,,,,0.091,,,,0.182,,,,,,,,,,,0.182,,,,,,,,,0.091,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,190,9,-0.8746432666666666,41.64249770000001,-0.8745973,41.6424517,2.711786399976731e-07,33188454.666183244,0.000246425268382352,0.00043102355826481306,0.00022196406115505306,0.0001420702643046841,Yes,,,,0.111,,,,,,,,0.111,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,191,11,-0.8729329636363636,41.64229986363637,-0.8729502,41.6423274,1.5672159999874194e-07,70188155.30270429,0.00013244168538322374,0.0003043120421673216,0.00010893776599282695,0.00011420789076839385,Yes,,,,0.091,0.091,,,,,0.091,,,0.182,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,192,16,-0.8734999,41.642289,-0.8734808000000001,41.6422888,2.6825239999696694e-07,59645319.1105873,0.00020227774422431952,0.0003466744870903028,0.000155642776093193,0.0001490717947824874,Yes,,0.062,,0.125,0.062,,,,0.062,,,,0.125,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,0.062,,0.062,,,,,,,,,,,,,,0.062,,,,0.062,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,193,10,-0.89820499,41.64752172,-0.8982168500000001,41.647664500000005,5.461790100024383e-07,18309015.57340213,0.0003735658392835118,0.000745883241870987,0.0001494250611510536,0.00038045884350346924,Yes,,0.1,,0.1,0.1,,,,,,,0.1,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,194,14,-0.8746822071428572,41.63982225714285,-0.8746457999999999,41.63978815,5.885071200012296e-07,23789007.00465739,0.0003516110211289459,0.0005815779462840343,0.00031946785097427237,0.00019133794976529053,Yes,,,,0.143,0.071,,,,,,,0.143,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,0.071,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,0.143,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,195,9,-0.8743115666666667,41.654711677777776,-0.8742706,41.6546248,5.81989050002445e-07,15464208.47602234,0.00033714634088606734,0.0005446329257684071,0.0002813446640688258,0.00022209029083717429,Yes,,,,0.111,,,,,,0.111,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,196,5,-0.89452648,41.63906858,-0.8945194,41.6390861,4.3056899999180285e-08,116125406.1508188,8.926917445736761e-05,0.00015360422129556236,7.215390218137026e-05,7.36038422899946e-05,Yes,,0.2,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,197,7,-0.8896271857142857,41.63834704285715,-0.8896704,41.6383119,4.2628507999936206e-07,16420935.961470844,0.0002519058818727129,0.0005300805685805319,0.0002476881993184773,0.0001733509558021544,Yes,,,,0.143,0.143,,,,,,,0.286,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,198,8,-0.8911719670248007,41.644322750092954,-0.89115495,41.6443129,1.3617132000015514e-07,58749522.29287992,0.00016818015614325193,0.0002644601563903702,8.867216524293387e-05,0.00015425158291755962,Yes,,,,0.125,,,,,,0.125,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,199,5,-0.88952972,41.650487680000005,-0.8895132,41.6505025,2.534197399970831e-07,19730112.57946027,0.00019351278879352755,0.0004390440237616589,0.00024178514760008822,0.0001096215015392291,Yes,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,200,14,-0.8754712857142858,41.63882363571429,-0.8754469,41.63887365,4.503298799993676e-07,31088321.299087815,0.00029016950776318643,0.0005026827997792947,0.00021187076875554142,0.00022419758698551709,Yes,,0.071,0.143,0.143,0.071,,0.071,,,0.071,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,0.071,,0.071,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,201,15,-0.8832462574481423,41.65690781644847,-0.8831567,41.6569261,1.708054130001879e-06,8781923.08810699,0.0004654905288172674,0.0010249290462565701,0.00040006760453504576,0.0003448865560649876,Yes,,0.267,,0.067,0.067,,,,,0.067,,0.067,,,,,,,0.067,,,,,,,,,,,,,,,,,,0.067,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,202,13,-0.8749011692307693,41.63619765384616,-0.8749329,41.6361393,3.5611975000090996e-07,36504574.65492094,0.00026348795972000385,0.00045982962061652673,0.00011157260061098732,0.0002701011423538508,Yes,,,,,0.077,,,,,,,0.077,0.231,0.077,0.077,,,0.077,,,,,,,,,,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,203,6,-0.8910570166666667,41.64836461666666,-0.891042,41.6483876,1.7737706000418966e-07,33826245.62532652,0.00017678986812825063,0.00042494779352478034,0.00022602497219455396,7.651850357345364e-05,Yes,,,0.333,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,204,14,-0.880224392857143,41.639124464285715,-0.8802171999999999,41.63914355,6.551974800046714e-07,21367603.5504596,0.00028518249747347917,0.0006085957242821765,0.00023353263909013975,0.00020504756454240846,Yes,,,,,0.071,,0.143,,,0.071,,,0.071,,,,,,,,0.071,,,,,,,,,0.071,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,205,8,-0.8757170875,41.636828425,-0.8757226499999999,41.636802700000004,2.0918239999989427e-07,38244135.261876926,0.00021227739284071005,0.0002765910804443801,0.000142070364938461,0.0001615116772096296,Yes,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,0.125,0.125,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,206,12,-0.8784767833333335,41.63467744166666,-0.8784752,41.6346619,3.488014400001698e-07,34403527.6918414,0.00019949068109380863,0.00043789977393615464,0.000201669762372948,0.00011734950261442782,Yes,,,,,0.083,,0.083,,,,,0.167,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,207,64,-0.8786418296875,41.6356424328125,-0.8786475,41.6356537,4.024034040007376e-06,15904438.025052764,0.000640892520927551,0.001321804808337078,0.0005614436853103746,0.00044700615699573494,Yes,,,0.031,0.125,0.016,,0.031,,,,,0.062,,,,,,,,,,0.016,,,,,,,0.047,,,,0.031,,,,,,,,,,0.062,,,,,0.047,0.016,,,,,,,,,,0.016,,0.031,,,0.031,,,,0.062,0.109,0.047,0.031,,,0.016,,,,,,,,,,,,,,,,0.016,,,,0.016,,,,,,0.016,,,,,,,,,,,,,,,,,,0.016,,,0.016,0.016,,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
