param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_kiosk,shop_rel_furniture,shop_rel_hairdresser,shop_rel_sports,shop_rel_mall,amenity_rel_restaurant,amenity_rel_fast_food,amenity_rel_bar,amenity_rel_cinema,amenity_rel_pharmacy,amenity_rel_bank,amenity_rel_taxi,amenity_rel_cafe,amenity_rel_clinic,amenity_rel_school,min_dist_to_other_cluster,shop_rel_beauty,shop_rel_clothes,shop_rel_vacant,shop_rel_supermarket,shop_rel_wigs,shop_rel_deli,shop_rel_antiques,amenity_rel_doctors,amenity_rel_pub,shop_rel_bakery,shop_rel_convenience,shop_rel_art,shop_rel_lottery,shop_rel_watches,shop_rel_food,shop_rel_estate_agent,shop_rel_pottery,shop_rel_music,shop_rel_books,shop_rel_shoe_repair,shop_rel_electronics,shop_rel_massage,shop_rel_greengrocer,shop_rel_pet,shop_rel_variety_store,shop_rel_tobacco,shop_rel_photo,shop_rel_jewelry,shop_rel_hardware,shop_rel_mobile_phone,shop_rel_copyshop,amenity_rel_theatre,amenity_rel_community_centre,amenity_rel_dentist,shop_rel_toys,shop_rel_optician,shop_rel_cosmetics,shop_rel_butcher,shop_rel_travel_agency,shop_rel_interior_decoration,shop_rel_perfumery,shop_rel_tailor,shop_rel_fabric,shop_rel_herbalist,shop_rel_electrical,shop_rel_spices,shop_rel_confectionery,shop_rel_gift,shop_rel_sewing,shop_rel_computer,shop_rel_tea,shop_rel_tattoo,shop_rel_car_repair,shop_rel_kitchen,shop_rel_shoes,amenity_rel_atm,amenity_rel_post_office,amenity_rel_post_box,amenity_rel_parking,shop_rel_stationery,shop_rel_florist,shop_rel_pastry,amenity_rel_veterinary,shop_rel_health_food,shop_rel_windows,shop_rel_wine,shop_rel_alcohol,shop_rel_dairy,shop_rel_wedding,amenity_rel_bureau_de_change,shop_rel_charity,shop_rel_cheese,shop_rel_cannabis,amenity_rel_arts_centre,amenity_rel_language_school,shop_rel_pet_grooming,shop_rel_medical_supply,shop_rel_frame,shop_rel_bathroom_furnishing,shop_rel_laundry,shop_rel_paint,shop_rel_car,shop_rel_hairdesser,amenity_rel_events_venue,amenity_rel_university,shop_rel_chocolate,shop_rel_bag,amenity_rel_marketplace,shop_rel_frozen_food,shop_rel_newsagent,shop_rel_dry_cleaning,shop_rel_nails,shop_rel_general,shop_rel_carpet,amenity_rel_music_venue,amenity_rel_money_transfer,shop_rel_bicycle,shop_rel_doityourself,amenity_rel_library,amenity_rel_charging_station,amenity_rel_hospital,shop_rel_bookmaker,shop_rel_chemist,shop_rel_bed,shop_rel_motorcycle,shop_rel_coffee,shop_rel_ice_cream,shop_rel_hifi,shop_rel_printing,shop_rel_telecommunication,shop_rel_houseware,shop_rel_religion,shop_rel_outdoor,shop_rel_hearing_aids,shop_rel_hairdresser_supply,shop_rel_household_linen,shop_rel_orthopaedics,shop_rel_locksmith,shop_rel_esoteric,shop_rel_motorcycle_repair,amenity_rel_casino,amenity_rel_ice_cream,amenity_rel_gambling,shop_rel_games,shop_rel_glaziery,shop_rel_seafood,shop_rel_e-cigarette,shop_rel_musical_instrument,shop_rel_beverages,amenity_rel_college,shop_rel_department_store,shop_rel_second_hand,shop_rel_pawnbroker,shop_rel_nuts,shop_rel_wholesale,shop_rel_accessories,shop_rel_mobile_phone_accessories,shop_rel_fashion_accessories,shop_rel_erotic,shop_rel_yes,shop_rel_printer_ink,amenity_rel_parcel_locker,shop_rel_garden_centre,shop_rel_party,shop_rel_video_games,shop_rel_curtain,amenity_rel_biergarten,amenity_rel_fountain,amenity_rel_workshop,shop_rel_doors,amenity_rel_bicycle_repair_station,shop_rel_repair,shop_rel_indian_food,shop_rel_leather,shop_rel_appliance,shop_rel_money_lender,shop_rel_nutrition_supplements,shop_rel_window_blind,shop_rel_video,shop_rel_trade,shop_rel_storage_rental,shop_rel_tyres,shop_rel_agrarian,shop_rel_farm,shop_rel_hairdresser;pet,shop_rel_boutique,shop_rel_car_parts,shop_rel_ticket,amenity_rel_car_sharing,amenity_rel_car_rental,shop_rel_craft,shop_rel_baby_goods,amenity_rel_retail,amenity_rel_bicycle_rental,shop_rel_optician;hearing_aids,shop_rel_shutters,shop_rel_doityourself;sewing,shop_rel_spy,amenity_rel_student_accommodation,shop_rel_flooring,amenity_rel_social_facility,amenity_rel_exhibition_centre,shop_rel_energy,amenity_rel_post_depot,shop_rel_weapons,amenity_rel_driving_school,shop_rel_variety,amenity_rel_car_wash,shop_rel_radiotechnics,shop_rel_CCG,amenity_rel_place_of_worship,shop_rel_plant_shop,shop_rel_grocery,shop_rel_lighting,shop_rel_collector,shop_rel_eggs,shop_rel_gold_buyer,shop_rel_fuel,amenity_rel_studio,amenity_rel_conference_centre,shop_rel_clothes;secondhand,shop_rel_gas,amenity_rel_sop,shop_rel_tiles,shop_rel_kitchen;bathroom_furnishing,shop_rel_hair extensions,shop_rel_signs,shop_rel_haberdashery,amenity_rel_coworking_space,shop_rel_fireplace,shop_rel_outpost,shop_rel_rental,amenity_rel_prep_school,shop_rel_fishing,shop_rel_camera,shop_rel_model
hdbscan_5_5_merged,879,41,-3.6792873512195126,40.42214556585366,-3.6795057,40.4218961,6.8736558600003205e-06,5964802.549774159,0.0009657281817979428,0.0019601903011495056,0.000843626048563935,0.0006215210651651265,Yes,,,0.049,0.024,,0.22,0.024,,,0.049,0.073,,,0.024,,0.0028942352452275494,,0.024,,0.024,,,,,,0.049,0.049,,0.024,,,,,,,,0.024,,,,,,,0.024,,0.024,,,,,,0.024,,,,,,,,,,,,,,,,,0.024,,,,,,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,,,,0.024,,,,,,,,,,,,,,,,,,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,326,37,-3.6870987621621625,40.469331345945946,-3.6870917,40.469354,1.895876319997465e-06,19516041.00421987,0.0003734671321907512,0.000923230607206187,0.0002665825376484656,0.00033820051592287715,Yes,,,0.081,0.027,,0.027,,,,0.027,,,0.027,,,0.001416025069723903,,0.027,0.054,,,,,,0.108,,0.054,,,,,,,,,0.027,,,0.027,,0.027,0.027,,0.027,0.027,,0.027,,,0.027,,,,0.027,,,,0.027,,,,,,,,,,,,0.027,,,,0.027,,,0.027,,,,,,,,,,,,,,,0.027,,,,,,,,,,,,,,0.027,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,327,64,-3.695686744273919,40.421773519561356,-3.6956379999999998,40.42196355,3.7561616198546308e-06,17038670.450627975,0.0009293429628004751,0.0019071708258876247,0.00018011368468122011,0.001042674898067809,Yes,0.016,,0.016,,,0.219,,0.031,,0.031,0.016,0.016,0.031,,,0.0019791302043928754,,0.172,0.031,0.031,,,,,0.016,0.016,0.031,,0.016,,,,,,0.016,,,,,,0.016,0.016,0.016,0.016,,,0.016,0.016,,,0.016,,,,,,0.016,,,0.016,0.016,,,,,,,,,,,0.016,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,,,,,,,0.047,,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,328,7,-3.7000586714285713,40.41693345714286,-3.7001028,40.4168854,5.378178000054783e-08,130155602.88128613,0.00010900146712777664,0.00020272888601092107,7.885593943173445e-05,9.12837312547371e-05,Yes,,,,,,,0.143,,,,,0.143,,,,0.0007375467173408482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,329,26,-3.6786376499999993,40.41854386538462,-3.6788387499999997,40.419085949999996,8.38442255000655e-06,3100988.7496640645,0.0016321700688019098,0.003110483324657194,0.0006332753121364416,0.001725990882394851,Yes,,,0.077,,,0.308,0.077,0.115,,0.038,,0.038,0.077,,,0.0024371143581699514,,,,,,,,,,,0.038,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,0.038,,,0.038,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,330,14,-3.6923001034919287,40.41576083279642,-3.6922138,40.41588745,2.1178906088608645e-06,6610350.856378784,0.0005169673115560701,0.0011587555824065156,0.00034232907823618147,0.00048093634311480805,Yes,,,,,,0.071,,,,,0.143,0.143,0.071,,,0.0025512219452380634,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,718,17,-3.7517320963792353,40.392950764745876,-3.7517027,40.3930036,6.306330444216215e-07,26957039.676839914,0.00029013009281694536,0.0007662778447271256,0.00014904428277135828,0.00031042986694227066,Yes,,,,,,0.059,,0.059,,,,,,,,0.0011989216424600636,0.118,0.059,,0.059,,,,,,,0.118,,0.059,,,,,,,,,,,,,0.059,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,331,18,-3.656423740664641,40.44766618379095,-3.656524528926111,40.44755567595948,1.0601709503501748e-05,1697839.390341208,0.001196651482963312,0.002318130410349132,0.0011304428789344584,0.000652977348227981,No,,,,,,0.056,,0.111,,0.056,0.056,0.111,,,,0.0030824180638271154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,332,9,-3.7077428555555554,40.416432344444445,-3.7077567,40.4164558,9.951060000006285e-08,90442626.21262775,0.000122508721296472,0.00021503245635151442,9.279218251443326e-05,9.930434824475792e-05,Yes,,,,,,0.444,,0.222,,,,,,,,0.0007497206752410944,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,652,11,-3.635984433339823,40.376706204888485,-3.6360286,40.3767428,6.416877146027021e-06,1714229.4841674815,0.0006078378962871172,0.0018894128261151995,0.0005073116154721043,0.0007246859194355508,Yes,,,,,,0.091,,,,,,,,,,0.006082412228702726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,0.091,,,0.091,0.182,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,787,35,-3.737554633905075,40.39051398787961,-3.737657086677631,40.390390675786364,8.909294000006209e-06,3928481.875216556,0.0009872185921078064,0.0023692782379883394,0.0006542966044071684,0.0008707302145162932,Yes,,,0.086,,,0.057,0.057,,,0.086,0.086,,0.029,,,0.0032095728063551857,,,,0.029,,,,,0.057,0.029,0.086,,0.057,,,,,,,0.057,,,,,0.029,,,,,,,,,0.029,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,333,6,-3.7404994333333335,40.37270193333333,-3.7405621499999997,40.372836649999996,4.2916499999963937e-07,13980636.818018809,0.0003581961981690052,0.0005606499105698991,0.00018386397750014445,0.0003408137158171405,Yes,,,0.167,,,0.333,,,,0.167,,,0.167,,,0.0034199915144757912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,334,26,-3.6732092941327568,40.51306856186527,-3.6733138,40.5125755,1.020183754947294e-05,2548560.479807213,0.0012968675742278469,0.002156736447125628,0.0008956045388741141,0.0010670973494835087,Yes,,,,,,0.115,,,,,,0.038,0.115,,0.038,0.003441349095309107,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,0.115,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,335,5,-3.674492058855761,40.4136469423934,-3.6743841,40.4136179,1.197980150284798e-06,4173691.858593267,0.0006213324177215912,0.0008340638340642352,0.0005487121984784414,0.00038993784192644786,No,,,,,,0.6,,,,,,,,,,0.0019649982441582096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,336,39,-3.718710854017785,40.48145570774549,-3.718736,40.4814675,6.494534520003447e-06,6005049.304130776,0.0008577261497775216,0.0017539856230292979,0.000892438400637752,0.00041091419793656093,Yes,0.051,,,,0.026,0.051,,,,0.103,0.103,,0.077,,,0.0013923646274387768,0.026,0.051,,0.026,,,,,,0.051,0.026,,,,,,,,,,,,0.026,,,,,0.026,,,,,,0.051,0.026,,,,0.026,,,,,,,,,,,,,,0.026,,,0.026,0.026,,,,,,,,,,,,,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,660,8,-3.7384609482737186,40.44887083560385,-3.73863898322521,40.44895617350784,1.0757640009693453e-05,743657.5301638083,0.0012931219565577691,0.0028808762209132687,0.0013631558670024796,0.0006521584314670217,No,,,,,,0.125,,,,,,,,,,0.0059263718501980185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,337,34,-3.672543300917616,40.41658533385051,-3.6730754,40.41663065,9.539691040007799e-06,3564056.724416958,0.0011445982184181101,0.0029366007175234787,0.001291049183379068,0.0004258523085217542,Yes,,,0.088,0.029,,0.088,0.029,,,0.029,0.029,,0.029,,,0.0018838327934611123,,0.029,,0.029,,,,,,,,,0.029,,,,,,,,,0.029,0.059,0.029,,,,,,,0.029,,,0.029,,0.029,,0.029,0.029,,,,,,,,,,,,,,0.059,,0.029,,,,,0.029,,,,,,,,,,,,,,,,,,0.029,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,338,58,-3.7504446724368536,40.411595136637445,-3.7508415992120527,40.411663850554994,2.265728741861149e-05,2559882.784218766,0.0017046575670903483,0.003181227588273128,0.0012935473190726456,0.001320081853790815,Yes,,,,,,0.103,0.103,,0.017,,,0.017,,,,0.004811783750679918,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,0.034,,,,,,,,,,,,,,,0.017,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,339,13,-3.71508457921599,40.38556918489951,-3.7150996,40.3855052,7.783331832520066e-07,16702358.681000622,0.0004088929565792996,0.0007272094396454756,0.0004266376839084999,0.00017185905874860522,Yes,,,,,,,,0.308,,0.077,,,,,,0.0028450442663855596,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,782,20,-3.7122408534503237,40.38548257862156,-3.71222435,40.38531335,3.977711920001709e-06,5028016.206862815,0.0007173867663184984,0.0016335799789076416,0.0006386317972513981,0.0004979761891920032,Yes,0.05,,,0.05,,,0.05,0.05,,0.05,0.15,,,,,0.0028450442663855596,,,,,,,,,,0.05,,,,,,,,,,,,0.05,,,,,0.05,0.05,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,340,10,-3.7196846299999997,40.47016181,-3.71980035,40.47019735,2.8188721800034492e-06,3547518.071567106,0.0006263798901699994,0.0014324145716260082,0.000527584156414856,0.0004713854992470507,Yes,,0.1,0.2,,,,,,,0.1,,,,,,0.002566833075092931,,,,0.1,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,757,6,-3.722223533333333,40.46978418333333,-3.72223875,40.4697479,8.813269499998217e-07,6807916.176852658,0.0004056713201382437,0.0007628890819719422,0.0003015044259856628,0.0003329578122256848,Yes,0.167,,,,,,,0.167,,,,,,,,0.0016827084834338724,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,341,22,-3.7224262636363634,40.468113731818185,-3.72239165,40.4681919,3.2809104999938977e-06,6705455.695923713,0.0005203782805067464,0.0016541548126318948,0.0003982700757314701,0.0004840277860038635,Yes,0.045,,0.091,,,0.045,,0.136,,0.045,0.045,,0.045,,,0.0016827084834338724,,,,0.045,,,,,,,,,0.045,,,,,,,,,0.045,0.045,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,0.045,,,,,,,,0.045,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,342,32,-3.719562566334129,40.46661604644149,-3.7195618,40.46635915181462,4.048648329029608e-06,7903872.453073704,0.0007768089506818603,0.0016477904567809261,0.0003589188512125256,0.0008006480971681231,Yes,,,,,,0.062,,0.031,,0.031,,0.031,0.031,0.031,,0.0015049688745904157,,,,0.094,,,,,,,0.031,,0.031,,,,,,,,,,0.031,,,,,,,0.031,,,0.031,0.031,,0.031,,0.031,,,,,,,,,,,,0.031,,,,,,,,0.031,,0.031,0.031,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,,,,,0.031,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,343,6,-3.72098855,40.4661349,-3.7211442999999997,40.46607725,2.705593799979922e-07,22176277.902634628,0.0002860252888065391,0.00047822626705337887,0.0002782158739181191,0.0001312859093723072,Yes,,,,,,,,0.333,,,,,,,,0.0015049688745904157,,,,,,,,,0.167,,,,,,,,,,0.167,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,901,18,-3.7053207535023622,40.40894552023034,-3.7053119815212607,40.40901325,1.262409280001853e-06,14258450.318088265,0.00038434466500923714,0.0008931691162797283,0.00033426548293777987,0.00027980014772706915,Yes,,,0.056,,,0.111,,0.167,,,,,0.056,,0.056,0.0022938079940926556,,,0.056,,,,,,0.167,,0.056,0.056,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,344,21,-3.690092338095237,40.390458119047615,-3.6902104,40.3903974,3.182597360000642e-06,6598384.157522133,0.0007973681939928301,0.0016120904926768408,0.000883918279715631,0.0003053938793463559,Yes,,0.048,,,,0.19,0.143,,,0.048,,,,,,0.002345507523300547,,,,0.048,,,,,0.048,0.048,,,,,,,,,,,,,,0.048,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,0.048,,0.048,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,345,21,-3.7179703714285712,40.436152742857146,-3.7180515,40.4359256,2.3895438500002823e-06,8788288.191487893,0.001159383692547221,0.0022668141561092087,0.00020998516306513623,0.0013769387850184468,Yes,,0.048,,,,0.095,0.143,0.095,,0.095,,,0.048,,,0.0011800457854914401,0.048,,,,,,,,0.048,,0.095,,,,,,,,,,,,,,0.048,,,,,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,819,38,-3.6764411157894736,40.40710646052632,-3.67631415,40.4070782,4.545990539997872e-06,8359014.315066699,0.0007954391743825476,0.0016995397174710074,0.0006054398281746733,0.0006069187895638374,Yes,,,,,,0.053,0.105,,,,0.026,0.026,0.053,0.053,,0.0017518392440385758,0.053,0.026,0.026,,,,,0.026,0.079,0.026,,,0.026,,,,,,,,,,0.026,,0.026,0.026,,,,0.026,0.026,,,0.053,,,,,,,,,,,,,,,,,,,,,,,0.026,,,,,,0.026,,,,,,,,,,,0.026,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
