Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,shop_rel_greengrocer,shop_rel_convenience,shop_rel_hardware,shop_rel_supermarket,shop_rel_butcher,shop_rel_bicycle,shop_rel_kiosk,shop_rel_travel_agency,shop_rel_florist,shop_rel_alcohol,shop_rel_seafood,shop_rel_computer,shop_rel_optician,shop_rel_jewelry,shop_rel_laundry,amenity_rel_pub,amenity_rel_bar,amenity_rel_restaurant,amenity_rel_bank,amenity_rel_post_box,amenity_rel_cafe,amenity_rel_pharmacy,amenity_rel_school,amenity_rel_community_centre,amenity_rel_fast_food,amenity_rel_dentist,amenity_rel_post_office,amenity_rel_veterinary,amenity_rel_library,amenity_rel_clinic,shop_rel_tobacco,shop_rel_repair,amenity_rel_theatre,amenity_rel_arts_centre,shop_rel_clothes,amenity_rel_college,amenity_rel_university,shop_rel_car_repair,shop_rel_beauty,shop_rel_storage_rental,amenity_rel_charging_station,amenity_rel_taxi,shop_rel_car,shop_rel_pet,shop_rel_variety_store,shop_rel_curtain,shop_rel_furniture,shop_rel_kitchen,amenity_rel_atm,shop_rel_interior_decoration,shop_rel_motorcycle,shop_rel_motorcycle_repair,shop_rel_yes,shop_rel_medical_supply,shop_rel_carpet,shop_rel_lighting,shop_rel_fabric,shop_rel_confectionery,shop_rel_newsagent,shop_rel_copyshop,shop_rel_video,amenity_rel_car_rental,shop_rel_sports,amenity_rel_hospital,shop_rel_video_games,shop_rel_massage,shop_rel_electronics,shop_rel_books,shop_rel_herbalist,amenity_rel_language_school,shop_rel_hearing_aids,shop_rel_farm,shop_rel_lottery,shop_rel_tyres,shop_rel_sewing,amenity_rel_doctors,shop_rel_shoes,shop_rel_cosmetics,shop_rel_mobile_phone,shop_rel_printer_ink,amenity_rel_biergarten,shop_rel_nutrition_supplements,shop_rel_locksmith,shop_rel_pawnbroker,shop_rel_erotic,shop_rel_mall,shop_rel_chemist,shop_rel_gift,shop_rel_ice_cream,shop_rel_wine,shop_rel_houseware,shop_rel_estate_agent,shop_rel_photo,shop_rel_hifi,shop_rel_frame,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_stationery,shop_rel_baby_goods,shop_rel_vacant,shop_rel_toys,shop_rel_tattoo,shop_rel_appliance,amenity_rel_parcel_locker,shop_rel_deli,shop_rel_paint,shop_rel_music,shop_rel_pastry,shop_rel_outdoor,shop_rel_second_hand,shop_rel_bag,shop_rel_craft,shop_rel_fashion_accessories,shop_rel_garden_centre,shop_rel_bed,shop_rel_tea,shop_rel_art,shop_rel_party,shop_rel_model,shop_rel_catalogue,shop_rel_wool,shop_rel_department_store,shop_rel_wigs,shop_rel_dry_cleaning,shop_rel_bookmaker,shop_rel_leather,shop_rel_skate,shop_rel_musical_instrument,shop_rel_cheese,shop_rel_antiques,shop_rel_esoteric,amenity_rel_ice_cream,shop_rel_pet_grooming,shop_rel_collector,shop_rel_tiles,amenity_rel_money_transfer,shop_rel_funeral_directors,shop_rel_tailor,shop_rel_perfumery,shop_rel_charity,shop_rel_printing,amenity_rel_bureau_de_change,shop_rel_spy,shop_rel_rental,shop_rel_hairdresser_supply,amenity_rel_bicycle_rental,shop_rel_food,shop_rel_shoe_repair,shop_rel_russian,shop_rel_car_parts,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Eroski,has_BM,has_Dia,has_Lidl,has_Covirán,has_Telepizza,has_General Óptica,has_Burger King,has_McDonald's,has_Clarel,has_Mercadona,has_Carrefour Express,has_Alain Afflelou,has_KFC,has_Calzedonia,has_Vitaldent,has_Movistar,has_Orange,has_Mango,has_Halcón Viajes,has_Vodafone,has_Marionnaud,has_Domino's,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,Predicted_Segment
55,Bilbao_hdbscan_5_5,55,15,-2.9439121600000004,43.27032507333333,-2.9439591,43.270339,1.3589351999984125e-07,110380539.11634289,0.0001714944716512,0.0003236812902309,8.714625101900464e-05,0.0001717210624502,Yes,0.133,0.133,,,,,,,,0.067,,,,0.067,,,,,0.2,0.067,,0.133,0.067,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9437596 43.2700396, -2.9439511 43.2700484, -2.9439921 43.2705104, -2.9439953 43.270588, -2.9437475 43.270339, -2.9437596 43.2700396))",7.0,47.42,25.03,17870.0,90.34,1291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Local
56,Bilbao_hdbscan_5_5,56,7,-2.9245961571428576,43.26804314285714,-2.9245731,43.2680731,2.1151950000188218e-07,33093875.505273573,0.0002106484215555,0.0004346955857183,0.0001892178250222,0.0001372888597823,Yes,0.143,,,,,,,,,,,,0.143,,,,,,0.286,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.924391 43.2678665, -2.9250041 43.267893, -2.9246428 43.2682115, -2.9245731 43.26819, -2.924513 43.2681506, -2.9244191 43.2680731, -2.924391 43.2678665))",10.0,47.42,25.03,17870.0,90.34,1291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,Local
57,Bilbao_hdbscan_5_5,57,64,-2.926283747521299,43.26743637022409,-2.9262925500000003,43.2674432,7.253836799990349e-06,8822916.997537792,0.0008532733238549,0.0019844844007399,0.0007632481520967,0.0005478611383442,Yes,0.016,0.109,0.016,,,0.031,0.031,,,,,,,,,,0.016,0.016,0.141,0.062,0.078,0.016,0.016,0.031,0.016,,,,,0.016,0.016,,0.016,,,0.016,0.031,,,,,,,0.016,,,,,0.016,,,,,,,,,,,0.016,0.031,,0.016,,,,,,,,,,,0.016,0.016,,,,0.016,,,,,0.016,,,,,0.016,0.016,0.016,0.016,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9255963 43.2663151, -2.926757 43.2667294, -2.9272417 43.2669833, -2.9274467 43.2671231, -2.9280926 43.2682526, -2.9264573 43.2686223, -2.9249486 43.2673464, -2.9253528 43.2665482, -2.9255963 43.2663151))",314.0,47.42,25.03,17870.0,90.34,2333.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,Mixed
58,Bilbao_hdbscan_5_5,58,111,-2.912510583543243,43.25478439714254,-2.9123857,43.2548999,1.5268670399982842e-05,7269788.206321144,0.0011534276010626,0.0022473806474967,0.0008633001010506,0.0009036799934947,Yes,0.063,0.045,0.054,0.027,,0.018,0.009,,,,0.009,,0.009,,0.009,0.009,,0.018,0.126,0.018,0.063,,0.072,0.018,0.009,,0.027,0.027,,,,0.009,0.009,,,,0.099,,,0.036,,,,,,,0.036,,0.009,0.009,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,0.009,,0.009,,,,,,,,0.009,0.009,,,,0.018,0.009,0.009,0.009,0.009,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9125521 43.2525374, -2.914341365986941 43.25457663584313, -2.914453 43.2556461, -2.914132697574841 43.25618060349793, -2.9136955 43.2564813, -2.9135087 43.2565682, -2.9119293 43.2564682, -2.9117603 43.2563022, -2.910665 43.2537474, -2.9125521 43.2525374))",747.0,47.42,25.03,17870.0,90.34,3016.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,15.0,Mixed
59,Bilbao_hdbscan_5_5,59,157,-2.9287449075158216,43.25635527266992,-2.928754,43.2564558,1.9971461720017856e-05,7861217.280988266,0.0013950368579934,0.0031975798970317,0.001396078796165,0.0007590135824629,Yes,0.019,0.064,0.025,0.064,,0.006,0.006,,,0.006,,,,,,0.013,0.013,0.064,0.127,0.172,0.006,0.013,0.032,0.019,,,0.038,,,,,,0.006,,0.006,0.006,0.032,,,,,,,,,,,,0.006,,,,,,0.064,,0.006,,,,,,,,,,,,,0.013,,,,,,,,,0.013,,0.051,,,,,,0.006,,,0.013,,0.006,,,,,,,,0.006,0.006,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9259832 43.2547436, -2.929137198597388 43.25485823540344, -2.9317783 43.2565859, -2.9317282 43.2567463, -2.9313657 43.2570389, -2.9278362 43.2580813, -2.9257947 43.2557728, -2.9259832 43.2547436))",937.0,47.42,25.03,17870.0,90.34,3289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,Urban
60,Bilbao_hdbscan_5_5,60,7,-2.9224743285714285,43.26635045714285,-2.9223877,43.2663431,5.989320000014603e-07,11687470.363885935,0.0002984867103856,0.0006108878817562,0.0002726626000561,0.0002091201422092,Yes,,,,,,0.143,,,,,,,,,,,,0.286,,,,,,0.143,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9220323 43.2659288, -2.9229467 43.2662442, -2.9225283 43.266562, -2.9223252 43.2665838, -2.9220323 43.2659288))",21.0,47.42,25.03,17870.0,90.34,1427.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Local
61,Bilbao_hdbscan_5_5,61,12,-2.914532241666667,43.25304799166667,-2.9146336,43.2530319,3.898485799997585e-07,30781181.76038357,0.0003227152027837,0.0006748149994427,0.0003357039530556,0.0001070975292149,Yes,0.083,0.083,,,,,,0.083,,,,,,,,,,,0.25,,,,,,,,,0.083,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9145018 43.2528767, -2.9148671 43.2529916, -2.9148868 43.2532573, -2.9141631 43.25309, -2.9138625 43.2529654, -2.9145018 43.2528767))",16.0,47.42,25.03,17870.0,90.34,1393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Local
62,Bilbao_hdbscan_5_5,62,21,-2.9242293809523807,43.25453406190477,-2.9241782,43.2544727,2.119940140004381e-06,9905940.07996688,0.0005658681597667,0.0011852521075633,0.0005943080519306,0.0003116578366105,Yes,,0.095,,,,,,0.048,,0.048,,,,,,,,0.381,,0.19,,,0.048,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9240263 43.2541436, -2.9252165 43.2548856, -2.925234 43.255163, -2.9251387 43.2551835, -2.9247061 43.254993, -2.9235504 43.2544079, -2.9232218 43.2541927, -2.9231954 43.2541483, -2.9240263 43.2541436))",56.0,47.42,25.03,17870.0,90.34,1771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Local
63,Bilbao_hdbscan_5_5,63,18,-2.916202661111112,43.25424297777778,-2.9162522500000003,43.25427305,1.846880840004525e-06,9746162.075056178,0.0004811198975508,0.0010852933560453,0.0004131882139586,0.0003540444236972,Yes,0.056,,,,,0.056,,,,,,,0.056,,0.111,,0.056,,0.111,0.056,0.056,,0.056,,,,,,,,,,,,,,0.056,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,0.056,0.056,0.056,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9155218 43.2537314, -2.9160574 43.2538347, -2.9166994 43.2546176, -2.9168812 43.25509, -2.9156407 43.2539783, -2.915583 43.2538902, -2.9155218 43.2537314))",35.0,47.42,25.03,17870.0,90.34,1703.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Local
64,Bilbao_hdbscan_5_5,64,8,-2.9175325125,43.2550803,-2.9175739,43.25506515,3.8738700000223394e-07,20651183.441762023,0.0002587580361251,0.0004416705051908,0.0002438521346917,0.0001525558668162,Yes,,0.125,0.125,,,,,,,,,,,,,,,,,0.125,0.125,0.125,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9174266 43.2548884, -2.9179174 43.2551241, -2.9172191 43.2553915, -2.9171474 43.2549423, -2.9174266 43.2548884))",16.0,47.42,25.03,17870.0,90.34,1362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Local
65,Bilbao_hdbscan_5_5,65,7,-2.9199363654949786,43.2560323200967,-2.9198541,43.256233733237536,9.975528262953163e-07,7017172.239385459,0.0004225403444029,0.0006706510268873,0.0003139871919353,0.0003336221449315,No,,,,,,,,,,,,,,,,,,,0.143,,,0.143,,,,,,,,,,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9200213 43.2554304, -2.920496509886417 43.255663523322575, -2.9198541 43.2563434, -2.9194039 43.2562739, -2.9200213 43.2554304))",34.0,47.42,25.03,17870.0,90.34,1523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Local
66,Bilbao_hdbscan_5_5,66,16,-2.9386342400727328,43.26770384272854,-2.93858505,43.2677512,1.050886661879883e-06,15225238.43948912,0.0003701837915749,0.0005899356850534,0.0002549781931524,0.0002942177050774,Yes,,,,,,,,,,,,,,,,,,0.125,,0.125,0.062,,0.125,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9386992 43.2672201, -2.9389744 43.267398, -2.9391178 43.2675131, -2.938838641163727 43.26820898365661, -2.938504 43.2679668, -2.9380551 43.2675915, -2.9386992 43.2672201))",41.0,47.42,25.03,17870.0,90.34,1533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Local
67,Bilbao_hdbscan_5_5,67,16,-2.940641523009825,43.267861366593465,-2.94070025,43.26797045,1.7632186199962634e-06,9074314.335470157,0.0004889612464124,0.0011870940874526,0.0004931348070176,0.0003067866231885,Yes,,,,,,0.062,,,,,,,,,,,,,,0.438,,,,,,,0.25,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,0.062,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9399014 43.2670982, -2.941336 43.2679159, -2.9410878 43.2681243, -2.940782 43.2681584, -2.9405661 43.2681399, -2.9403046 43.2680657, -2.9398365 43.2676194, -2.9396729 43.2671751, -2.9399014 43.2670982))",63.0,47.42,25.03,17870.0,90.34,1684.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Local
68,Bilbao_hdbscan_5_5,68,10,-2.9469689699999995,43.25933484,-2.9468252,43.2593455,1.702432889998258e-06,5873946.667002088,0.0003883258495584,0.0009890424371587,0.0003779583708557,0.0003029570438201,Yes,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,0.1,,,0.2,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9465537 43.2585766, -2.947958 43.2593398, -2.9468443 43.2597889, -2.9467547 43.2596776, -2.9465537 43.2585766))",59.0,47.42,25.03,17870.0,90.34,1693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,Local
69,Bilbao_hdbscan_5_5,69,14,-2.9468167928571423,43.257856607142855,-2.94683415,43.2577531,1.772150380005556e-06,7900006.770281034,0.0004324360784893,0.0009826096115319,0.0003935698076839,0.0003129342228114,Yes,,0.143,0.071,,0.071,,,,,,,,,,,,,,,0.071,0.071,,0.143,0.071,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9461761 43.2571829, -2.946854 43.2576107, -2.9476874 43.2583122, -2.9468143 43.2583555, -2.9464844 43.2580075, -2.9463063 43.2577429, -2.9461761 43.2571829))",53.0,47.42,25.03,17870.0,90.34,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,Local
70,Bilbao_hdbscan_5_5,70,10,-2.9200917100000003,43.25710381,-2.9201039,43.25711465,5.323064700012175e-07,18786170.30519491,0.00032244323125,0.0005760722109228,0.0002682299366216,0.0002164831192032,Yes,,,,,,,0.1,,,,,,,,,,,,0.3,,,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,0.1,0.1,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9202455 43.25678, -2.9203481 43.2568512, -2.920449 43.2571197, -2.9199124 43.2573851, -2.9198427 43.2573815, -2.9195693 43.2573466, -2.9202455 43.25678))",18.0,47.42,25.03,17870.0,90.34,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Local
71,Bilbao_hdbscan_5_5,71,5,-2.94538528,43.26067397999999,-2.9454558,43.2607332,7.224443100032679e-07,6920948.688733368,0.0003942973957203,0.0007400795786965,0.0004272545817191,0.0002049120533305,Yes,,,,,,0.2,,,,,,,,,,,,,0.4,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9450482 43.2602779, -2.9461016 43.26086, -2.9448605 43.2607917, -2.9450482 43.2602779))",25.0,47.42,25.03,17870.0,90.34,1499.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Local
72,Bilbao_hdbscan_5_5,72,17,-2.919416911764705,43.25801994705882,-2.9194141,43.2580056,1.471906800025683e-07,115496443.11517122,0.0002720168041488,0.000472001451891,0.0002998289058826,5.1190751895462006e-05,Yes,0.059,,,0.059,,,,,,,,,0.059,,,,,0.059,0.471,,,,,0.059,0.059,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9189636 43.2579546, -2.9195449 43.25796, -2.919848 43.2580152, -2.9198108 43.2581184, -2.9189685 43.2580541, -2.9189494 43.257955, -2.9189636 43.2579546))",8.0,47.42,25.03,17870.0,90.34,1328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,Local
73,Bilbao_hdbscan_5_5,73,8,-2.9223043875,43.2548964375,-2.9223176,43.25490715,2.391000200006111e-07,33458801.048948277,0.0002040488831434,0.0002897369437389,0.0001501659701588,0.000151663014093,Yes,,,0.125,,,,,,,,,,,,,,,,,0.25,,,0.125,,,,,,,,,,,,,0.125,,,,,,,,,,,0.25,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9223182 43.2546807, -2.9223506 43.2547042, -2.9225833 43.2549641, -2.9224313 43.2551569, -2.9220812 43.2548146, -2.9223182 43.2546807))",8.0,47.42,25.03,17870.0,90.34,1277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Local
74,Bilbao_hdbscan_5_5,74,12,-2.9223552999999995,43.26518694166666,-2.92243635,43.26528385,9.39926999999658e-07,12766948.922633745,0.0003233432240352,0.000683180809449,0.0002664166755291,0.0002542906291974,Yes,0.083,0.083,0.083,,,,0.083,0.083,,,,,,,,,,,0.083,0.083,0.083,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9225011 43.2645195, -2.9227106 43.264934, -2.9225503 43.2652694, -2.9221053 43.2655063, -2.9217581 43.2654074, -2.9225011 43.2645195))",33.0,47.42,25.03,17870.0,90.34,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Local
75,Bilbao_hdbscan_5_5,75,8,-2.9438876125,43.2583655375,-2.94386955,43.25840525,9.285834999977782e-08,86152726.1686121,0.0001442814427165,0.0003130027420972,6.152790906366366e-05,0.0001589702640227,Yes,,,,,,,,,,0.125,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,0.25,,,,0.125,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9440048 43.2580753, -2.9438183 43.2585732, -2.9438256 43.2585145, -2.9438582 43.2584278, -2.9439545 43.2581798, -2.9440048 43.2580753))",0.0,47.42,25.03,17870.0,90.34,1243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Local
76,Bilbao_hdbscan_5_5,76,10,-2.94357818,43.25797873999999,-2.94361645,43.25793055,1.260895000009161e-07,79308744.97818887,0.0001377215699757,0.0002959980337876,8.9767753675837e-05,0.0001348658236915,Yes,,,,,,,,,,,,,0.1,,,0.1,,0.1,,,0.1,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,0.1,,,,,,,0.1,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9433738 43.2578374, -2.9436733 43.257857, -2.9434812 43.2582584, -2.9433738 43.2578374))",5.0,47.42,25.03,17870.0,90.34,1251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Local
