,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_restaurant,shop_rel_clothes,shop_rel_confectionery,amenity_rel_atm,amenity_rel_post_box,shop_rel_convenience,amenity_rel_school,amenity_rel_pharmacy,amenity_rel_clinic,shop_rel_agrarian,amenity_rel_cafe,amenity_rel_pub,amenity_rel_bar,shop_rel_toys,shop_rel_gas,shop_rel_truck,amenity_rel_hospital,amenity_rel_charging_station,shop_rel_vacant,shop_rel_bakery,amenity_rel_doctors,amenity_rel_taxi,amenity_rel_biergarten,shop_rel_hairdresser,shop_rel_paint,shop_rel_variety_store,shop_rel_lottery,shop_rel_tobacco,shop_rel_furniture,shop_rel_butcher,amenity_rel_library,amenity_rel_bank,amenity_rel_fast_food,shop_rel_car,shop_rel_computer,shop_rel_motorcycle,shop_rel_pet,shop_rel_beauty,shop_rel_hifi,shop_rel_electronics,shop_rel_doityourself,shop_rel_supermarket,shop_rel_grocery,shop_rel_ticket,shop_rel_hardware,amenity_rel_dentist,shop_rel_wholesale,shop_rel_kitchen,shop_rel_sports,shop_rel_car_repair,amenity_rel_veterinary,shop_rel_ice_cream,shop_rel_dry_cleaning,shop_rel_interior_decoration,shop_rel_newsagent,amenity_rel_cinema,shop_rel_florist,shop_rel_video,shop_rel_chemist,shop_rel_kiosk,shop_rel_tea,shop_rel_mobile_phone,shop_rel_shoes,shop_rel_estate_agent,shop_rel_beverages,shop_rel_pet_grooming,shop_rel_gift,shop_rel_greengrocer,shop_rel_mall,shop_rel_bicycle,shop_rel_optician,shop_rel_appliance,shop_rel_yes,shop_rel_stationery,shop_rel_books,shop_rel_cosmetics,shop_rel_outdoor,shop_rel_funeral_directors,shop_rel_bed,shop_rel_herbalist,shop_rel_general,shop_rel_travel_agency,shop_rel_fabric,amenity_rel_post_office,shop_rel_lighting,shop_rel_jetski,shop_rel_copyshop,shop_rel_second_hand,shop_rel_nutrition_supplements,amenity_rel_community_centre,shop_rel_perfumery,shop_rel_laundry,amenity_rel_college,shop_rel_car_parts,amenity_rel_parcel_locker,shop_rel_radiotechnics,shop_rel_musical_instrument,amenity_rel_language_school,shop_rel_video_games,shop_rel_jewelry,shop_rel_massage,shop_rel_games,shop_rel_sewing,shop_rel_tattoo,shop_rel_alcohol,shop_rel_outdoor;hunting,shop_rel_medical_supply,shop_rel_pawnbroker,shop_rel_tyres,amenity_rel_bureau_de_change,shop_rel_pastry,shop_rel_wine,amenity_rel_car_rental,shop_rel_watches,shop_rel_accessories,shop_rel_bookmaker,shop_rel_deli,shop_rel_erotic,amenity_rel_arts_centre,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Mercadona,has_Burger King,has_Carrefour Express,has_McDonald's,has_Vodafone,has_Spar,has_Lidl,has_Carrefour,has_Supercor,has_Telepizza,has_Consum,has_Barclays,has_Zara,has_The Good Burger,has_KFC,has_Phone House,has_Masymas,has_100 Montaditos,has_Vips,has_ALDI,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
83,Alicante_hdbscan_5_5,83,8,-0.482049425,38.359397762499995,-0.48203025,38.35938405,2.751465500013022e-07,29075414.538042136,0.000214406484584,0.0003206675412805,0.0001924255684024,0.0001401618701496,Yes,0.5,0.125,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4821192 38.3591127, -0.4823688 38.359369, -0.4818843 38.3595908, -0.4817933 38.3595883, -0.4818747 38.3593858, -0.4821192 38.3591127))",4.0,43.78,19.71,12743.0,93.19,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
84,Alicante_hdbscan_5_5,84,5,-0.4962704843785164,38.33999308817191,-0.496218421892582,38.3398987,5.808528339701206e-07,8608032.375128608,0.000359231311633,0.0004715356233107,0.0002177107108307,0.0003087844635068,No,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4961384 38.3395473, -0.4966746 38.3398757, -0.496218421892582 38.340461740859524, -0.4960394 38.3398987, -0.4961384 38.3395473))",10.0,43.78,19.71,12743.0,93.19,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
85,Alicante_hdbscan_5_5,85,21,-0.4987658113638561,38.3410112471826,-0.4986458,38.3410723,5.061499470006816e-06,4148968.1317642657,0.00085373927098,0.0016423592067156,0.0007434706155847,0.0005287858679779,Yes,0.048,,,0.048,0.048,0.048,0.048,0.048,,,0.048,,,,,,,,,,,0.048,,0.048,,,,,,,,0.238,,,0.048,,,,,,,0.048,,,,,,,,,,,,,,,,,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,"POLYGON ((-0.4997953 38.3397316, -0.4999051 38.3405532, -0.4993545 38.3416325, -0.4984421 38.3417827, -0.4979918 38.3416346, -0.4974374 38.3407213, -0.4997953 38.3397316))",102.0,43.78,19.71,12743.0,93.19,910.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
86,Alicante_hdbscan_5_5,86,11,-0.4861635910579993,38.35224049132123,-0.4861873,38.3522221,1.0853413319140393e-06,10135060.44278356,0.0004399744952108,0.0007781078611893,0.0002962535297927,0.0003738898384873,Yes,,,,,,,0.091,,,,,,,,,,,,,0.091,,,,,,,,,,,,0.182,,,,,,0.091,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,0.182,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,"POLYGON ((-0.4864996 38.3517596, -0.486647101637992 38.35193780453359, -0.4865881 38.3522221, -0.4862624 38.3530123, -0.4857807 38.352389, -0.4858554 38.3518609, -0.4858748 38.3517641, -0.4864996 38.3517596))",24.0,43.78,19.71,12743.0,93.19,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
87,Alicante_hdbscan_5_5,87,12,-0.4889233047927582,38.34106057788413,-0.488971035410588,38.34112985,7.751640599933855e-07,15480593.875962716,0.0004245304578902,0.0005829133182292,0.0003805109201751,0.0002161782751244,Yes,0.083,,,,,,,0.083,,,0.083,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,0.083,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,0.083,,,,,,,,,,,,,,,0.083,0.083,,,,,,,,,,,,"POLYGON ((-0.4891385 38.340622, -0.4892517 38.3407676, -0.4895045 38.3411053, -0.4892416 38.3412331, -0.4890228 38.3413274, -0.4885114 38.3412753, -0.4884056 38.3411544, -0.4884276 38.3409065, -0.4891385 38.340622))",17.0,43.78,19.71,12743.0,93.19,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
88,Alicante_hdbscan_5_5,88,20,-0.4932788496713415,38.34074175129162,-0.49325425,38.341079449999995,2.7792578255350593e-06,7196165.759162565,0.0006272635760762,0.0012329901916315,0.0003475313451258,0.0005847977077539,Yes,0.15,,,,0.05,,,,,,,,0.05,,,,,,,,0.05,,,,,,,,0.05,,,0.15,,,,,,0.05,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4933153 38.3395093, -0.4937049 38.339674, -0.493902131441552 38.34061599676356, -0.493514 38.3410905, -0.493099381308578 38.341402771816895, -0.4927577 38.3414555, -0.492474088164635 38.341206589200354, -0.4933153 38.3395093))",52.0,43.78,19.71,12743.0,93.19,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0
89,Alicante_hdbscan_5_5,89,6,-0.4886169273976612,38.34939569328706,-0.4886542321929839,38.34937147986116,2.522906400003107e-07,23782095.126448657,0.0002546149203904,0.0004576260226611,0.0001284861192539,0.0002498158335442,Yes,,,,,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4887525 38.3490974, -0.488746 38.3495505, -0.4884847 38.3498338, -0.4884099 38.3493091, -0.4886332 38.3491495, -0.4887525 38.3490974))",5.0,43.78,19.71,12743.0,93.19,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
90,Alicante_hdbscan_5_5,90,27,-0.4874626297974555,38.35061885307626,-0.4875417,38.3505188,2.530857270008239e-06,10668321.884430924,0.0006466507621059,0.0011646220798476,0.0005969346531774,0.0003614056148411,Yes,0.296,,,,,,0.074,,,,,0.074,0.037,,,,,,,0.037,,,,,,,,0.037,,,,,0.074,,,0.037,,,,,,0.037,,,,,,,0.037,0.037,0.074,,,,0.037,,,,,,,,,,,,,,,,,,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4877859 38.3500454, -0.4881854 38.3503078, -0.4883224 38.3509524, -0.488289 38.3510227, -0.4879753 38.3513147, -0.487492698605195 38.35129506732795, -0.4872419 38.3511357, -0.4864783 38.3506348, -0.4863285 38.3503541, -0.4869523 38.3501091, -0.4877859 38.3500454))",58.0,43.78,19.71,12743.0,93.19,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
91,Alicante_hdbscan_5_5,91,5,-0.4954241,38.3430469,-0.4953907,38.3430756,1.9598732999951698e-07,25511853.240780026,0.0003268363448818,0.0005689243622838,0.0003536397093087,7.220936227418744e-05,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4953907 38.3429199, -0.4959923 38.3430756, -0.4950717 38.3431278, -0.4950496 38.3430208, -0.4953907 38.3429199))",4.0,43.78,19.71,12743.0,93.19,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
92,Alicante_hdbscan_5_5,92,31,-0.4975324062116115,38.342890373781955,-0.4974285,38.3428617,2.910504338532083e-06,10651075.000848442,0.0006687384597601,0.0020337516365259,0.0007765102434878,0.0002435423113678,Yes,0.032,,,,,,,0.032,,,0.226,,,,,,,,,,,,,0.097,,,0.032,0.032,,,,0.097,,,,,,,,0.032,,0.097,,,,0.032,,,,,,,,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,0.032,,,,,,,0.032,,,,,,,,0.065,,,,,,,,,0.032,,,,,,,,,,,"POLYGON ((-0.4978558 38.3424491, -0.4989008 38.3426357, -0.499564192559954 38.34280098724067, -0.4972836 38.3432865, -0.496274 38.3433337, -0.4968508 38.3428617, -0.4974285 38.3424567, -0.4978558 38.3424491))",49.0,43.78,19.71,12743.0,93.19,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
93,Alicante_hdbscan_5_5,93,6,-0.4941553037173499,38.34283272255481,-0.4941556,38.34283985,3.716896248754334e-07,16142500.620002016,0.0002570865139476,0.0005969435164554,0.0001266968487069,0.0003042970884112,Yes,0.167,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4941313 38.3424623, -0.494396722304099 38.34256043532887, -0.4940354 38.3434175, -0.4940076 38.3428764, -0.4941313 38.3424623))",6.0,43.78,19.71,12743.0,93.19,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
94,Alicante_hdbscan_5_5,94,6,-0.4807423333333333,38.34492838333333,-0.4807279,38.34495565,1.3146119999998404e-07,45640843.07765887,0.0001551067468615,0.0004042056836831,6.700601133893321e-05,0.0001964309498413,Yes,,,,0.167,,0.167,,,,,0.167,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4806637 38.3445319, -0.4808704 38.3451679, -0.4807721 38.3450486, -0.480692 38.3449106, -0.4806637 38.3445319))",1.0,43.78,19.71,12743.0,93.19,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
95,Alicante_hdbscan_5_5,95,11,-0.4911505545454545,38.3453646,-0.4912135,38.345518,1.078801470000472e-06,10196500.75189014,0.0004059251088069,0.0006616519232408,0.0002439716017886,0.0003616880323246,Yes,0.091,,,,,,,,,,,0.182,,,,,,,,,,,,,,0.091,,,0.182,,,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4912727 38.3448203, -0.4915462 38.345518, -0.491403 38.3459762, -0.4906129 38.3454602, -0.4908502 38.3448298, -0.4912727 38.3448203))",22.0,43.78,19.71,12743.0,93.19,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0
96,Alicante_hdbscan_5_5,96,16,-0.48692636875,38.3487982125,-0.48692015,38.34869685,9.767638999989196e-07,16380621.7654212,0.0004044322007684,0.0007727007020087,0.0001928865104107,0.0003888869724527,Yes,0.5,,,,,,,0.062,,,0.125,0.062,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4870183 38.348031, -0.4873262 38.3484039, -0.486919 38.3492501, -0.4867714 38.349374, -0.4865989 38.3490958, -0.4867423 38.3484541, -0.4870183 38.348031))",17.0,43.78,19.71,12743.0,93.19,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0
97,Alicante_hdbscan_5_5,97,11,-0.4880737,38.342280290909095,-0.4881384,38.3422901,7.262137499996691e-07,15147055.53289925,0.000308173020886,0.0007070443030247,0.0001800576877256,0.0002974519807065,Yes,0.273,,,,,,,,,,0.091,0.182,0.091,,,,,,,,,,,,,,,,,,,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,"POLYGON ((-0.4879078 38.3418128, -0.4881764 38.3421612, -0.4882779 38.342305, -0.4883048 38.342354, -0.4882036 38.3429753, -0.4876801 38.3422901, -0.4879078 38.3418128))",12.0,43.78,19.71,12743.0,93.19,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
98,Alicante_hdbscan_5_5,98,51,-0.4862376901040091,38.34344248950783,-0.4863639,38.3434702,5.971109550013099e-06,8541126.163040858,0.0011052462394621,0.0021276593782294,0.0011668007644659,0.0003441748738552,Yes,0.275,0.078,0.02,,0.02,0.02,,0.02,,,0.078,0.078,0.02,,,,,,,0.02,,0.02,,0.02,,,,,,,,0.02,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,0.02,,,,,0.02,,,,,,0.02,0.02,,,,,,,,"POLYGON ((-0.4868895 38.3426267, -0.488351 38.3431958, -0.4880711 38.3434761, -0.4859207 38.3438767, -0.484789 38.344054, -0.4841675 38.3431315, -0.4844752 38.3430255, -0.484782 38.3429525, -0.4868895 38.3426267))",119.0,43.78,19.71,12743.0,93.19,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
99,Alicante_hdbscan_5_5,99,29,-0.4897433275862069,38.34609140689655,-0.4898295,38.3461809,1.7003886000002514e-06,17054924.974206317,0.0005517593388333,0.0009314905208669,0.0003077475307574,0.0005015057134689,Yes,0.138,0.069,,,,,,0.034,,,0.069,0.034,,,,,,,,,0.069,,,,,,,,0.069,,,0.069,0.034,,,,,,,0.034,,,,,,,,,0.034,,,,,,,0.034,,,0.069,0.034,,0.103,,,,,,,,,0.034,,,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4898454 38.3452777, -0.4899943 38.3454604, -0.4900475 38.3455386, -0.4900968 38.3456666, -0.4902467 38.3464711, -0.4891122 38.3467765, -0.4893824 38.3455661, -0.4896813 38.3453335, -0.4898454 38.3452777))",36.0,43.78,19.71,12743.0,93.19,732.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0
100,Alicante_hdbscan_5_5,100,9,-0.4863431,38.34512377777778,-0.4862883,38.345109,4.5219335999790273e-07,19902990.172261138,0.0002317621181133,0.0005217437317323,0.0001950518221738,0.0001812802543492,Yes,0.444,,,,,0.111,,,,,0.111,,0.111,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4862453 38.3448062, -0.4866346 38.3450582, -0.485991 38.3455088, -0.4861769 38.3449724, -0.4862453 38.3448062))",6.0,43.78,19.71,12743.0,93.19,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
101,Alicante_hdbscan_5_5,101,12,-0.4913806982721906,38.34041482399723,-0.49142695,38.3403733,1.5171094656311223e-06,7909778.609817032,0.0004339624063386,0.0007774638055718,0.0003083336713944,0.0003728632908412,Yes,0.167,,,,,,0.083,,,,0.083,,0.083,,,,,,,,,,,0.167,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4914506 38.3397608, -0.4917968 38.3400709, -0.4917605 38.3402665, -0.4914033 38.3411723, -0.490721979266287 38.340827787966894, -0.490889 38.3404801, -0.4914506 38.3397608))",27.0,43.78,19.71,12743.0,93.19,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
102,Alicante_hdbscan_5_5,102,31,-0.4940294873397928,38.34491163438197,-0.4941528,38.3448501,2.867743350001824e-06,10809893.430658735,0.0006142063719249,0.0013339490989829,0.0003973254682931,0.0005692713798417,Yes,,0.032,,,,0.032,,0.032,,,0.129,,,,,,,,,0.032,0.032,,,0.032,,,,,0.032,,,0.032,0.032,,,,,0.065,,,,0.032,,,,,,0.032,,,,,,,,,,,,,,,0.032,,,,0.032,,,,0.032,,,,0.097,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,,,0.032,,,,,,,,,0.097,,,,,,,"POLYGON ((-0.4933699 38.343919, -0.494473207533578 38.34451186584115, -0.4946278 38.345719, -0.494564 38.3459402, -0.4944988 38.3461603, -0.4933483 38.3448688, -0.4933563 38.3441723, -0.4933699 38.343919))",53.0,43.78,19.71,12743.0,93.19,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0
103,Alicante_hdbscan_5_5,103,45,-0.4921022044444444,38.34319707777778,-0.4921099,38.3432626,4.938390720002518e-06,9112280.204506995,0.0006701758664701,0.0014973459731115,0.0004626157253202,0.0005765421391131,Yes,0.044,0.378,,,,,,0.022,0.022,,0.044,0.022,0.022,,,,,,,,,,,0.022,,,,,,,,0.022,0.022,,,,,0.022,,0.022,,,,,,,,,0.022,,,,,,,,,,,,,0.067,0.089,,,,,,,,0.044,,,,0.044,0.022,,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,0.022,,,,,,"POLYGON ((-0.4916084 38.3417835, -0.49239 38.3425527, -0.492565 38.3427543, -0.4928856 38.3432005, -0.4930544 38.3434685, -0.4922248 38.3442323, -0.4918454 38.3442686, -0.4914239 38.3437691, -0.4910672 38.3428279, -0.4916084 38.3417835))",92.0,43.78,19.71,12743.0,93.19,897.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0
104,Alicante_hdbscan_5_5,104,13,-0.4897529645855473,38.34291530592315,-0.4898306,38.3428509,1.0573559000005647e-06,12294819.5588572,0.0005241591645938,0.0009772670053832,0.0005695387932743,0.0001589656528904,Yes,0.077,0.231,,,0.077,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,0.077,0.077,,,,,0.077,,,,,,,,,,,0.077,,,,,,,,,,,,,0.077,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,"POLYGON ((-0.4907118 38.3427264, -0.4905251 38.3428222, -0.4898306 38.3431191, -0.4889392 38.3433229, -0.4890027 38.3429528, -0.489023039612115 38.34286887700092, -0.489415 38.3427726, -0.4907118 38.3427264))",18.0,43.78,19.71,12743.0,93.19,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
105,Alicante_hdbscan_5_5,105,5,-0.4954137799999999,38.34439746,-0.4954232,38.3444062,3.335919999982296e-08,149883690.2571565,0.0001167508695105,0.000250608782767,0.0001437755389487,2.8181667800312617e-05,Yes,,0.2,,0.4,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4952379 38.344349, -0.4956634 38.3444197, -0.4954232 38.3444274, -0.4953149 38.3444062, -0.4952379 38.344349))",0.0,43.78,19.71,12743.0,93.19,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
106,Alicante_hdbscan_5_5,106,10,-0.4951933,38.34466996,-0.4951642,38.3446752,7.209047000032759e-08,138714590.15254802,0.0001153104944291,0.0002669835605417,0.0001345765878598,4.527533986677551e-05,Yes,,,,0.3,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,0.2,,,,,,,"POLYGON ((-0.4951317 38.3446055, -0.4954447 38.3447454, -0.4949294 38.3446295, -0.4951317 38.3446055))",1.0,43.78,19.71,12743.0,93.19,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0
107,Alicante_hdbscan_5_5,107,27,-0.4817736324269486,38.34582163618726,-0.4817767,38.3457151,1.4206422604487013e-06,19005488.39893881,0.000464393723772,0.0009351940089356,0.0002064105066736,0.0004831045023657,No,0.519,,,,,,,0.037,0.037,,0.074,0.037,0.148,,,,,,,,,,,,,,,,,,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4820067 38.3450888, -0.4820725 38.3453525, -0.4821439 38.3456752, -0.482031 38.3465814, -0.481877 38.3467511, -0.4818335 38.3467419, -0.481657 38.3465446, -0.481289275527613 38.34573047705602, -0.4813856 38.3456239, -0.4816595 38.3453343, -0.4819354 38.3451141, -0.4820067 38.3450888))",29.0,43.78,19.71,12743.0,93.19,713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
