,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_gift,shop_rel_clothes,shop_rel_convenience,shop_rel_confectionery,shop_rel_optician,shop_rel_deli,shop_rel_fashion_accessories,shop_rel_books,amenity_rel_restaurant,amenity_rel_fast_food,amenity_rel_car_rental,amenity_rel_cafe,amenity_rel_post_box,amenity_rel_bar,amenity_rel_atm,amenity_rel_pharmacy,amenity_rel_pub,amenity_rel_college,shop_rel_doors,amenity_rel_hospital,shop_rel_supermarket,shop_rel_hairdresser,shop_rel_bicycle,shop_rel_chemist,shop_rel_motorcycle,shop_rel_car_repair,shop_rel_florist,shop_rel_herbalist,shop_rel_car,shop_rel_variety_store,amenity_rel_community_centre,amenity_rel_school,amenity_rel_bank,amenity_rel_clinic,amenity_rel_veterinary,amenity_rel_dentist,amenity_rel_library,amenity_rel_charging_station,shop_rel_car_parts,amenity_rel_post_office,shop_rel_bakery,shop_rel_kiosk,shop_rel_hardware,shop_rel_seafood,shop_rel_sports,shop_rel_mall,amenity_rel_cinema,shop_rel_greengrocer,shop_rel_mobile_phone,shop_rel_paint,amenity_rel_language_school,shop_rel_butcher,shop_rel_wholesale,shop_rel_doityourself,amenity_rel_theatre,shop_rel_computer,shop_rel_laundry,shop_rel_ticket,amenity_rel_university,amenity_rel_events_venue,amenity_rel_doctors,amenity_rel_conference_centre,shop_rel_e-cigarette,shop_rel_pawnbroker,amenity_rel_taxi,shop_rel_lottery,shop_rel_stationery,shop_rel_shoes,shop_rel_tattoo,shop_rel_dry_cleaning,shop_rel_pet,shop_rel_furniture,shop_rel_electronics,shop_rel_vacant,shop_rel_beauty,shop_rel_sewing,shop_rel_hairdresser_supply,shop_rel_perfumery,shop_rel_toys,shop_rel_grocery,shop_rel_tobacco,shop_rel_bed,shop_rel_photo,shop_rel_musical_instrument,shop_rel_travel_agency,shop_rel_interior_decoration,shop_rel_coffee,shop_rel_fuel,shop_rel_games,shop_rel_kitchen,shop_rel_baby_goods,shop_rel_tyres,shop_rel_pet_grooming,amenity_rel_marketplace,shop_rel_pastry,shop_rel_locksmith,shop_rel_department_store,shop_rel_radiotechnics,shop_rel_motorcycle_repair,shop_rel_jewelry,shop_rel_electrical,shop_rel_party,shop_rel_funeral_directors,shop_rel_tattoo;hairdresser,amenity_rel_biergarten,amenity_rel_post_depot,shop_rel_copyshop,shop_rel_watches,shop_rel_cosmetics,shop_rel_video_games,shop_rel_mobile_phone_accessories,shop_rel_yes,shop_rel_carpet,shop_rel_general,amenity_rel_arts_centre,shop_rel_estate_agent,shop_rel_telecommunication,shop_rel_fabric,shop_rel_tailor,shop_rel_storage_rental,shop_rel_antiques,shop_rel_massage,shop_rel_craft,shop_rel_newsagent,shop_rel_second_hand,shop_rel_lighting,shop_rel_hearing_aids,shop_rel_printer_ink,shop_rel_appliance,shop_rel_glaziery,shop_rel_repair,shop_rel_wine,shop_rel_boutique,shop_rel_windows,shop_rel_farm,shop_rel_medical_supply,shop_rel_fireplace,shop_rel_hifi,shop_rel_bookmaker,shop_rel_houseware,shop_rel_bag,shop_rel_video,amenity_rel_money_transfer,shop_rel_frame,shop_rel_anime,shop_rel_design,shop_rel_flooring,shop_rel_window_blind,shop_rel_psychic,shop_rel_art,shop_rel_hvac,shop_rel_household_linen,shop_rel_spices,shop_rel_health_food,shop_rel_trade,shop_rel_frozen_food,amenity_rel_laundry,shop_rel_ice_cream,shop_rel_alcohol,shop_rel_scooter,shop_rel_charity,amenity_rel_training,"shop_rel_bulk,_ecologic_food",shop_rel_tea,shop_rel_furniture;interior_decoration,shop_rel_music,shop_rel_greengrocer;seafood,shop_rel_leather,shop_rel_garden_centre,shop_rel_religion,amenity_rel_bureau_de_change,shop_rel_chocolate,shop_rel_vacuum_cleaner,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Dia,has_Burger King,has_El Jamón,has_Mercadona,has_Carrefour Express,has_Telepizza,has_Supersol,has_McDonald's,has_Lidl,has_ALDI,has_100 Montaditos,has_Starbucks,has_Movistar,has_Vodafone,has_Dia Market,has_Orange,has_Pull & Bear,has_Petit Palace Hotels,has_Carrefour,has_El Corte Inglés,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
90,Seville_hdbscan_5_5,90,21,-5.976762072359138,37.41157370988225,-5.9767546,37.4115877,2.0431179429985443e-06,10278408.09286797,0.0004996160334643,0.0012061372474502,0.0002978447649216,0.0005007441383337,Yes,,,,,,,,,0.143,0.048,,,0.048,,,0.048,,,,,,0.048,,,,,,0.048,,0.048,,,,,,,,,0.048,,,0.048,,,,,,0.048,,,,0.048,,,,,,,,,,,,,,0.048,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,0.048,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.977071569541895 37.41040795752709, -5.9772296 37.4107673, -5.9773971 37.4123167, -5.9767655 37.4121605, -5.9765202 37.4120738, -5.9763267 37.4120046, -5.976371 37.4112271, -5.977071569541895 37.41040795752709))",63.0,44.24,20.65,13985.0,90.16,1097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
91,Seville_hdbscan_5_5,91,7,-5.9749120721443205,37.39645615521887,-5.9751379,37.3964293,2.432695333070191e-06,2877466.777216869,0.0006610496557072,0.0013861958687125,0.0004006677441016,0.0006462008213972,Yes,,,0.143,,,,,,0.286,,,,,,,0.143,,,,,,0.143,,,,,,,,,,0.143,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9752118 37.3954672, -5.9753216 37.3968783, -5.974206905010245 37.397649586532125, -5.974479 37.396208, -5.9752118 37.3954672))",59.0,44.24,20.65,13985.0,90.16,1137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Seville_hdbscan_5_5,92,28,-5.978677187639515,37.35970027873367,-5.978561918170376,37.359697350000005,1.863273312999604e-05,1502731.7680477053,0.0015863550879213,0.0025194005508392,0.0012962450768342,0.0010730717636158,Yes,,,,,,,,,,,,0.036,,0.143,,0.107,,,,,0.071,,,,,,,,,,,0.036,0.107,0.143,,,,,,,0.036,0.071,0.036,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9798766 37.3574847, -5.979944742731686 37.357553147962875, -5.980414872971632 37.35864331236369, -5.9808291 37.3605013, -5.9795621 37.3610088, -5.977803 37.3616806, -5.9764447 37.3597485, -5.9763884 37.3596462, -5.976763727844009 37.35918570547778, -5.9798766 37.3574847))",517.0,44.24,20.65,13985.0,90.16,1855.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
93,Seville_hdbscan_5_5,93,14,-5.9648766305194245,37.37221172888654,-5.964978144373333,37.37241605080572,5.542597459689224e-06,2525891.5340362797,0.0009737308241017,0.0018293013246616,0.0009564502164915,0.0004942556490676,No,,,,,,,,,,0.071,,,0.071,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9662165 37.3709663, -5.96634 37.3724219, -5.964396465884698 37.37281346305395, -5.9633394 37.3725708, -5.9662165 37.3709663))",125.0,44.24,20.65,13985.0,90.16,1324.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Seville_hdbscan_5_5,94,24,-5.98593179969419,37.356239713880335,-5.9859386,37.3562857,4.169821360004755e-06,5755642.25129602,0.0005978219920018,0.0015551221918052,0.000637516851827,0.000353186222119,Yes,0.042,0.083,,,,,,,0.042,,,0.042,,0.333,,0.042,,,,,0.042,,,,,0.042,,,,,,,0.042,,0.042,,,,,,0.042,,0.042,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9848076 37.3551652, -5.987325 37.3559133, -5.9868414 37.3566184, -5.9866804 37.3568216, -5.9858905 37.3565709, -5.9848451 37.3562168, -5.9848076 37.3551652))",112.0,44.24,20.65,13985.0,90.16,1226.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
95,Seville_hdbscan_5_5,95,84,-5.986129586184557,37.36028506593984,-5.98604325,37.3598529,1.703532609960954e-05,4930929.969219981,0.001530988991014,0.0043357556117564,0.0005171951601342,0.0017631751839424,Yes,0.012,0.036,,,,,,,0.06,0.036,,0.012,0.024,0.071,0.036,0.036,,,,,0.024,0.036,,0.012,,,,,,0.012,,0.012,0.036,0.012,,,,,,,,0.048,,0.012,0.012,,,0.024,0.012,,0.012,,,,,0.036,0.012,,0.012,,0.036,,,,0.012,,0.012,,,0.012,,,,0.071,,,,,,,0.012,,,,0.012,,,,,,,,,,,,,,,0.012,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9858124 37.3579574, -5.9869961 37.3579602, -5.987540639938044 37.36020681326672, -5.987538355836556 37.360379875938776, -5.9874518 37.3638216, -5.987346249778971 37.36394976903519, -5.986629586208107 37.36459189501717, -5.98497295 37.36364015, -5.985197670247575 37.361332424201194, -5.9857801 37.3580432, -5.9858124 37.3579574))",619.0,44.24,20.65,13985.0,90.16,2230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
96,Seville_hdbscan_5_5,96,17,-6.012414803998364,37.382515890319894,-6.0124311,37.3827885,4.332949895101599e-06,3923424.090183574,0.0006537879350398,0.0017031214018716,0.0004429459248975,0.0006516269868292,Yes,,,,,,,,,,,,,,0.059,,0.118,,,,,,0.118,,,,,,,,0.059,,0.059,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0128364 37.3809713, -6.0131717 37.3809902, -6.012956690938497 37.38176804028069, -6.0126756 37.3827677, -6.0124601 37.3830758, -6.0124311 37.3831113, -6.01209 37.3830485, -6.011146957058368 37.38265523394506, -6.0128364 37.3809713))",95.0,44.24,20.65,13985.0,90.16,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
97,Seville_hdbscan_5_5,97,6,-5.98095159288559,37.363430379188024,-5.9808949,37.363429087564086,1.4115578265818004e-07,42506228.841715105,0.0001666220968817,0.0003681343399868,0.0001740337901608,8.708686185722465e-05,Yes,,,,,,,,,,,,,,0.5,,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9808302 37.3632971, -5.9813149 37.3634898, -5.9809845 37.3635661, -5.980790157313544 37.36339537512817, -5.9808302 37.3632971))",3.0,44.24,20.65,13985.0,90.16,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Seville_hdbscan_5_5,98,8,-5.9832529625,37.3653859625,-5.98343035,37.3653683,1.1726766299942897e-06,6822000.025735106,0.0004002573290778,0.0010728051478766,0.0004315831783605,0.0002349979464663,Yes,,,,,,,,,0.125,,,,,0.125,,,,,,,0.125,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.983447 37.3649441, -5.9836127 37.3652554, -5.9836182 37.3653121, -5.9832585 37.3654498, -5.9822689 37.3658132, -5.983447 37.3649441))",14.0,44.24,20.65,13985.0,90.16,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99,Seville_hdbscan_5_5,99,24,-5.981862340479183,37.364791365191266,-5.981897999999999,37.3647557,2.2863247577159884e-06,10497196.393033734,0.0004570215636072,0.0010723916973305,0.000403361335764,0.0003248006467653,Yes,,,,,0.042,,,,0.083,0.042,,,,0.125,,,,,,,,0.042,,,,0.042,,,,,,,0.083,0.042,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9817534 37.3641928, -5.982849021500408 37.36437126459039, -5.9821315 37.3654336, -5.9815205 37.3651758, -5.9810064 37.3649281, -5.98123285 37.3644627, -5.9817534 37.3641928))",64.0,44.24,20.65,13985.0,90.16,1045.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100,Seville_hdbscan_5_5,100,13,-5.962062035301849,37.381144290718446,-5.9618401,37.3812671,6.595516767128642e-06,1971035.8504113925,0.000913360681024,0.0018672389001646,0.0009013607217311,0.0005503216545801,Yes,,,0.077,,,,,,0.077,,,0.077,,0.077,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.963621192845145 37.380116862440914, -5.96346 37.3814945, -5.962519 37.3823515, -5.9606759 37.3812485, -5.9606697 37.3809953, -5.9616725 37.3801205, -5.963621192845145 37.380116862440914))",212.0,44.24,20.65,13985.0,90.16,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
101,Seville_hdbscan_5_5,101,5,-5.98339606,37.370790500000005,-5.983354,37.3707793,1.9164720000085146e-07,26089606.31816059,0.0002103135320725,0.0003252311387263,0.000130802715568,0.0001817546588124,No,,,,,,,,,0.6,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9834294 37.3706033, -5.9836316 37.3708241, -5.983354 37.371113, -5.9832556 37.3706328, -5.9834294 37.3706033))",5.0,44.24,20.65,13985.0,90.16,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102,Seville_hdbscan_5_5,102,8,-5.9826835375,37.3717792125,-5.98267845,37.371736549999994,2.79111679996876e-07,28662361.9623856,0.0002324154575522,0.0004596289689113,0.0002488009643143,0.000108481650953,Yes,,,0.125,,,,,,,,,,,,0.25,0.125,,,,,0.125,,,,,,,,,,,,0.25,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9822434 37.3716578, -5.9831426 37.3717564, -5.9827485 37.3719682, -5.9825781 37.3719535, -5.9822434 37.3716578))",7.0,44.24,20.65,13985.0,90.16,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
103,Seville_hdbscan_5_5,103,39,-5.980242940141817,37.37149614700282,-5.9801688583938954,37.37152046914807,3.165088948277542e-06,12321928.58947108,0.0006510880629029,0.0015793782463925,0.0007146663731096,0.0002547717612997,No,,,,,,,,,0.026,0.026,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.981545866998988 37.37092822969353, -5.9817444 37.3719861, -5.979272964250326 37.371863750167975, -5.978752455780633 37.37134521097596, -5.980446334342774 37.3709402683537, -5.981072588248476 37.37092843943421, -5.981545866998988 37.37092822969353))",111.0,44.24,20.65,13985.0,90.16,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
104,Seville_hdbscan_5_5,104,12,-6.010484616666666,37.386072733333336,-6.0104945999999995,37.3860625,1.8028181399968449e-06,6656245.426963034,0.0004259513914138,0.0009126349825587,0.0003886044686511,0.0003175021530977,Yes,,,0.083,,,,,,,0.083,,0.083,,0.25,,0.083,,,,,,0.083,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0101795 37.3854272, -6.0113963 37.3861144, -6.0102218 37.3866266, -6.0099637 37.3865157, -6.0098932 37.3863915, -6.0101795 37.3854272))",44.0,44.24,20.65,13985.0,90.16,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
105,Seville_hdbscan_5_5,105,7,-5.9808485498314985,37.40562359096784,-5.980944662637798,37.4058697,1.6242467550933762e-06,4309690.001256969,0.0006145661344989,0.0010307043389639,0.0004090865779313,0.0004993706659047,No,,,,,,,,,,,,0.143,,0.143,,0.143,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.980944662637798 37.40459737765531, -5.981320286182692 37.405450959119584, -5.9813538 37.405961, -5.9804532 37.4062311, -5.9803596 37.4058716, -5.980944662637798 37.40459737765531))",43.0,44.24,20.65,13985.0,90.16,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
106,Seville_hdbscan_5_5,106,6,-5.974088400228432,37.40218456172563,-5.9740933,37.40180557451881,2.609874898878302e-06,2298960.767268477,0.0007750538277882,0.0014868968693738,0.0004216400778921,0.0007306868530895,Yes,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,0.167,,0.167,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9741114 37.4016031, -5.974770545428072 37.40188604903762, -5.9740752 37.4036714, -5.9735087 37.4017251, -5.9741114 37.4016031))",62.0,44.24,20.65,13985.0,90.16,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
107,Seville_hdbscan_5_5,107,5,-5.9656156199999995,37.3873076,-5.965671,37.3873413,4.565344000034083e-07,10952077.2146911,0.0004248045738243,0.0007529358740299,0.000491407592127,0.00010851851455,Yes,,,,,,,,,0.4,,,,,,,0.2,,,,,,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9653189 37.3870965, -5.9663671 37.3873544, -5.9658196 37.387408, -5.9649015 37.3873378, -5.9653189 37.3870965))",11.0,44.24,20.65,13985.0,90.16,867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
108,Seville_hdbscan_5_5,108,22,-5.976151784264548,37.40037568304845,-5.97599975,37.4004482,2.8536254764826705e-06,7709491.025121075,0.0006447650930224,0.00164705387356,0.0007003846852373,0.0003610315718718,Yes,,0.091,,,0.045,,,,0.045,0.045,,,0.045,,,0.045,0.091,,,,,0.045,0.045,,0.045,0.045,,,,,,,,,,0.045,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,0.045,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9775078 37.3996951, -5.9777043 37.3998257, -5.977717 37.3999233, -5.9759814 37.4008469, -5.9754111 37.4007886, -5.97523946442395 37.39992510995446, -5.975712189396114 37.39976871711167, -5.9775078 37.3996951))",85.0,44.24,20.65,13985.0,90.16,1153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
109,Seville_hdbscan_5_5,109,22,-6.007544897864969,37.38657281282538,-6.007926349419868,37.38660325,6.313361163992975e-06,3484673.1287087947,0.0009729237125301,0.0016630741846773,0.0006521846678472,0.0008392469300133,Yes,,,,,,0.045,,,,0.045,,,,0.136,,0.045,0.136,,,,0.091,0.045,,,,0.045,,,,,0.045,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,0.182,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.008126254189611 37.38502249164767, -6.0085031 37.3853492, -6.0082037 37.3862032, -6.007979 37.3867489, -6.007356 37.3878569, -6.0064855 37.3877721, -6.0062757 37.3876475, -6.007886298839735 37.385314190510876, -6.008126254189611 37.38502249164767))",119.0,44.24,20.65,13985.0,90.16,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
110,Seville_hdbscan_5_5,110,35,-6.008594980776457,37.38873853428554,-6.0086042,37.3887559,3.926182940013712e-06,8914510.743576754,0.0009732031298171,0.0017231615484922,0.0010238729843326,0.0003253442923622,Yes,,0.029,0.029,,,,,,0.171,,,,,0.171,,0.029,,,,,0.029,0.057,,,0.029,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,0.029,,,,,,,,,,,,,,,,,,0.029,0.029,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0086042 37.388135, -6.009155067525437 37.38817835091839, -6.0095711 37.3885422, -6.0102297 37.3891872, -6.0102057 37.3893508, -6.007307902061745 37.389113868469636, -6.0070054 37.3888714, -6.0070004 37.3883106, -6.0086042 37.388135))",130.0,44.24,20.65,13985.0,90.16,1293.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
111,Seville_hdbscan_5_5,111,9,-5.978870599642196,37.37433804203283,-5.9786511,37.3744381,6.93875964772835e-06,1297061.7886939591,0.0009594020036228,0.0021480615581253,0.0007828457966551,0.0008268574048837,Yes,,,,,0.111,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,0.111,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9783393 37.3729996, -5.98068079667192 37.375494482766754, -5.9787499 37.3753541, -5.9778996 37.3732368, -5.9783393 37.3729996))",133.0,44.24,20.65,13985.0,90.16,1385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
